Hybridization REF	TCGA-BH-A0E1-01A-11R-A056-07
LRAT	-0.43925
IL18R1	0.497875
CXorf52	-1.25066666666667
AKAP11	0.28075
GLB1	0.5655
BCL10	0.278083333333333
MARCH11	-2.231
PLAC1L	1.556
DTX3	0.193416666666667
EPHA10	1.30566666666667
ARMCX4	0.5485
CTXN3	0.376
MOCS2	-0.06375
USP28	-0.55075
HCRT	0.0295
CYBRD1	3.6
REG3A	0.1085
RGS7BP	0.269666666666667
PARP9	2.56525
SEPT6	-1.0484
MMP10	1.619375
OR2Z1	0.9025
OBP2B	0.9735
TCN2	0.0345
CDA	-0.8545
TMEM88	0.781666666666667
ZFY	-0.32
SLC25A41	-2.01125
CHRNG	0.505666666666667
TAS2R50	-0.177
DEFB129	0.6905
CYFIP2	1.4315
TEX11	-0.5125
SPATA8	-0.238833333333333
MAP3K11	0.258333333333333
CEBPE	0.2915
OLIG2	-2.77525
DNAI2	0.176
C14orf106	0.278166666666667
APRT	-0.537
AMIGO2	-1.4135
TMEM26	3.30266666666667
RALBP1	0.70725
TSPYL6	-0.082
EVPL	1.1055
PVRL4	3.38116666666667
C2orf30	0.4415
ITIH4	-1.20575
ADARB2	0.374166666666667
C1orf104	0.10175
PIM2	-2.31475
REGL	0.3655
SLC17A5	0.92
PIPOX	-1.9195
INSIG1	-2.41
SYNGR1	0.263583333333333
TEX15	-3.12333333333333
REPIN1	-0.4115
PDE4A	0.6042
CAPZB	-0.165
YPEL3	0.70075
C14orf100	0.781875
GINS2	-1.4615
C18orf21	-0.462666666666667
CYP1B1	0.306625
VISA	-1.0989
XYLT1	-1.7947
ZNF440	0.459375
BRWD1	0.120071428571429
GOLPH3L	2.336875
C11orf77	0.3845
ZBTB17	-0.112
SLC19A2	1.94875
C6orf134	0.5185
C9	-0.81375
ART5	-1.099625
ARTN	2.06316666666667
TMTC2	2.4555
GNRH2	0.09925
STEAP1	-0.0731
RPL39L	-0.159833333333333
FLJ10292	-0.796666666666667
RLF	-1.2435
NAT14	-0.04975
RRN3	0.08575
C11orf16	0.3
C3orf14	-1.492
TEX264	1.38
C22orf28	-0.099875
C20orf175	-0.924
XPNPEP2	0.400166666666667
PDE6A	-1.07475
SPIB	0.340375
TBCB	0.3745
SLC5A11	-1.59925
ADRA2C	-2.77916666666667
DHCR24	0.544166666666667
MEF2D	1.175125
C6orf114	-0.89375
ZPLD1	0.004
MYO1B	-0.1085
VAMP8	1.913375
ANKRA2	0.0368333333333333
C11orf42	0.567
TAS2R60	0.5245
PANX1	0.54075
C12orf42	-0.498333333333333
RCBTB1	1.0445
FGL2	4.5255
CEP70	-0.57425
WASL	0.6105
SEPT14	0.767
DCHS2	0.44175
CYBA	-0.09975
ARHGAP11A	-1.8215
MPZL2	-0.101666666666667
KIAA1881	1.27433333333333
ANXA1	-0.9525
AFF1	0.4241875
FRMD3	-1.56
SUSD5	-0.137
C9orf32	-0.735
RASSF7	0.665125
KIR2DL2	0.0375
SENP1	-0.49
C20orf195	-0.2035
C3orf44	-0.035
KRTAP9-3	-0.00333333333333334
ZFP28	0.02075
PLCB2	-0.1201
TXNDC15	1.342
CALR3	0.6505
HLTF	-0.594214285714286
C17orf67	-0.84675
NDUFA6	0.276625
PKP1	-1.37375
HMG20B	0.293
GPR180	-0.9053
BAI3	0.03375
NOSIP	0.2566
TRIM23	0.724
ARL1	0.800642857142857
CDK5RAP2	-0.10325
SSH2	-1.87316666666667
KCTD15	-0.424333333333333
FTHL17	0.063
AK3	0.197666666666667
RAB3C	-0.15375
PAX4	-0.24375
KDELC2	-0.32275
BIK	1.83733333333333
KIAA1553	-1.2555
CEP135	-0.25225
NANOG	-4.695
TRIM22	1.43233333333333
CDH13	-0.913666666666667
B4GALNT4	-0.365
MDGA2	-0.382
SAMD3	0.247666666666667
OR1E1	-0.156
TAS2R10	-1.8605
FASN	1.86975
GPR116	3.5694
ZNF219	0.603666666666667
CD33	-1.502125
RAB3GAP1	0.19325
H1FOO	0.5065
NXPH3	-0.01275
CROCC	-0.356666666666667
GPX7	-0.617
BASP1	-0.5211
STAM	-0.37975
TBK1	0.2805
STX2	-0.468666666666667
RPL29	-0.54275
NR1H3	0.47625
MPPE1	0.419625
PHACTR3	-1.05875
SLC44A2	1.269625
C10orf109	0.33875
CLCN6	-1.3995
C16orf59	-1.29775
SQSTM1	1.2005
AADAC	-1.10033333333333
LRRC8C	-0.9975
BIN3	-0.4994
HPS6	0.761
MAN2A2	-0.4178
GABPB2	-1.336
KCND1	-0.555
PTPN11	-0.376214285714286
ZNF274	-1.383
ATF3	0.587166666666667
C7orf26	-0.32525
C1QL3	0.00700000000000001
WDR54	-1.2305
FLJ40869	-0.892166666666667
ZNF397	0.146625
MLL	-0.002
TTLL6	-0.19925
ANKRD15	-0.395
KIAA1958	-0.369
C1orf218	2.844125
ZDHHC16	0.7715
DDX47	-0.88675
EVI5L	0.422666666666667
GDF6	-4.661
TAPBPL	1.18633333333333
BTG1	0.8285
DPP4	0.190125
KLHL23	-1.1185
APOC3	-4.18025
BTBD12	-1.12583333333333
CNOT4	0.0223125
HIST1H3I	0.662833333333333
OR5H1	0.7145
APEH	0.00737499999999999
TRY1	0.213666666666667
SLC26A8	-0.448833333333333
KCNA2	-0.798166666666667
TMEM159	1.054125
C6orf81	-1.0245
PCYT1A	0.0055
C6orf157	-0.62375
BRMS1	0.09125
CHST1	3.10483333333333
LGALS1	-0.1205
TAF1B	-0.6155
FLJ40504	-0.20375
GPR173	0.687
COL15A1	1.640875
CASP10	-1.08685714285714
PCMT1	-0.677428571428572
HDAC5	0.6082
LOC641367	-0.90975
EVC2	0.34175
SGPL1	1.39416666666667
GON4L	0.432714285714286
AFG3L2	-0.354833333333333
C5orf15	0.048
UBXD1	0.9927
LILRB4	0.549
GSTA4	1.25266666666667
ADIG	0.1915
GRIPAP1	0.4135
HIST1H3B	-0.362166666666667
BTRC	1.69783333333333
USP49	-2.401
IQCH	0.0645
ACBD6	0.68225
YEATS2	-1.92175
CABP5	0.2905
TRIM3	0.98775
HNRPM	-0.36075
FGG	-4.7791
C18orf16	-0.186
CLEC2B	-1.32575
PQBP1	-0.253166666666667
JTB	1.68566666666667
REST	1.03516666666667
SLC8A3	-1.2755
TMEM16H	0.72525
MRPL47	-0.304625
EVI1	0.8604
MUC1	3.68075
TEAD3	0.58675
STOML1	0.02925
USP24	-0.0376
PNMA5	-1.40825
MAEL	0.2815
LBP	-0.177333333333333
HSD17B4	0.38225
SEC31B	-3.26575
IDH2	-0.0648
SFRS16	-0.691
AICDA	0.892
RNF180	-1.00225
C1orf56	1.9255
FLJ10324	-0.221166666666667
GPR148	0.483
MEF2A	0.16425
ASF1B	-0.614333333333333
HTN3	0.2405
RNF215	0.74175
SLC4A3	0.370166666666667
ADAMTS9	0.4032
C9orf66	1.332
FOXD3	0.997
GSDM1	0.3965
IFITM5	1.2605
PODXL2	0.6065
C1orf176	0.27325
RPS3	-0.3755
hCG_2004593	-0.0145
COL21A1	-1.5185
NTNG2	-0.236333333333333
RAI14	-0.455833333333333
P76	0.68175
LRFN3	1.164
FAM14B	1.476125
FKBP14	-1.2475
TNNI3	-2.34366666666667
HOXB3	1.383625
SGCB	1.85575
PPAPDC3	-0.56725
FRAT1	1.07166666666667
MORN1	0.9825
ARHGEF2	0.21675
BNIP2	-0.932
DHX30	0.0915
EEFSEC	0.0335
FGF20	0.259
FLJ38973	0.810071428571429
PLCH2	0.03575
CCNG2	1.984875
PSPN	0.8265
WDR88	0.002
HOXB13	-3.06225
MTMR8	-0.7905
SPAM1	-0.6275
PPP2R1B	0.02175
TANC1	0.359125
CNN3	0.5
CHGA	-0.089125
C9orf128	2.55725
CACNA1B	1.0385
MMAB	-1.0595
RHOA	0.018
RAPGEFL1	0.2925
SLC1A5	-0.3955
CALCA	0.20675
SYCP1	-0.0705
CXCL11	0.4935
GFI1B	-1.32933333333333
PSCD1	-0.587
C11orf58	0.290333333333333
MGC45438	0.962333333333333
NUDT18	1.41466666666667
ASB3	-0.903
ZP1	-3.6115
LPPR2	0.7472
ZNF527	0.906166666666667
ZNF771	0.375625
TTBK2	-0.6965
TRIM55	-1.55825
GJB3	-0.2785
PRSS35	1.13575
SCRG1	0.956
ZDHHC24	0.9995
DUSP26	2.618
C1orf51	-0.96025
DNAJC3	0.975333333333333
LITAF	0.499625
ZNF410	0.2255
AFP	-5.29
ZW10	-0.75675
PHOX2B	0.565
VILL	0.11375
ELOVL7	0.06075
LOC644186	3.4585
PPP3CC	0.42525
CHST13	-2.06575
WDR40B	1.20008333333333
MEA1	0.2075
HILS1	-1.61925
DLX6	-2.85366666666667
NKG7	1.10133333333333
EMP1	0.56025
ACTR6	-0.223
CHCHD7	-1.46085714285714
COG2	1.3072
TCEA2	0.8047
TARS	-0.9955
FLJ20294	0.1165
ZNF92	0.616
TRAPPC2L	-0.458
ARHGAP28	-0.906
CCDC109B	0.8695
LGTN	-0.0258333333333333
INGX	-0.211
LOC124446	1.3005
RPS2	-1.6345
C17orf75	-0.807
NBPF1	0.5745
SLC2A8	0.208833333333333
SNRPE	-0.6075
CARD6	-0.81325
IL13RA2	-0.246625
CUEDC2	0.15075
C4orf19	2.37175
AOC3	1.267
MTHFD2	-0.805666666666667
OR5M9	0.714
C4orf38	-0.035
SS18L2	-0.47575
OAS3	1.48716666666667
LARGE	0.2615
LRIG3	-0.770166666666667
LIMA1	0.02875
STARD3	0.0535
VPS39	0.4605
CTAGE6	0.156
ODAM	-2.41225
MORF4L2	-0.195625
GSTO2	2.282
MTFMT	-1.23475
PRKAB2	-1.26028571428571
ZNF76	0.248
HSPB2	3.532
CRB2	0.1825
KLRK1	-2.803
LYST	0.41625
UBE2M	-0.454166666666667
SLC16A9	-1.961
ZNF281	0.891
ST8SIA1	-1.5125
C9orf105	-1.223
ANKRD46	0.14675
FAM108A3	0.4555
C20orf91	-0.251333333333333
ZYX	0.00233333333333334
RSPH1	3.43225
ZSCAN5	-0.308
RIMS3	-1.26
KRT76	0.36
CEACAM4	0.2405
SIRPB1	-0.15125
CFHR4	-1.618
SOX3	-0.3765
GATAD1	-0.348125
C21orf57	0.07325
TMC8	-0.665333333333333
AVIL	-0.376166666666667
LMOD1	3.21475
HIGD1A	1.6745
NEU3	-0.0691666666666667
DES	-0.07125
BZW1	-0.4628
ZNF221	0.058
CCDC27	0.32
GDAP1	-0.68225
RBBP4	0.176
MGC40499	0.05875
PHKA1	-0.25175
PRKAR1A	-0.0207777777777778
HSD3B1	-0.8505
RAD52	-1.28883333333333
CD207	0.5595
LOC389791	0.087
RSPO1	2.27766666666667
TMEPAI	2.772
MFSD2	1.144625
ETV4	-1.49441666666667
SCGN	-1.802
LOC391356	0.38475
MPP1	-1.077625
STARD3NL	-0.465
TFAP2D	0.102
CD2AP	1.00425
CCL20	-5.23383333333333
CCDC86	-1.4695
ZFP30	-0.6395
CTBP1	0.4265
MAK10	0.5025
STXBP5	-1.0985
LOR	0.335333333333333
MAP6D1	0.0215
ARMC7	0.364
TMEM150	0.1845
NSL1	-0.141
KIF5A	-0.787875
ASCC2	0.217166666666667
PSENEN	0.9585
OPTC	-0.4145
FCRL2	-1.028
KBTBD11	-1.905375
PCK1	-1.119625
CENTD3	-1.0315
MEGF8	0.536125
ALPPL2	0.01275
OBFC2B	-0.351333333333333
ZFYVE20	-0.127625
GALC	1.189
CTRB2	0.5985
C20orf71	0.01025
TBKBP1	0.893166666666667
CAMLG	0.868125
TREML4	0.709
RSAD1	-0.0605
TUBA3D	2.7296
KIAA1833	0.576
PNPLA1	1.448
LRRC34	-1.7245
CDH26	-1.3325
ZNF167	0.0913333333333333
ZBTB26	-1.2411
VWF	3.5668
VTN	-1.4775
BAD	1.2575
PDS5B	0.603666666666666
ZNF644	0.77525
SH3GLB2	0.148375
SMPDL3A	1.4901
NRG2	0.859625
IL15	-0.596333333333333
GABARAPL1	-0.247833333333333
LAT2	0.183222222222222
SLCO1A2	-2.2345
LIG4	-0.706666666666667
GSDMDC1	1.043375
BMP4	-1.702
METT10D	0.622125
SYCE1	1.294
SPANXD	-6.378
SLC12A9	0.336333333333333
MC1R	-3.012
RNF168	-0.93725
TRIM69	0.478
GALNT7	2.50533333333333
ISG20L2	0.56075
KIAA2026	1
TNFAIP8L1	0.4485
DPY19L2	-0.761
C12orf63	0.0135
PRDX5	0.451
MED6	-1.18125
TXNDC5	-0.74975
CD46	0.78275
CCK	-2.00325
C17orf48	-0.09125
ANUBL1	2.053
SIT1	-2.43633333333333
TYSND1	0.617833333333333
DEF6	-0.709833333333333
GLT8D4	-0.436
UTP14A	0.548875
RPH3AL	2.41475
NXF1	-0.0896666666666667
TRERF1	-0.957166666666667
TUBB3	-1.2615625
SLC24A2	1.2335
SEC22B	0.697666666666667
ZNF653	0.71725
GGTL3	-1.1085
CDKL2	0.42725
CTF8	-0.181083333333333
EPC1	1.07033333333333
CYP4A11	-0.1925
THRSP	1.52216666666667
LELP1	1.01283333333333
TES	0.64675
C17orf87	0.9255
FERD3L	0.01225
SH3TC1	0.4275
RAB36	2.03
CRYGB	-1.706
GRIA3	0.998222222222222
BHLHB9	1.01175
C1QTNF9	0.66325
GOPC	-0.041875
PNPLA8	0.489833333333333
ZNF444	-0.17775
FMO1	5.2925
POLR3C	0.7475
SLC35F3	0.3395
SGCG	-3.458
DCDC2	-1.12133333333333
NANP	-1.12575
MGC23270	-0.416
BEX4	0.697416666666667
HYDIN	0.0219
RPS6KB2	-0.8235
ADRM1	-0.687916666666667
BAT3	-0.33475
RAB31	0.6895
SCGB2A1	8.13575
SLC6A14	-1.87625
DDX4	-0.4305
PRRC1	1.01033333333333
AP3B2	0.167
TRGV7	-0.0634
TMEM184B	1.319
ADPRHL1	2.157
C21orf45	-0.483625
ARNTL	0.564875
AADAT	-1.19525
CCL2	-0.3265
SNTB2	-0.120666666666667
RGS9BP	0.61275
KPNA1	0.55325
TMEM41B	0.077
S100A11	-0.161166666666667
DOT1L	-1.55
EFHC2	0.82875
CLTC	-0.0778333333333334
SRP9	0.648857142857143
ZNF521	-0.41275
FAM26F	-1.91225
GPR88	0.2762
COL13A1	-0.1895
CHMP4B	0.4887
SIGLEC6	0.0785
NFAM1	0.36925
PVRL2	1.4935
ALKBH4	0.077
CCDC93	-0.4038125
NXT1	-1.2375
KCNK4	0.29
TROAP	-1.30866666666667
KCNA10	0.3965
CCDC114	0.456833333333333
RAN	-0.600166666666667
LMTK2	-0.112
LOC400657	-0.618
UFC1	1.4365
UBE1DC1	-0.723
EEF1A1	0.144277777777778
CHAC1	-0.491
HMGA2	-5.9638
B3GALTL	1.092
ING2	-0.32675
C1orf109	-0.51875
INTS3	0.996375
ZNF558	-0.4145
TRPM4	1.59283333333333
LTB4R	-0.8545
ISYNA1	0.3355
LSM7	-0.47625
LRRC47	-0.2368125
ZNF179	-3.13316666666667
EXDL1	-0.432833333333333
SLC4A10	-0.65525
ACSS2	-0.679833333333333
COPS7B	-1.2135
KIAA0040	3.12483333333333
C1orf95	0.8745
AP1GBP1	0.02725
OR9A2	-0.323
FAM71C	-0.0216666666666667
RIN1	-1.201
ITGA4	-2.58975
DNAJC6	-0.685
CLOCK	1.321
SLC35A4	0.215833333333333
DSG4	0.19125
LOC26010	-0.75125
NSUN2	-0.691
TMEM86B	-1.3627
C14orf135	-0.57425
KIFC3	-1.46383333333333
PHF5A	-0.4515
NCAPH	-0.79475
STK11IP	0.16425
FLJ42953	1.157
CCDC19	1.922
ZNF329	-0.8325
TAX1BP1	0.414666666666667
ZDHHC18	-0.264666666666667
C10orf88	0.38875
TMBIM4	1.5358
NMUR1	-0.5155
KIR2DS4	0.385875
C9orf90	-0.247
MGC87631	-1.822
KDR	3.6081
ST3GAL2	-1.33
RLN2	3.0925
HPD	-3.92025
MOXD1	-2.34483333333333
PDGFRL	2.7605
SMYD4	-0.855285714285714
FAM103A1	-0.421166666666667
MFAP4	-1.32266666666667
LOC285141	1.47025
TMEM45B	-0.043125
SMCR7L	-0.555285714285714
GZMH	2.636
CBLN1	-1.47433333333333
CNNM1	-1.1555
PHF17	-0.425666666666667
NUP98	0.165416666666667
RMI1	-0.0775
PTPRS	0.41725
ANKRD57	2.553375
CLDN15	-0.587666666666667
OR51A2	0.5025
GUCA2B	0.455
DOCK9	1.58525
ITGB1BP1	-0.979666666666667
DLG2	-0.52175
BRAP	-0.208
SESN3	3.7295
ZC3H7B	0.44225
FAM101A	0.786333333333333
FKSG24	-0.33975
ZYG11B	0.49975
RFC2	-0.485
SH2D3A	0.817166666666667
DVL3	-0.2975
ADFP	-1.70566666666667
KRIT1	-0.63975
SERTAD3	1.60616666666667
LEFTY2	-3.52225
KRT27	4.2035
SCFD2	-0.285
MN1	-1.579
RORA	1.11625
PTPRD	-0.188666666666667
PIAS2	0.112166666666667
CYP4X1	6.40066666666667
FBXL15	0.12525
MYH15	-0.137666666666667
CRX	0.0545
TBC1D13	-0.18275
SLC22A17	2.73016666666667
PLK2	0.162
ARHGAP9	0.09925
EIF1B	-0.84125
C20orf185	0.246
DEFA7P	0.306
PRIM1	-2.04466666666667
CRYAA	-2.1825
BACE1	-0.32125
AGTRL1	1.54166666666667
ACAD9	0.103125
GRASP	0.3435
RBP4	-3.881
TFB2M	0.241
METTL9	-0.6162
ATP5O	-0.4095
SP100	0.2363
CPSF1	-0.677333333333333
S100A4	-1.208
LIME1	-1.3745
GPR137C	-0.13775
OR2A2	0.437
C2orf29	-0.4865
NUP188	-0.59825
SDPR	0.212
RAI1	0.496375
RPS20	-0.1314
LAMB1	-1.24275
ADM2	1.32
ZNF229	-2.073
DKFZp434K1815	-1.00675
EPN3	1.67966666666667
CLIC3	-2.2395
MEIG1	0.5025
HMGB4	0.2405
STARD10	2.515
KLF8	0.6785
EPB41L2	-1.366
JMJD6	0.085
CTSL1	-0.937333333333333
GPR27	0.335
ELAVL4	0.99475
MMP21	-0.013
PPM1B	0.543875
SUV39H1	-0.3155
AAMP	0.34775
TUSC4	0.8565
MBD6	0.12175
KLK13	0.60625
FMNL3	0.325833333333333
TRIM13	0.351166666666667
C15orf5	-2.1735
IQCF1	-0.35725
CACNG8	0.026
SLC35D3	0.358166666666667
ZDHHC9	1.015
ODF3L1	0.8935
C9orf86	0.0778
TSEN2	-1.522
C17orf64	-1.06166666666667
SEPX1	0.1935
TSPO	0.695166666666667
SYMPK	-0.5965
ADORA1	2.68875
TSPAN10	1.317625
SEMA6C	0.476333333333333
RTTN	-1.2456
IL2	-0.1344
ARRDC3	-0.848416666666667
TBPL1	-0.958333333333333
STX12	0.7655
MRPL39	-1.438
OR8H3	-0.0885
IFIT5	1.66033333333333
CASC5	-0.727125
FAM46A	3.0525
HPCAL1	-0.94175
CYLC1	0.305
VGLL2	-0.0488571428571429
C20orf191	0.224
CDH1	1.38983333333333
ITPA	-1.03525
CCDC101	-0.47025
D15Wsu75e	0.312
EDA	-0.9665
CREG1	-0.2625
OR7G2	0.344
SAP18	0.7585
IFIT1	1.644
CALML3	1.338
FLJ37440	2.782
FNDC5	0.112
SERPINB6	0.287714285714286
JUNB	0.966
SYS1	1.6325
SCN2A	0.619833333333333
ZKSCAN5	-0.9652
WNT7A	0.3742
TSHZ3	2.03325
RNF148	2.052
H6PD	0.836
CAD	-1.342
ZNF449	-0.43575
DOCK10	-1.099
FAIM2	3.05616666666667
HEXDC	-0.0515
PRB1	1.308
C14orf148	-1.241
ETHE1	0.347
IRF5	0.3514
GNMT	0.627833333333333
MGC16291	-1.3965
RPAIN	-0.524642857142857
CAGE1	0.455
CNTNAP3	-2.43725
ACTR1B	-0.08
EEF1E1	-1.65725
MSX1	-0.444375
ESF1	-1.5401
HSPC171	-0.3655
MRPL2	-0.562166666666667
RDH12	-0.949666666666667
CELP	-0.179
METRNL	-1.35
C10orf116	4.166
C19orf48	-1.22075
ZNF346	-0.054125
NCR1	-1.446
C10orf64	-0.108
CD52	-1.11075
VPS18	0.465625
AP4S1	-0.198666666666667
NPBWR1	1.3515
TPK1	0.64275
UBA52	-0.284
RIPK1	0.671166666666667
CPNE3	0.7059
HSPC159	0.2175
C8orf38	-0.47275
LRRC4B	-0.303
PARP10	1.1248
ANKRD50	1.16525
CXCL9	3.7685
FGF18	0.448454545454545
EIF2A	1.031875
SLC20A2	0.108
KIAA1549	0.440166666666667
SPINT1	2.2752
ZNF584	-0.095
CRBN	0.314
ABCF3	0.0521666666666667
NCBP1	-0.4695
PLA2G4F	2.06216666666667
PCDH10	-0.69125
TTC21A	-0.28225
C20orf144	0.741
FGFR1OP2	-1.04966666666667
SLC9A1	0.2542
CHRND	-0.1525
FOXF1	-3.23275
KIAA1467	1.44675
TPO	1.69983333333333
LTF	3.98057142857143
DNAJB9	0.042
MRPS27	-0.644
bA16L21.2.1	-0.36975
WBP2	0.539
MRGPRX3	-1.59683333333333
PRPF18	0.18
C10orf58	1.0845
SMOC1	0.929
ADAT3	0.642166666666667
TMEM138	-0.82325
TMEM131	-0.37925
TIMM8B	-0.17625
MYH7	-0.393333333333333
ST6GAL2	0.496
KIF1C	0.56825
SUHW2	-0.9405
PAPSS1	0.13975
CABP2	-0.243
HOXA4	-1.6745
ELF2	0.50825
SEMA3D	0.1707
MC5R	0.199
OGFR	0.423
FLJ30092	-0.2845
TGFA	-0.7915
MMP17	1.24825
KIF15	-1.711
CHIA	0.59575
CATSPER3	0.362
CEACAM7	1.45816666666667
PADI2	1.35325
HOXA9	0.354833333333333
LNX2	0.891
TMEM144	2.11525
HIF1AN	0.38825
METTL7A	-0.7875
C6orf165	2.8815
KIAA1468	0.078375
DSG3	1.786
ZNF180	0.0491666666666667
EIF4E3	1.30425
SLC46A1	1.886375
DKK1	-6.8165
ZNF205	1.22983333333333
LOC162073	0.452388888888889
COX7A1	5.20975
MAGEA1	-4.964
NEDD8	-0.21825
KLHDC5	0.445777777777778
C3orf19	0.2185
MRPS2	-1.34125
POLR3H	0.606357142857143
ABHD11	1.0515
TMEM17	1.617
PAIP2B	1.1579
MAT1A	-3.92625
LGI3	0.66475
THUMPD2	-0.49225
TKTL2	-0.72
XAGE3	-2.9335
CALM3	0.49725
C6orf136	-0.480666666666667
KCNC4	0.4405
RGS9	-0.1155
ACIN1	-0.472333333333333
SPATS1	0.43875
XKR8	0.324
FAM84A	5.45633333333333
MS4A7	5.61736363636364
AGXT2L2	0.00575000000000001
OR1F1	-1.905
SMAP1L	0.151083333333333
IPO11	0.374875
ZC3H11A	0.4665625
C1orf151	0.887625
RNASEH2A	-1.34475
CCR10	-1.294
TXNDC11	0.438583333333333
TMEM112	0.697375
MAP1B	-1.03971428571429
NVL	0.531
PKM2	-0.80945
ARC	-0.58575
NUP54	-0.596
PPFIBP2	1.19266666666667
STAT2	0.7385
PTAFR	1.02216666666667
ROBO2	2.683875
RNF40	0.312
CCDC135	-0.898
IFT81	-0.0149
MORF4	-0.48525
TM7SF3	-0.02275
OR10H3	0.7555
ABP1	-0.12
CHRD	2.09375
PLEKHA8	-0.053
NCALD	2.95641666666667
OR5AK2	0.41375
ACCN1	0.387
SLITRK1	-0.21925
ARMET	0.6155
C9orf52	0.478
REEP4	0.14225
MTSS1	1.875125
ADH1B	1.58466666666667
DLD	-0.8045
CDK5	0.19825
PPFIA1	-0.1819375
WFDC3	0.85475
DNAJB12	1.00807142857143
RANGRF	0.337
MLANA	-5.395
AMY2B	-1.64725
KIAA0319	1.547625
RPS7	-0.9235
JAK3	-0.4031
ARFGEF1	0.8165
CXCL5	0.637083333333333
TRAPPC4	0.1325
CETN2	0.61975
HSPC111	-1.087
RHOBTB3	0.6061
PHLPP	0.5875
RGS10	1.847
TMEM58	1.41275
CHERP	-0.448625
HSP90AB3P	-0.304
FSTL3	-1.54816666666667
PEX11A	0.70175
OR5V1	0.634
FCN3	3.53525
PTPN3	0.440125
NPTX1	-5.116375
C21orf84	-1.4165
C11orf51	0.089875
ZBED2	-1.27375
FLJ90757	1.19875
NPY2R	1.40375
PLD3	0.53175
SYT17	0.793666666666667
SGSM2	-0.2475
OR1A2	-0.128
FOXP1	1.386125
SLC5A1	3.05725
POFUT1	-0.5968
EPHB6	-3.09216666666667
MYO1G	-2.46875
STAC	-2.3098
KLHL17	-0.293833333333333
RGMA	0.2724
TJP2	0.0459
FAM114A1	0.696666666666667
SERINC1	1.08825
SLC9A8	0.52975
PEX19	0.887375
EDN2	-0.5855
PSMD7	-1.78722222222222
C3orf41	-3.55525
UQCR	-0.056625
PPP1R3C	-2.8075
LRP4	-2.1835
TM2D1	-0.13175
TTC17	0.5221875
C4BPB	-4.623
CCL25	0.33075
ZNF253	-0.0448333333333333
CHRNA9	-4.09
SOX11	-2.053
HIVEP3	0.3795
CGN	0.40825
C3orf35	-0.7925
PKD2L1	1.264
SYVN1	0.5545
PDE8B	-1.693875
LOC439951	1.324
LTC4S	2.99583333333333
MIF4GD	0.304833333333333
SMARCA2	2.154
TUBGCP6	-0.186333333333333
CABLES1	0.12875
C16orf77	1.40833333333333
ZNF791	0.18325
FUT5	0.818
ADH6	-2.43866666666667
P4HB	1.1515
CLDND2	-1.46875
ALKBH8	0.333
PLAC4	-0.628
F11R	0.681785714285714
MGC35295	0.200166666666667
PDZD4	-0.2285
LOC389073	-0.241333333333333
FAM80B	-0.551
PSMB1	-0.527625
TXN	-1.06083333333333
VIPR1	1.9151
WBSCR18	0.0237
EXOSC6	-0.846
ACTA2	4.03833333333333
SP5	-3.51625
ANKRD1	-2.17233333333333
DDR1	1.5949
ATP6V1D	0.02025
PTGS1	-2.40008333333333
RNF157	0.25675
DCC	1.22766666666667
SPAG7	0.23025
FBXO18	0.30025
UBE3C	0.1507
HOXC6	0.6615
LRP2BP	-0.117333333333333
MYST2	-0.00625
PDSS2	-0.1545
ATE1	0.07625
ARAF	0.06425
KLF10	-0.395
PLA2G2E	0.60475
ASCL1	-0.433166666666667
TSNAXIP1	0.842
FAM131B	-0.058625
IFNA10	0.7455
NUP43	-1.293
FAM44B	-0.648125
L1TD1	-6.1805
NMD3	-1.12175
C18orf54	-1.2651
PHOSPHO1	0.3985
RAG2	-0.7195
EMILIN3	-0.4295
METTL3	-0.8975
VPS13C	0.72
REXO2	-1.0675
ANXA4	-0.463
CA1	-1.18975
DCP1B	0.01525
TULP3	-0.421333333333333
ATP2A2	0.330142857142857
ATIC	-0.51275
ADAM15	1.39675
NPL	-0.185
LGR4	-0.965875
UEVLD	0.350166666666667
GAB1	0.60775
SNAI2	0.0761666666666667
ZGPAT	0.4291
SNF1LK	0.621375
DLEU1	-0.60225
UBE2Q1	0.824875
ZMYM6	0.0316875
JPH3	-2.7466
FAM38A	-0.622
PXK	-0.322166666666667
DENND2D	1.95575
BAX	-0.770416666666666
CP	-3.62154545454545
RPL37	-0.8003
G6PC3	0.8195
NCOA4	-0.115166666666667
LRRC14	-0.120375
GORASP1	0.71975
FCHO2	0.96875
CYP24A1	3.4846
FXYD3	3.287375
SMARCAL1	0.51825
ABCB8	0.944666666666667
CCDC44	-0.00974999999999999
PRDM7	-3.5285
USH1C	-1.1935
DNAH5	0.646166666666667
SRF	0.291916666666667
MAL2	1.72933333333333
PGPEP1	0.820583333333333
SIN3B	-0.15325
SEMA3C	1.27783333333333
GRAMD3	1.2535
FBXO10	-0.454
OR5D13	0.72
FLJ31818	-0.55
CACNA1I	1.4795
S100A13	1.74
TP63	1.83921428571429
ANXA11	1.2658
WDR66	2.4425
CSF2RB	0.141
IFI44	0.242
DACT1	0.991833333333333
ANKRD23	-2.173375
ATP5G1	-0.838
C21orf70	-0.536166666666667
PPWD1	-1.7035
DNAJC13	-0.1125
PAH	-4.5785
PTCH2	0.44575
TRMU	-0.86775
CCDC9	0.685
USP3	-0.3439
DCLRE1C	-0.0375
FAM55C	1.34075
FRMD4B	1.754
