Hybridization REF	TCGA-BH-A0B1-01A-12R-A056-07
KIF15	-2.6955
CHIA	0.46675
CATSPER3	0.0205
CEACAM7	1.13083333333333
PADI2	0.18075
HOXA9	0.187
LNX2	0.497833333333333
TMEM144	3.26675
HIF1AN	0.0975
METTL7A	-1.4525
C6orf165	2.4815
KIAA1468	0.1995
DSG3	2.506
ZNF180	0.716
EIF4E3	0.444875
SLC46A1	1.805125
DKK1	-3.63566666666667
ZNF205	0.948333333333333
LOC162073	1.21144444444444
COX7A1	4.67125
MAGEA1	0.884833333333333
NEDD8	-0.253416666666667
KLHDC5	0.607333333333333
C3orf19	0.537833333333333
MRPS2	-1.78475
POLR3H	0.394285714285714
ABHD11	0.9275
TMEM17	0.31975
PAIP2B	-0.9325
MAT1A	-3.01775
LGI3	-0.16025
THUMPD2	0.2585
TKTL2	2.668
XAGE3	-3.47583333333333
CALM3	0.786
C6orf136	-0.519166666666667
KCNC4	-0.124333333333333
RGS9	-0.183666666666667
ACIN1	-0.732666666666666
SPATS1	0.03175
XKR8	-0.39625
FAM84A	1.301
MS4A7	4.76636363636364
AGXT2L2	0.00375000000000001
OR1F1	0.0205
SMAP1L	-0.243416666666667
IPO11	0.957875
ZC3H11A	-0.0751875
C1orf151	0.673375
RNASEH2A	-1.634
CCR10	-1.568
TXNDC11	1.38466666666667
TMEM112	1.11675
MAP1B	-0.764357142857143
NVL	-0.677
PKM2	-1.50255
ARC	-1.5295
NUP54	-0.581
PPFIBP2	0.712333333333333
STAT2	1.050125
PTAFR	0.793166666666667
ROBO2	-0.528625
RNF40	0.582
CCDC135	-1.654
IFT81	-0.3668
MORF4	0.15625
TM7SF3	1.605125
OR10H3	0.886
ABP1	-0.25
CHRD	0.900625
PLEKHA8	0.144333333333333
NCALD	3.6485
OR5AK2	0.483
ACCN1	0.8898
SLITRK1	0.6
ARMET	0.64575
C9orf52	3.586
REEP4	-0.742
MTSS1	1.52825
ADH1B	2.93083333333333
DLD	-0.62275
CDK5	-0.97325
PPFIA1	1.087375
WFDC3	1.20875
DNAJB12	0.970857142857143
RANGRF	0.1215
MLANA	-5.03925
AMY2B	-0.2625
KIAA0319	-1.982125
RPS7	-1.075
JAK3	-0.4118
ARFGEF1	3.096
CXCL5	1.06525
TRAPPC4	-0.56875
CETN2	1.3915
HSPC111	-0.853
RHOBTB3	-0.9716
PHLPP	-0.3705
RGS10	-0.0125
TMEM58	0.631
CHERP	-0.584875
HSP90AB3P	0.961333333333333
FSTL3	-1.2035
PEX11A	2.51125
OR5V1	0.843
FCN3	2.171
PTPN3	0.526625
NPTX1	-5.173125
C21orf84	-1.09425
C11orf51	-0.365
ZBED2	0.59125
FLJ90757	0.94275
NPY2R	1.87575
PLD3	0.78125
SYT17	4.09983333333333
SGSM2	-0.48125
OR1A2	0.0355
FOXP1	1.4235
SLC5A1	2.6915
POFUT1	-0.5347
EPHB6	-2.721
MYO1G	-2.132125
STAC	-2.1324
KLHL17	-0.3025
RGMA	-0.1336
TJP2	-0.3875
FAM114A1	0.8745
SERINC1	0.675333333333333
SLC9A8	0.323
PEX19	0.88675
EDN2	3.6305
PSMD7	-0.772333333333333
C3orf41	-2.11
UQCR	-0.4715
PPP1R3C	2.24425
LRP4	-1.891
TM2D1	0.35575
TTC17	0.9073125
C4BPB	0.031875
CCL25	0.41325
ZNF253	-1.06
CHRNA9	-3.7055
SOX11	-2.3045
HIVEP3	-0.0365
CGN	3.19958333333333
C3orf35	-0.08075
PKD2L1	3.58525
SYVN1	0.396625
PDE8B	2.477125
LOC439951	0.4775
LTC4S	2.22816666666667
MIF4GD	0.603833333333333
SMARCA2	1.7108125
TUBGCP6	-0.513333333333333
CABLES1	0.3795
C16orf77	2.17566666666667
ZNF791	-0.29625
FUT5	-0.277
ADH6	-2.28466666666667
P4HB	1.568
CLDND2	-2.232
ALKBH8	0.77575
PLAC4	0.05025
F11R	0.629928571428571
MGC35295	1.53216666666667
PDZD4	-0.370666666666667
LOC389073	-0.65475
FAM80B	0.666833333333333
PSMB1	-0.83775
TXN	-1.3935
VIPR1	1.5575
WBSCR18	0.2224
EXOSC6	-0.622333333333333
ACTA2	3.62716666666667
SP5	-1.86933333333333
ANKRD1	-3.34225
DDR1	2.0428
ATP6V1D	-0.226
PTGS1	-1.66625
RNF157	-0.906
DCC	0.432
SPAG7	0.285
FBXO18	-0.182
UBE3C	-0.3474
HOXC6	1.52
LRP2BP	0.233833333333333
MYST2	0.1965
PDSS2	-0.3485
ATE1	-0.36075
ARAF	0.53225
KLF10	2.0215
PLA2G2E	-0.17475
ASCL1	-2.09283333333333
TSNAXIP1	0.58225
FAM131B	-0.524571428571429
IFNA10	0.2705
NUP43	-1.33325
FAM44B	0.00237499999999999
L1TD1	-4.60616666666667
NMD3	-0.287666666666667
C18orf54	-2.0074
PHOSPHO1	-0.385
RAG2	-0.646
EMILIN3	-0.412
METTL3	-0.89175
VPS13C	0.00275000000000003
REXO2	-0.52775
ANXA4	-0.22025
CA1	-1.86
DCP1B	0.91525
TULP3	-0.128833333333333
ATP2A2	0.303357142857143
ATIC	-0.82225
ADAM15	0.183333333333333
NPL	0.813833333333333
LGR4	-1.270625
UEVLD	1.15833333333333
GAB1	2.125
SNAI2	0.166
ZGPAT	0.00299999999999999
SNF1LK	0.464125
DLEU1	-1.90825
UBE2Q1	0.607625
ZMYM6	0.171
JPH3	-1.67416666666667
FAM38A	-0.2675
PXK	0.173
DENND2D	1.729
BAX	-0.837333333333333
CP	1.38909090909091
RPL37	-0.7182
G6PC3	1.01925
NCOA4	0.00216666666666665
LRRC14	1.32425
GORASP1	0.7645
FCHO2	1.376125
CYP24A1	-2.8381
FXYD3	1.23025
SMARCAL1	0.13925
ABCB8	0.1735
CCDC44	0.21375
PRDM7	-3.01675
USH1C	-1.63875
DNAH5	0.777833333333333
SRF	0.0205
MAL2	3.44983333333333
PGPEP1	-0.720333333333333
SIN3B	-0.976
SEMA3C	0.7765
GRAMD3	1.445
FBXO10	-0.18975
OR5D13	-0.3285
FLJ31818	-0.047
CACNA1I	0.810625
S100A13	-0.2695
TP63	1.98314285714286
ANXA11	0.1199
WDR66	-0.78625
CSF2RB	0.3275
IFI44	1.9785
DACT1	2.3565
ANKRD23	-1.7645
ATP5G1	-0.393333333333333
C21orf70	-0.691666666666667
PPWD1	-1.14425
DNAJC13	0.22325
PAH	-6.11333333333333
PTCH2	0.68075
TRMU	-1.3815
CCDC9	0.7485
USP3	-0.039
DCLRE1C	-0.1982
FAM55C	0.5305
FRMD4B	1.79725
CYP2R1	-0.113
RFPL1	0.3534
XPO5	-0.79725
ARL6IP2	-0.8455
OSBPL5	0.97325
MMP9	3.13554545454545
KIAA0802	-1.221
DHRS2	-3.3545
SGEF	0.3935
TXNDC10	-0.624
EXOC6	0.647
RPS27	0.347
PNCK	-1.7875
FSTL1	-0.3805
AACS	-0.14875
SLMAP	1.063
SAMD4A	-0.7046
ABRA	0.494
SMARCD3	0.3555
PKNOX2	-2.3655
A4GNT	0.1565
C9orf39	-0.742666666666667
RALYL	0.8075
MGC33556	-3.07
C10orf25	-1.0395
BBOX1	4.497
NHEDC1	0.243
XDH	-0.297
GCSH	-0.739
EDN1	2.4295
MTERF	-0.1345
CLK4	0.194875
ZNF799	-0.1885
KCNG1	-2.38625
CXCR4	0.1175
PTPRR	-1.5745
IRAK1	0.114125
LOC401397	-0.592
TMSB10	0.0692142857142857
CXCL3	-3.9146
TMC4	3.2165
OR7A10	0.241
STYK1	1.819
CHRNA10	-0.3785
CCNI	0.48575
EP300	1.129
LOC165186	-0.698666666666667
HIC2	-2.85125
SDR-O	0.47
OR2W1	0.495
KCNA6	-0.653
TRIM74	-2.30525
REEP6	0.22975
ATP5G2	0.19575
ERG	1.4215
TMEM42	-0.18475
PARN	0.6235
SOD2	-1.0188125
DIRAS1	-0.677833333333333
PNPT1	-0.9815
JOSD3	-1.88175
hCG_40738	-0.1825
PDE1C	-2.77525
SEMA4D	-0.421125
AGPAT1	0.051
NOSTRIN	0.75825
MAP3K3	-0.237833333333333
MAX	0.0729285714285714
CAPS	2.45166666666667
SERPINA12	0.334
OSBPL8	0.21875
RICS	1.2545
NR4A2	2.343
PPCS	1.67866666666667
LONP1	-1.69875
SCYL3	1.33225
HERC2P2	-0.992166666666667
FIBCD1	-0.8735
C15orf41	-1.40775
DMC1	-2.21783333333333
C20orf27	-0.55875
RPS6KA5	1.0225
FAHD1	0.415666666666667
SLC12A4	-0.2555
BRCA1	-1.35683333333333
GBL	0.29075
SLK	-0.000833333333333325
NUDT9P1	-1.609
NOXO1	-1.563
USP52	-1.3275
BAZ1B	-0.04675
SLCO2B1	1.9045
BBS12	1.06933333333333
LRGUK	-0.209166666666667
TERF2IP	0.05625
COL1A1	4.9735
KIAA0090	0.7465
GRK5	-0.174
AP1S2	-1.4002
TMEM52	0.160833333333333
CA11	0.266125
OR4A15	-0.0258333333333333
ACBD3	1.5727
SPAG11B	-0.0284285714285714
PRDM2	1.1478
FOXP3	-0.21175
SMYD3	0.0637
LOC389199	0.5775
LGI2	2.57266666666667
NAPE-PLD	-0.3936
ANKRD6	0.5395
WDR45	0.317833333333333
SHROOM1	3.0395
PSCD3	0.155
PYY	3.2665
KCNC1	-0.8135
ARHGEF9	0.8035
OR8J1	0.00825
GPR55	0.102666666666667
NS3BP	-2.474
C10orf22	0.166166666666667
NAT8L	-0.871
DUSP4	-0.9905
FOXM1	-1.44633333333333
GRAMD2	0.3331
ZBTB48	-0.170333333333333
BUD31	-0.6015
PABPC5	0.513
CCDC41	-1.0585
FBXO11	0.0288333333333334
C6orf148	-1.10575
RFXAP	-1.42875
C6orf15	0.433
CDK8	-1.25066666666667
C6orf70	-0.0915
TESSP2	0.6
ALG2	-0.11525
PPP1R3D	2.04575
TPM3	0.478444444444444
SYT13	2.61975
EPB42	-1.047
CETN3	-0.6655
PRY	0.085
NTHL1	0.78
POLR2B	0.4925
RPS28	-0.509416666666667
P2RX3	0.25475
LYZL4	1.05725
WBP4	-0.5778
PMM1	-0.47625
C11orf79	0.15925
CBLL1	-0.81175
IL1F10	1.84283333333333
VAX2	-0.086
SETDB1	-0.112833333333333
LRAP	-3.11116666666667
GCLM	-0.194
CPEB3	1.95075
PPM1A	0.7840625
INTS1	-0.77675
CAMTA1	0.406666666666667
SAMSN1	-1.391
LOC158830	-2.42033333333333
GMPPA	0.060875
AIPL1	0.44475
IL24	1.06675
BDKRB1	-2.15133333333333
MLF1	0.659
TAF12	-0.209
ID1	-2.38375
THADA	-0.33925
PIK3CB	0.4155
OR4N5	0.525
TBC1D17	0.0963333333333333
COX8A	-0.02175
CDCA4	-0.1595
C2orf44	-1.22975
ZNF534	-0.96125
IMMP1L	0.5085
NIPSNAP3B	0.131125
FTMT	0.24775
PWP2	-0.606833333333333
MMP15	0.1848
DNAH11	-0.97425
MTMR14	-0.234
DNAL4	1.1395
IPP	-0.15725
TMEM59	1.233625
C1orf157	2.073
RGS4	1.3315
DDX18	-0.573333333333333
SNX6	-0.387
ZNHIT2	0.186666666666667
NCDN	0.108333333333333
FLJ33534	0.788
RAG1	-2.202375
OR4D10	0.555
PTPN5	-0.698666666666667
POMT1	0.2825
LRRC8A	0.031
CYP1A1	-1.551
CAPN1	0.116833333333333
DDHD2	1.129
GRIK2	-0.90725
GNRHR	0.1545
PPBP	0.98225
HTR3A	-0.7825
SLITRK4	0.2765
ANKRD49	-0.34725
BTF3	-0.0396
SARS	-0.3585
C13orf18	-0.2395
CACNB1	-0.124307692307692
QKI	0.124952380952381
SETMAR	0.023125
MAN2B1	0.011
EML3	-0.70025
ACADL	-0.0305
OFD1	-0.426375
DEFB114	0.1635
CGA	-4.21111111111111
PEX16	0.905666666666667
LRRC10	0.0345
GNG12	-0.365
C1orf152	-0.0605
CHRM1	0.4045
CD53	-0.468625
DBH	-0.91275
TFAP2B	2.638625
HIST1H2BJ	-0.245166666666667
FAM46D	-0.366
TMEM11	-0.31175
C3orf32	-3.06775
PCCB	0.172875
IPO13	0.406875
C6orf105	-3.67875
COMMD5	1.90825
SUV420H1	1.0018
LTBR	1.49325
ARHGAP15	-0.85825
HDHD2	-0.01925
TDRKH	0.489833333333333
LOC401052	1.7805
PSG4	-1.1455
GNB4	-1.174125
SPATA4	0.12475
SLC9A3	-1.3675
OSBP	0.948666666666667
NBPF3	-0.178583333333333
DOCK11	-1.8185
SLC39A5	-2.0465
PRR5	0.5158
C10orf63	-0.155571428571429
SMTNL2	0.578
ADRA1A	-0.607666666666667
ASAH1	2.0115
DOM3Z	-0.4325
GIPR	0.499
AHI1	-0.84375
NADSYN1	0.753166666666667
RGS14	0.7243
IL18BP	0.759
RTN4RL1	1.25991666666667
ARMC6	-0.7505
PSMD5	-0.281833333333333
HK3	0.7233
OR4S1	2.62875
RSU1	0.2259
MAD2L1	-1.70277777777778
EIF4A3	0.72075
DLEC1	-0.932
E4F1	0.5805
CHMP2B	0.916
CAMSAP1	-0.56025
RPS21	-1.25916666666667
ARID5A	-0.099
UBE2N	0.2332
IGSF8	1.063
MAGEB6	-0.564
ACAD11	-1.4583
MGC4172	-0.45
LMO4	0.42475
KLKB1	-0.6865
HP	-1.4105
HDAC3	0.34875
SCHIP1	0.58875
CLCA1	0.472
OLFML2A	0.838875
C1orf112	-0.83025
KIF19	1.801
HAPLN4	-0.2933
CXCR7	1.10633333333333
GOT2	-0.6313
RAB38	-0.75975
DCX	-1.239
PPM1H	1.48183333333333
NFYC	0.578583333333333
KIN	0.00275
ZNF228	1.024
PLSCR4	2.13683333333333
HIG2	1.32
FAM79B	4.077
C21orf86	-0.7216
KCNK10	-0.37675
ZNF738	-1.3535
FSTL5	-0.927166666666667
OR6A2	0.7825
OTOA	0.623333333333333
EXOC1	0.52375
AHRR	-1.35625
PDAP1	-0.886833333333333
C19orf6	-0.58675
ZAN	0.0925
LY6G6E	0.318
EIF4E2	-0.579
C20orf198	-0.35275
ZNF324	0.5315
CYP3A5	-3.14183333333333
ENTPD7	0.817
MBOAT5	1.4835
GJB5	-1.37325
TTC13	-0.20375
S100Z	-2.341
KIAA0664	-0.2975
PDGFRB	2.184
IL17D	-0.479
OR56B4	0.7455
RDX	-1.39116666666667
SLC34A3	0.5845
IL28B	1.2075
JUND	1.10825
CHRNB1	-0.575
CAMK2B	-1.66875
FETUB	-2.25775
CXorf23	1.39975
MRTO4	-1.0445
TTC3	0.5417
NDUFB8	-0.921833333333333
EDG2	-0.78275
SEMA3G	1.47425
IL23A	-2.136
GRHL1	1.3953
LOC441054	-0.74
WDR65	0.6955
PSTK	-1.0365
STOML3	0.372333333333333
R3HDM2	-0.2603
C5	-3.08025
SLC2A10	0.835166666666667
C3orf22	0.32
PAQR3	-1.53053846153846
ANKRD26	-0.950166666666667
HCRTR1	-0.1615
LOC399947	-1.308
PSD2	0.119
TIGD2	-0.632166666666667
SCRN1	-1.46825
COQ10A	-0.991
DDI2	0.1535
METTL7B	-1.298
UCN2	0.27925
FAM92A3	-1.7845
WDR16	-0.64775
ZNF511	-0.927666666666667
ZMYM5	-1.2175
POLR3G	-2.889
ZNF586	-0.071
C1orf49	0.233833333333333
TANK	0.472
RCAN1	-0.307
PELI3	0.994333333333333
LIMD2	-0.588166666666667
TMEM189	-0.88
NTN4	0.693875
LOC151300	-0.459
CLEC2A	-0.81
GPR135	-0.17275
DPYSL4	-1.4089
JAK2	0.113166666666667
TSHZ1	0.877833333333333
TM9SF4	0.230125
ZNF264	1.18433333333333
SIRPG	1.113625
BICD1	-0.159
HERC6	3.32583333333333
METTL5	-0.897
CASP1	0.97475
PRRT1	-0.572
PLA2G4C	0.844166666666667
ICA1L	-1.06142857142857
TPTE2	0.645833333333333
OTUD7A	0.628666666666667
AQP11	0.018
APOA2	-4.341
KALRN	-0.8589
SECTM1	1.46233333333333
IFNAR1	0.726
TALDO1	0.44675
RAB11FIP4	0.245416666666667
EIF5A	-0.8385
FAM49A	1.58475
NEGR1	0.225166666666667
YTHDC2	1.322125
EHD2	0.708875
NCF1	1.1994
SCRT2	0.574
HOXA5	-0.498666666666667
NUP133	-0.21625
FGF12	0.545625
SLMO2	-0.2045
SNTA1	0.315875
CACNG2	0.153875
GCM1	0.744875
ELF1	0.423166666666667
TLR5	3.625
TCFL5	-1.18108333333333
RBMY2FP	-1.5255
LOC100125556	0.928125
FAM129B	0.31275
MAP3K7IP1	-0.3935
NCK2	0.3975
OXA1L	-1.349
FMO9P	-0.3795
ZSCAN12	-0.468
PSMD12	-0.195
HSCB	-0.68375
CLDN10	-3.349
MGC13053	-0.762666666666667
HPCAL4	-0.963
ASZ1	0.205
MEX3D	0.251
NFAT5	-0.8112
CSPG4LYP1	-0.451333333333333
FBXO3	0.987
DVL1	-0.386
CMKLR1	1.82533333333333
TYMS	-3.771375
PEF1	1.124
ZNF750	2.19683333333333
MCM5	-0.8502
MEGF11	-1.3665
KCNK7	0.196
PTP4A3	2.289
C1QTNF2	-0.674833333333333
OR6S1	0.6895
FAM122B	-0.13125
ZNF551	-0.532125
HBQ1	-2.718
GEMIN6	-0.32525
ARSK	0.3005
RBP7	3.234
CPNE9	-0.04325
DSC1	1.267
LOC730112	-0.891
MAP2K4	0.43575
HS3ST5	-4.7835
EPB41L3	-0.867
TEKT2	1.24325
CDKN2B	0.44175
ZNF480	-0.00275000000000001
MAP3K6	-0.5787
MAP6	3.01683333333333
HN1	-0.2618
OR2L13	0.5346
SLC16A11	0.51925
FAM96A	-0.48075
APOL1	0.815
C5orf32	0.33175
RTP1	-1.08533333333333
RNF175	-0.529125
ZBTB41	1.677875
AHCTF1	0.2707
SAE2	0.1507
ITGA2	-0.839583333333333
MME	0.395666666666667
CCDC14	-1.97275
MAST4	1.13835714285714
KRT33B	2.9035
KCTD2	0.144666666666667
WDR26	0.422583333333333
MFI2	-0.043375
NR4A3	0.9915
ARSA	1.3185
UNKL	-0.0905
SULT6B1	0.044
CCNA2	-2.00733333333333
SOX15	0.4975
PPAPDC1B	2.665
C19orf44	-0.381
MCAT	0.75275
ARID1B	-0.155125
OR52N1	-0.699
C12orf48	-1.41075
MAGI1	0.786
NIPA2	-0.491
GBX2	-2.47475
RSHL3	0.06625
RAVER1	0.0348333333333333
C15orf17	-0.378
SLC30A2	3.075125
ZNF518	-0.21125
PCYT1B	-1.22375
C10orf114	-1.056
EIF3H	2.86116666666667
SLC25A39	-0.318166666666667
KIF1B	-0.0225
AMOTL2	0.556
C6orf120	0.351125
PSRC1	-2.206
PLA2G10	2.39125
KIF5C	0.85025
MRPL37	-0.653
C17orf62	0.7405
C9orf135	-1.32866666666667
DUSP10	-0.1513
CLCNKB	0.9745
PSMA5	0.061875
C8orf53	2.9655
AMPD3	0.049
PIAS1	-0.084
ADCYAP1R1	0.0035
GYLTL1B	1.18075
CDH20	0.554166666666667
FBXO7	-0.39975
TMEM134	2.18116666666667
FLJ14213	0.638333333333333
ZNF3	-0.2785
LRRFIP1	0.387208333333333
CNOT2	0.868
ABI3	2.253
ALDH5A1	-0.415583333333333
HNT	2.5235
SERPINA4	-2.472
TK2	-0.0368333333333333
STMN1	-1.71477777777778
GUCA2A	0.18
GALNT10	0.906071428571429
DPP6	-0.694526315789473
C9orf93	0.184875
PRELID2	-0.46025
STK39	0.773
SFTPA1	-1.4595
CKS2	-2.33411111111111
RHO	0.02175
C20orf135	-0.3125
XKR3	-2.842
CR1	-0.239571428571429
RPS6KA2	0.354285714285714
C20orf112	0.86675
MRPL22	-0.18225
C4orf23	0.223333333333333
GADD45B	2.35075
KLHDC1	1.68783333333333
C2orf48	-2.6705
ZNF287	0.5245
DAAM2	-1.001
DPPA2	-3.33
TCTN3	-0.200333333333333
DNAJB11	0.860875
FPR1	2.9795
DEFB4	0.2575
PTCD2	-0.3607
SMOC2	4.97316666666667
CABP7	3.20825
SERPINB11	0.092
MAGEF1	0.228
NDE1	1.1035
ITGA10	0.068
FSHB	0.3175
ANXA2	0.746125
HORMAD2	0.12875
HLCS	0.7635
MCF2L	1.04025
FH	-0.41975
TBC1D24	2.21275
KIAA1505	0.6635
LGALS2	-0.96175
CNBD1	-0.521
SYNPO2L	0.72675
PTPN23	0.249071428571429
C1orf183	-1.26416666666667
MAGEA8	3.6815
DGCR8	-1.66625
GSR	-1.2495
PAQR7	0.53575
ZNF676	-0.969
CACNA1C	0.2124
SP7	0.372
PDCD6	0.2635
NRN1L	-1.9825
BRI3BP	-0.6977
KIAA1183	1.01425
ASB4	-0.392
CCL23	3.4413
OBSL1	-1.890125
SLC12A7	1.47775
KIAA0240	1.039125
CD1B	-2.87783333333333
FCGR2A	1.0325
MDC1	-1.38375
HTR1A	-0.210666666666667
OCEL1	0.53175
ATP11B	-0.5356875
FBXO34	0.425333333333333
PCDH12	3.38966666666667
RPE	-0.8155
C17orf74	0.1705
CSDC2	1.0985
PET112L	-0.164
TMBIM1	0.996625
P2RXL1	-1.05775
TCHP	-0.9095
TRMT1	-1.962
F2RL2	2.26258333333333
LRRC32	3.7255
IMPG2	0.547
BGLAP	-0.557
LOC493869	-1.4355
MRAS	1.18925
SLC35F5	0.7355
CBWD1	-0.2595
AXL	-2.2135
ATP2C2	1.22425
TELO2	-0.04175
PNPLA3	-2.2285
PCDHB14	1.429
CD276	1.11575
KRT80	-1.02975
DUSP28	0.369
CSNK1E	-0.787916666666667
SRP14	1.3035
KCNQ4	0.7225
KRT72	0.192666666666667
CCDC117	2.492875
C6orf89	0.492833333333333
TUBB2B	-2.5835
RTN4IP1	-0.635
CR1L	-3.89
CEND1	0.193
C12orf41	0.0918333333333333
RNF31	-0.21925
UBN1	0.561166666666667
C17orf32	0.940875
SLC5A7	-0.54775
GPR92	0.0461666666666667
ESAM	2.7866
CTNNA1	1.06316666666667
HRBL	0.259
CBX4	1.63025
TMEM182	0.47575
SH3TC2	-1.41916666666667
IL10	0.935666666666667
PXMP4	1.3445
RNF167	0.5793
PAK7	1.03266666666667
ETV3	-0.0025
ATPIF1	-0.327166666666667
LOC554207	-1.73066666666667
OR8H1	0.2
WDFY3	1.3765
DPM1	-0.58725
GPSM1	0.5385
WDR92	-0.1046
LRP1	0.592
ANKH	-1.401375
THUMPD3	-0.93825
POLR1B	-0.92025
OLFM4	2.38933333333333
RAD9B	0.70725
TSPY2	-3.829
PAX6	-2.45166666666667
SCG2	-1.7175
SLC17A6	0.02675
FMO3	4.22
PADI4	0.154875
TUBB4	-0.7184
NLK	-0.65375
POU4F3	-0.779
SDF4	-0.0255
ITGBL1	2.17483333333333
NETO1	-1.9045
TAP2	0.058
ABBA-1	0.0111666666666667
GNAI1	-0.63425
VPS4B	0.789
NOPE	0.5757
GALNT6	2.04133333333333
SESN1	-0.616
GBE1	-2.09644444444444
CLASP1	-0.423
RASGEF1B	1.711
ACOT11	-0.207428571428571
AFAP1	0.494
OR2H2	0.12675
DPY19L2P1	-0.80825
DZIP1	-1.8965
SEC22C	-0.307
GPR161	-0.94575
RNF146	0.7585
WDR74	-1.07425
GALP	-0.3145
PURA	1.35625
DNPEP	1.54158333333333
RP11-78J21.1	-0.713
ERBB2	1.62925
FANCM	-1.33791666666667
NEO1	-1.15516666666667
DDX3Y	-4.74522222222222
RPS3A	-0.148375
MXRA7	-0.162
LGALS3	-0.418666666666667
GLT8D1	0.01675
CFL2	-1.9125
UPB1	-0.0275
NAP1L5	0.234
CLDN14	-0.423
DHX38	-0.64925
BTBD1	-0.05725
TARS2	-0.0918333333333333
ABCF1	-0.0651
FCF1	0.642833333333333
LRRC49	0.31525
GUCY1B2	-0.691
C1orf177	0.257333333333333
SMARCA4	-0.162714285714286
LRP8	-2.677
TAGLN3	-1.582
MRPL14	-0.22275
TTRAP	0.20675
ZDHHC20	0.01875
NFE2L3	-2.13025
KIAA1377	0.30475
PALMD	1.8092
TMEM43	-0.15075
TTL	-1.726
STAT5B	-0.691833333333333
SSB	-0.655
OR10H5	0.7635
SLC22A13	-1.079
AKAP3	-0.33075
TIMM23	0.00316666666666667
OAS2	3.17633333333333
KIAA0423	0.80575
TRIM11	0.823666666666667
GLIS3	1.41025
TMEM50B	1.05566666666667
ARHGEF4	-1.063
DEGS1	0.464818181818182
TBL1XR1	0.609733333333333
G6PD	-1.47675
SP140	1.2315
MUC17	0.397615384615385
NUDC	-0.0912
DNAJC5B	2.63816666666667
SCARA3	-0.5205
CPA3	7.044
BCAT2	0.157
MFN1	-0.1088
NRG3	0.527
SNX11	1.1255
PLEKHH1	-2.05516666666667
GPR177	0.0613333333333333
HCFC2	0.2385
TCAP	-1.6125
MOCOS	-1.087
C14orf93	-0.69375
PRDM10	-0.881666666666667
SLC16A4	-0.683416666666667
SRGAP1	0.2165
VIP	0.45175
DUSP27	-0.218
LILRA1	0.3437
MC2R	-0.3165
MGC24103	-2.3335
MBTD1	-1.6865
FUT11	-0.605666666666667
USP33	0.4261
C15orf39	-1.7335
MAP3K12	-0.210125
PAAF1	1.001
BARHL1	-0.1005
FLJ16165	-0.6085
PIWIL2	1.40575
SYNE1	0.768333333333333
CMTM4	-0.194
TSPYL1	0.4557
GUF1	-0.618833333333333
TMEM157	2.4115
WDR44	0.13
HIST1H3C	0.57275
DKFZp666G057	0.096
RNPEP	0.678
GAS2L2	-0.1155
ADH4	-4.94825
GRPR	6.27016666666667
FBXL17	0.85925
ZBTB10	1.49408333333333
Gcom1	0.382055555555556
HTRA1	2.2852
ZNF585A	-0.132833333333333
SLC26A2	0.772615384615384
OTOP3	0.319666666666667
WISP1	3.02444444444444
ATP2B4	-0.808666666666667
FLJ10769	0.488
CRAMP1L	0.144125
CHST12	-0.564
RAB22A	0.447916666666667
TARDBP	-0.209571428571429
STAU1	0.2525
CRB3	1.9265
MIG7	-2.76825
CHMP1A	-0.0136666666666667
ZNF160	0.292125
B3GALT6	0.52325
BARX1	-1.06066666666667
C6orf167	-1.942
NXNL1	0.132
DHX29	-0.00737499999999999
HADHB	0.3555
PLXNB2	0.609
ILDR1	-1.40775
SLC15A3	3.00675
GAS2	-3.35283333333333
C20orf69	-0.2125
NUMB	-0.26375
TNIP1	-0.21425
MESP1	3.34016666666667
PSKH1	0.27275
NSFL1C	0.88425
RHOG	-0.03875
HEY1	-2.21366666666667
KNG1	-2.181625
ITGAX	0.8951
LIN9	-0.593166666666667
CANT1	1.533125
XRN1	0.789642857142857
CCDC96	1.5466
HEATR6	-1.1805
GNG7	-0.463833333333333
RUNX2	1.3385625
SOX1	0.5015
FCRL5	-0.2763
ZNF99	-0.270125
FAM9A	-0.841
SNX22	0.6
MBNL3	-2.8205
ODC1	-2.124
ADORA2B	-1.72983333333333
NR2F6	-0.11675
ZFYVE16	-0.0876111111111111
SYNJ2BP	1.0356
POLE	-1.298375
E2F2	-1.384625
THRA	0.848666666666667
PTGES2	-1.18033333333333
HIP1R	0.526
TMUB1	-0.4615
ENO3	-2.58125
RSPH10B	-0.1855
CXorf39	1.456625
IRGC	0.23775
GPR109B	-0.52475
FLJ13305	-1.2375
LCE3A	-1.0395
TNFRSF18	-0.550166666666667
DET1	0.2495
TRPM3	-0.442666666666667
C16orf79	-1.7435
FECH	0.295166666666667
RAP2A	-0.613666666666667
CRIP1	2.85316666666667
AZIN1	1.30875
SLC7A7	2.41875
IL10RA	0.2945
TMEM64	-2.614
CDC42EP4	1.7696
C16orf58	0.3036
ARG2	-3.952
POU5F1P4	-4.815
FAM62B	-0.400125
DNAH8	-2.0602
ASH2L	1.329875
TSLP	-2.4695
CNTNAP5	-0.2394
TMEM16C	5.5845
IFNA14	-0.533
SLC1A3	-0.585
CABYR	1.68825
BCL7B	0.0502
NUDT13	-0.927666666666667
C13orf28	0.8495
C1orf53	0.8435
ARL6IP4	0.4476
RPL35A	-0.38775
EMR3	-0.1115
RAB40C	1.06183333333333
SLC41A1	-0.167333333333333
