Hybridization REF	TCGA-BH-A0H9-01A-11R-A056-07
C16orf58	0.0013
ARG2	-1.1675
POU5F1P4	-4.965
FAM62B	-0.8935
DNAH8	-2.9365
ASH2L	-0.355
TSLP	-2.85616666666667
CNTNAP5	-0.167333333333333
TMEM16C	4.8875
IFNA14	0.5515
SLC1A3	0.297125
CABYR	1.10175
BCL7B	-0.0668
NUDT13	-1.815
C13orf28	0.411
C1orf53	1.4245
ARL6IP4	-0.1488
RPL35A	-0.29475
EMR3	0.94425
RAB40C	0.663416666666667
SLC41A1	-1.413
LRCH1	-0.047
LY6G5B	-1.0605
FAM124A	0.369642857142857
MGC10981	-4.567
CLIP3	0.3278
MAP4K2	0.171166666666667
CHIC1	0.20625
SULF1	2.93533333333333
C20orf30	-0.385357142857143
PRDM5	-0.679625
ELOVL1	0.7315
C11orf48	-0.215
SLC39A10	0.34575
KCNV1	0.258
ACP1	-1.26683333333333
ZMYM2	-0.036
B3GNT6	0.0351666666666666
C9orf69	-0.1235
C2orf15	1.741
C20orf166	1.3135
HSP90AA6P	1.064
EDG7	-1.866
NEURL	1.996375
LPL	2.32
CLEC2D	-0.472285714285714
GRRP1	1.26383333333333
CD8B	-3.1261
HIST1H3D	-1.31316666666667
SLC6A12	-0.142875
FAM27L	-0.826
CD84	1.8665
RASA1	0.2635
PHKG1	-0.133
MAGEA11	-2.175
IMPA1	-1.0898
NPM3	-1.34175
RARRES1	3.1405
SH3BP1	0.0432500000000001
B3GNTL1	0.1375
ARPC5L	-0.250833333333333
KLHL26	0.387
SIM2	-3.38557142857143
GJC1	0.917
C20orf194	0.90325
EXO1	-2.02175
SLC2A2	-2.25033333333333
LOC285074	-0.69825
LRG1	2.67275
KIRREL	0.1865
PIK3R1	1.62342857142857
C4orf34	0.662
MAF	-1.74177777777778
ADCY4	3.46383333333333
ZMIZ2	0.1003
SLC46A3	0.944166666666667
STAMBP	-0.1005
CCDC16	0.193
MS4A12	-0.38
TCF20	-0.589
LRRC46	2.33525
C20orf152	0.4055
MRPS6	-0.685875
ABCB11	-1.23
KCNC2	6.9685
CDH19	-1.7406
C9orf123	-0.794333333333333
SSH3	1.49975
LDLRAD1	-0.84825
CCBE1	-1.29575
ZNF135	0.797
TAAR1	0.0775
WFDC12	2.6365
CCDC42	0.262
FLJ12529	-0.57675
PER1	-0.512666666666667
TIMM50	-0.138666666666667
SMARCAD1	-0.1375
FAM26C	0.9255
TP53TG3	-2.153
SH3RF1	2.3368
LMCD1	2.069
GPR63	-0.936
FLJ21986	-2.874
AIFM3	0.3395
MICAL1	0.932666666666667
BLZF1	0.826166666666667
IQCA	1.9415
PCDHGC3	-0.449
SAC	-0.0823333333333333
BCL6B	1.82416666666667
DDO	0.49825
MARCO	2.485
DCHS1	0.7045
C1orf170	-0.2615
CD200R1	0.903833333333333
C22orf15	-0.0885
SEPT11	0.975666666666667
ADNP	0.37625
UST	-0.516
C13orf34	-1.75416666666667
RFFL	0.247071428571429
APBA3	-0.02
C2orf60	-0.222625
CUTL1	0.2487
PMS1	-0.78325
ZNF689	0.456
EIF3E	-0.758833333333333
IL9	0.1162
RPL31	-0.587375
LY9	0.114
ATP2B3	-0.86075
KDELR2	0.164333333333333
TFCP2	0.690375
NLRP12	0.038625
FLJ45422	-0.23
TLE4	-1.4219
ZNF570	-0.0605
FLJ43806	-1.9315
TLK2	-0.729375
CIR	-0.20725
MARS2	-0.068
COL24A1	-0.2735
SDF2L1	-0.177
HIBADH	-0.429166666666667
IGFBP3	-3.01278571428571
C12orf23	0.059875
PSPC1	-0.182
C20orf43	0.26675
TRAV20	0.2635
ARHGAP24	0.08575
KIAA1975	-1.765375
C1QA	3.217
DNTT	-5.0695
C10orf6	0.0106666666666667
C11orf41	-0.460125
HNRPF	0.114125
COL11A1	4.64483333333333
UBAP2	-0.091
CDKN2AIPNL	-1.6015
C20orf174	3.08275
SPRED2	0.0555
PLA2G12A	-0.124333333333333
ICEBERG	-1.82466666666667
SCN10A	0.9455
C11orf65	0.21075
GBP5	3.38275
PITPNC1	-1.23633333333333
POU3F3	1.3015
NCOA7	-0.858875
LIN7C	0.1005
LOC348840	-1.5605
NKX2-2	-4
ANKRD13D	0.4675
LOC123688	-1.0975
FUT2	2.036
TAAR8	0.3075
FZD4	0.422416666666667
PNMA3	-1.20966666666667
OR4L1	0.8565
WIT1	-2.696
EXOC3L	0.81925
ATPBD4	-0.4794
KRBA1	-0.575
UBXD6	0.068
HOXB7	-0.550714285714286
C7orf23	-1.4095
UNQ338	1.7595
STAB2	1.21125
CDC20B	-0.12725
IRF9	1.82875
CENTG1	0.130416666666667
TNPO2	-0.46975
MCPH1	0.61775
BMS1P5	-1.1565
SLC26A7	0.37925
HIST1H3J	0.63025
C9orf3	-0.8697
LBH	0.762125
MYO1D	1.843625
PTDSS2	0.2805
NFU1	0.316
DEPDC4	-1.77525
WNT7B	0.8632
GLP2R	-0.170833333333333
SETD4	-0.5306
DYNLT3	-0.2442
FKBP11	-1.77916666666667
SESTD1	0.3805
FLII	0.55225
RPS16	-0.6534
CHPF	0.1155
CSNK2A1	0.237166666666667
SUMO1P1	0.08825
FKBP6	-1.5
ZNF214	-1.332
TWIST1	-0.815666666666667
DDX56	-0.339833333333333
TRAM1L1	1.5156
EPO	-3.082
MRPS18B	-0.089
ZNF682	-0.7805
RPL14	-0.407
MAFF	-0.909
LOC51136	-0.616
LY96	-0.75025
DDX20	-0.713
ABTB1	0.585333333333333
ARL5A	-0.0948
CCT6A	-0.719
HEPACAM	-0.843166666666667
EHHADH	-0.526
RBAK	0.448333333333333
CGB1	0.4715
ITGB5	0.2597
YIPF3	0.4215
FKBP2	-0.30775
NR1D1	-0.3934
TMEM110	0.8385
NEK2	-1.0865
PRAMEF8	-2.6445
C20orf52	1.59216666666667
PCDHGA3	2.3195
VWA3B	0.091
NDUFA5	0.095125
THAP9	-0.54875
FLVCR2	-0.438
AP1S1	-0.198375
SMAD6	-1.32625
SAV1	0.011375
SAT1	-0.338125
ZNF251	-0.1405
ADAMTS7	0.4693
RPP38	-0.31525
C1orf211	-1.821
YPEL2	1.65275
RBMS1	-0.962
ZNF445	0.0128333333333334
NRXN2	0.581
PGBD4	-0.25725
UGT2B28	-0.58325
WBSCR16	-0.5305
NLRC3	-0.014125
ASTL	0.1815
ST6GALNAC1	-2.8035
ZADH2	-0.54275
MLLT4	0.419166666666667
ARL6	-0.698333333333333
MEF2C	-0.51075
CBFA2T3	-0.389
AFF3	0.889142857142857
COG7	0.213
MYB	0.776166666666667
PLXNA3	1.279
XRCC2	-2.369
MMS19	-0.321875
ST8SIA5	-0.691625
CHPT1	-1.6445
KIAA1712	-0.1735
OR6X1	-0.744
ACTR3	0.067375
UGCG	0.541333333333333
OR4P4	0.367
ZAP70	-3.75575
LPP	1.214875
ZNF485	0.1955
PTPRCAP	-0.22425
IL12RB1	0.40975
ATRX	0.233
CHST8	2.537375
C14orf109	-0.172
ARV1	0.19525
NMB	-0.150142857142857
COX5A	-0.973166666666667
EIF6	0.988
MPPED2	-1.5345
SEMG1	-0.975
CHRDL1	0.634
TRAF3IP2	1.394
WNK2	0.663125
LILRA4	2.114
LAMA2	4.2885
PXT1	-0.211
RLBP1	-2.9895
CD300C	0.2855
SLTM	-0.563875
FLJ10404	-0.3032
APOBEC3D	-1.18233333333333
RENBP	0.115666666666667
ATXN7L1	-0.04175
NID1	-0.203
TUBGCP3	-1.00725
ITIH5	1.7085
CCDC110	0.4675
C8A	-2.572
MGC87042	-1.469
HOXC13	1.15225
TFDP2	-0.645
HCP5	0.58825
POLI	-0.53175
UCN	-2.044
ZNF764	0.794333333333333
C8orf45	-0.059
FHL3	-1.1515
SPATA5L1	-0.6545
MMRN2	2.816
NDST1	1.3505
COL20A1	-0.163666666666667
ZNF248	-0.988
PELP1	-0.281833333333333
MBL2	-2.81633333333333
RNF41	0.610375
C5orf24	0.6685
THOC5	-0.400714285714286
SERINC3	0.545833333333333
RP11-151A6.2	0.02375
CDCP2	0.08525
HIST1H2AA	0.3845
C11orf75	-0.355
FKBP7	-1.2345
DDOST	-0.261
GPNMB	0.109166666666667
TTF2	-1.5595
KCNT1	0.0683333333333333
SLC39A14	-0.687375
NGRN	0.2372
GPR137B	2.23275
MECP2	0.144125
PSMA1	-0.494
C16orf73	-3.38625
TMEM60	-0.570666666666667
CSN3	-0.7005
NOS1	0.226666666666667
RAB7L1	-1.091
YBX2	1.2415
KIAA1166	-0.837125
FUBP3	-0.169166666666667
ABCG1	0.617
ACACA	-0.592166666666667
ARL11	2.4083
ATOH1	0.709
ODF1	-0.569333333333333
CREB3L3	-1.824
TMEM127	1.45607142857143
DSCAML1	-0.583333333333333
PLN	2.34366666666667
LYPLA1	0.491166666666667
PRDM9	-1.9695
SASP	-1.03075
PLUNC	1.10766666666667
INTU	0.0055
HISPPD1	-0.2925
LNPEP	0.412
YARS2	-0.308666666666667
APCDD1L	-1.0145
ZCCHC4	-0.6272
FBXO22	-0.4415
TTLL13	-0.166
ZNF669	0.458
PTGDR	1.45625
DDX27	2.98725
KIAA0409	-0.013
GJB6	-0.2515
ASB8	1.3395
PLP2	0.101
MEPE	0.85575
OR10J5	-0.186
KRT222P	0.79975
COQ7	0.696333333333333
C1orf101	0.9175
RERG	3.0241
CHMP5	0.225875
THAP11	0.5205
ZNF43	0.776166666666667
ZRANB3	-0.465166666666667
KRT13	0.050375
MRPL19	-0.126875
RBBP9	0.38825
SPATA17	2.170125
BXDC5	-0.1945
PAFAH1B1	0.113583333333333
MAGEE1	1.089
OSTF1	-0.16625
KIAA0323	-0.0760833333333333
TXNDC13	0.783833333333333
CNTN4	0.360625
LCE1B	1.016
UNQ501	0.44525
ZNF154	0.7665
C3orf64	-0.07375
SYT5	0.1057
PON1	2.81316666666667
FLJ10357	-0.60475
ATP4A	-1.889
GNPDA1	-0.353666666666667
MGAT1	0.280833333333333
C14orf121	0.686
SLC35B2	0.4655
MIER3	0.00683333333333333
CHEK1	-1.83525
ZNF8	0.234166666666667
TXNDC1	-0.906666666666667
CKB	-0.5498
RTN3	0.681571428571429
FZD2	-1.73483333333333
PART1	-0.61525
PSMB6	-0.30575
PCDHB8	1.4425
PHC3	-0.0285
PPP1R8	-0.668166666666667
NOVA2	1.29483333333333
TNFRSF11B	-4.840625
GOLPH3	0.622166666666667
UBLCP1	-1.52525
SUHW3	-1.56325
TTLL1	1.534
OPN4	0.8015
OR13G1	-0.6535
ZPBP2	0.067
HSD17B11	-2.302875
C9orf50	0.1575
DHDDS	-0.149928571428571
CTSW	0.7614
NEFM	-3.107
MRPL28	-0.26975
SYN1	0.6125
PIGV	-0.178166666666667
ZIM2	-1.487
APBB1	1.39683333333333
SND1	-0.25475
C1orf123	-0.157666666666667
CHD3	-0.14925
BHLHB8	0.37275
RNASE2	-0.5905
BCAP31	0.28925
SLC25A44	0.782833333333333
CHD6	0.9795
PIB5PA	2.21938461538462
SELS	0.198375
LOC541471	-1.251375
FAT2	-1.61
ZNF81	-0.0345
OR4C16	1.073
FLJ10081	0.2726
LRRC4	0.66275
CS	-0.382333333333333
N4BP2	0.239125
IGFBP7	0.806
ZNF318	-0.258583333333333
NDNL2	-0.39075
ZNF609	0.51125
SIRT4	-0.366
EXOSC10	-0.67825
ECE2	0.48975
OVGP1	2.21625
GTPBP3	-0.68825
PACS2	0.4126
C19orf36	1.56633333333333
ARL4C	-1.162375
ATG4B	0.466125
UBQLNL	2.43475
RHOXF2B	-3.7785
PLEKHG2	-2.334
GALR1	-0.874
AQP4	-0.254166666666667
HDAC7A	-0.412
DCUN1D3	0.43725
OR8A1	-0.003
CCRN4L	-0.0995
CBR4	-0.211166666666667
KIFC1	-2.00266666666667
SLC7A14	-2.37166666666667
LHX5	1.561
TRPC7	-1.008
LPXN	-1.40675
SERPINA1	-2.24275
RPS13	-0.8986
BPIL3	-2.3785
PRKAA1	-1.438
FADS2	0.2902
ENAH	0.046125
PRO1768	-0.1835
APBA2BP	-0.93875
LIPH	1.2615
C3orf33	-0.8195
RCC2	-0.407857142857143
ALDH1A2	-3.4206
RNF103	1.553
AHCY	-1.3185
ALG12	0.86
CCL17	2.2145
ZNF543	1.25683333333333
ESRRG	2.8214
CNGA1	0.0735
RDH5	0.1995
OTX1	-1.362
PTGFR	-1.1932
CDR2	0.00487499999999999
SELE	4.33925
NLGN2	-0.8244
EXOSC9	-1.212
ZNF566	0.446666666666667
KLRC2	-5.1105
GPR12	1.277
KIAA0196	-0.01675
PDRG1	1
SSR3	-0.867571428571429
MSI1	-0.6085
CST9	0.2805
CC2D1A	0.29575
PLAGL1	-1.12094444444444
ZNF778	1.31
RNF2	0.56975
KLF6	2.458
THBD	0.999333333333333
tcag7.1314	0.0345
NR5A1	-0.026
ABCD2	-0.1515
DNAJC7	-1.83875
CLEC4C	-0.6365
TM2D3	-0.04775
CCDC4	-0.7465
PLAC2	0.76
DCD	0.4655
FAAH	1.104
POLA1	-0.225833333333333
TM7SF2	-0.0185
FLJ39822	-0.836833333333333
FLOT2	0.98275
MAP4K1	-1.2395
SRP68	0.230375
C21orf74	1.1035
ARPC5	0.91525
LOC126075	1.2745
HECW2	0.937714285714286
ZDHHC4	0.03575
ANKRD42	1.4902
PDE9A	-1.92216666666667
ABCA8	0.78075
NDUFS2	0.7905
UBR5	-0.632125
BTBD16	-2.78225
LOC554174	0.7275
ZNF20	1.258
KIAA1843	0.4885
WDR17	0.100142857142857
C15orf33	1.2585
RNF113A	-0.5865
CAMKK1	0.2308
CLCN2	-0.2765
ANXA6	-1.3585
LOC340069	-0.059
EMID1	1.73975
DPM3	-0.649416666666667
ELA1	0.4935
SLC25A13	-0.7422
KRT24	0.8655
SMPD1	0.277833333333333
TH	0.770625
COL6A2	0.2415
ANKS1B	2.845
GPR126	-2.2232
ZC3H12A	-0.00216666666666666
TMEM47	-0.406333333333333
C2orf51	-0.0766666666666667
C1orf88	2.485
HSF2BP	-0.2215
AKAP10	0.12
RPAP3	-0.1615
KLHDC8B	0.72975
STOM	-0.6367
MUPCDH	-0.0455
C10orf72	-0.68325
PLEKHA3	0.553833333333333
TCP11L1	-0.67175
CWF19L1	-0.389625
SPEF1	2.26323076923077
YSK4	1.1775
ELN	1.9844
SAMD8	0.134
MPI	-0.881333333333333
MEPCE	0.1516
ABCC3	-1.600125
NANOGP1	-2.9695
KCNK17	0.739375
HLA-DMB	3.72883333333333
RRAGA	0.5885
ANGEL1	-0.695
RBM32B	-0.4305
CPN1	-3.3345
MGC52282	0.5649
HLA-A	0.22
OR9G4	0.6345
EDNRB	-2.059
SCD	-1.58357142857143
C14orf80	-0.344
BAGE2	0.6155
RABL4	0.539666666666667
RCVRN	-0.1365
SHANK1	-0.1815
NLRP7	-4.14825
CD226	0.65375
STAT3	1.286875
SYNJ2	-0.864111111111111
TPCN2	-0.179
WDR36	-0.777
MBD4	-0.09825
ROBO1	-1.8399
ST3GAL6	-3.713
SLAMF8	2.39333333333333
ATN1	0.454666666666667
GPR141	0.974
KRT36	-0.0225
TPH1	0.1115
DDX52	0.5265
ZSCAN29	-0.2325
TRPT1	0.0356666666666667
DPEP3	0.665
DENND4A	-1.2675
TSPAN16	-1.013
PTCHD2	0.292
LOC145814	-1.33675
CAP1	0.7355
EIF5A2	-0.677
NT5DC3	-1.41825
SEPT9	-0.162875
SEZ6L2	1.45625
EGFLAM	2.575
VPS11	0.341875
NDUFB5	-0.577333333333333
CIDEA	4.1
IER5L	0.382
N6AMT1	0.32925
FAM83C	-1.532
OXR1	-0.215416666666667
IRX1	0.4955
DGKB	-1.363
GCN5L2	-1.49325
MIR16	0.68325
FBXW9	0.493
WDR4	-2.17216666666667
PDC	-1.418
VPS33B	0.046
HEXB	-0.553
FLJ32214	0.8455
TCEB3	-1.03075
CRLF1	-4.47375
ABI3BP	0.64075
C8orf22	-3.9965
PYCR1	-0.0155
KIAA1706	0.8235
CDK5R2	0.89075
WAS	0.034
C12orf60	-0.50825
CCBL2	-0.302
MADD	0.47775
C5orf34	-2.64
WDR42A	0.6323
KLF12	0.524875
HSPA1A	3.19625
ITM2C	-1.836
DAPK2	1.50833333333333
LOC442590	-1.5605
SUMF2	0.16875
CENPA	-2.27023076923077
TMED5	-0.2875
CDH6	-1.5987
BRP44	0.664875
THG1L	-0.2985
GABRA2	-1.9415
C14orf166	-0.00775000000000001
MYL1	-1.5556
TNFSF18	0.2775
PAP2D	-1.87283333333333
PPIB	-0.3615
KLHL4	-1.42825
SFN	0.1185
CCDC127	0.29475
FRAP1	-0.346
GOLGA5	0.759
SDCCAG1	-0.27925
MGC21675	0.0298333333333333
C10orf95	-1.40525
KIAA1345	0.00683333333333333
C1orf163	-0.4025
LACE1	-0.478833333333333
OR10K2	0.5245
CENPN	-1.38704
TMED2	0.27275
UGT1A6	-1.211
ANG	0.04675
U2AF1	-0.968666666666667
CASC2	-0.691666666666667
NMT2	-0.624666666666667
OSGEPL1	-0.83325
DFNB31	-1.112
SLC6A20	0.859625
DKC1	-1.277
FXYD4	-1.015
WDR64	-0.539
MGC5590	0.487
CREBZF	-0.0498333333333333
DAZ1	0.05225
PRPSAP1	-0.546
GCHFR	-0.69525
TTC7A	-1.603875
LOC196993	0.45575
UBD	-1.0005
S100A1	-0.340125
RPL6	-0.1905
DNAJB6	0.61575
NAGS	0.1907
C2orf58	0.107
KERA	0.736
MT1X	-1.4796
UBE2B	0.6759
KEAP1	0.303
MST1	-2.809125
OMA1	0.402
ABLIM2	2.0275
BCL2L13	-0.507916666666667
JAZF1	-0.4895
TMEM63B	0.7385
S100A8	0.3617
ARFIP2	0.68175
UROS	0.83925
KHDRBS2	-2.062
POLQ	-2.527
SOAT1	-0.88775
SPAG4	-0.63275
MRPS30	-1.11583333333333
LOC494141	-0.6365
OR2T11	0.588
ORAOV1	-0.4826
ZNF184	-0.0291666666666667
TCEB3B	0.0368333333333333
ADAM21	-0.0095
GDPD1	0.07475
SPINLW1	-0.0345
PRR14	0.325333333333333
KCTD9	-0.2635
NUDT3	0.57675
KIAA1822	0.3589
HIST1H4K	0.091
DFNA5	-2.409
GABPA	0.165
C14orf44	1.36525
POLB	0.096125
PTAR1	-1.078
SEC31A	0.6238
TRIM58	2.40675
TAS2R14	-0.785
VPS8	0.865375
H1F0	0.780166666666667
PRKCB1	-3.51316666666667
UGT2A1	0.5695
TOR1B	0.12975
LSS	-0.497833333333333
C2orf19	0.00750000000000001
HNRNPC	0.492642857142857
TMEM100	-0.273833333333333
LOC116349	-0.882
OR51M1	0.107
CCDC142	-0.9
ISG15	0.448875
ZCCHC14	0.23725
CREBL2	0.567875
TGDS	-1.51925
DC2	-0.22525
CACNA2D3	-1.5955
ZNF429	-0.318
LYPD6	-2.15616666666667
SUCLG1	0.277666666666667
OR51I1	-1.9565
MAGEH1	1.07225
PRPF40A	-0.5735
SMR3A	0.4285
SPINK2	-2.09475
THAP2	0.328625
NPY5R	-0.992285714285715
IRF4	-3.0475
SPESP1	0.37
OR10S1	0.663
DTD1	-1.6725
TUBE1	-1.58075
DDX19A	-0.269
PDPN	-1.784
TMEM34	0.381083333333333
MGAM	-0.9965
COL3A1	5.49827777777778
GFM2	-0.5246
OR5A2	0.771
PSG9	-1.91025
ARHGEF11	0.288166666666667
IVNS1ABP	-1.257
SIGIRR	1.01075
DUSP19	-1.44242857142857
DNAJC14	0.1818
ACSS1	1.135875
IL1RAPL2	0.5035
C4orf30	-0.162
SEPT4	1.581
LANCL3	-2.9695
SPAG17	2.83533333333333
PRDX3	-0.366625
HNF1A	-1.00375
P4HA2	0.03125
RFWD3	-0.674666666666667
MOV10	-0.136
DNAJA5	0.636785714285714
LOC729440	0.57
LOC200383	1.527875
SMC2	-2.56175
MIXL1	-1.036
TMEM9	0.98575
FAM86A	0.05
ZNF174	0.6136
MYH14	-1.775
CCR8	0.30825
VPS37C	0.982666666666666
GPATCH1	0.303
B3GNT8	2.8975
TBX4	-1.1595
CNR2	0.29
PCDH1	1.666
C5orf29	4.241625
OCIAD2	1.3745
PLCG2	-0.1135
KIAA0247	1.335125
HRH3	0.300333333333333
CAPN13	4.519
CCR1	-1.3977
MGC15523	-0.324944444444444
UVRAG	0.073
DNAJA2	-0.141
ITGA2B	-0.6435
CLDN5	3.283875
PTPRN2	-0.2175
ZNF512	-0.319666666666667
PSAP	0.601142857142857
CCDC140	-0.553
LRRC55	0.01425
CYP26C1	-0.631
C8orf47	1.12475
LYN	-0.22525
DUSP6	-0.656
TGFB3	2.26426666666667
ELK1	-0.5797
PCDH11Y	-0.827833333333333
HGD	-3.34575
C17orf58	-0.02
MYO3A	0.32
SERPINE2	-4.783
AARSD1	-0.1005
C14orf73	-1.5475
ADAM33	-0.04825
ZNF491	0.1975
MAPK6	-1.54333333333333
TCN1	3.26966666666667
SLC24A6	0.7015
UBE2R2	0.602
H1FNT	0.738
TATDN2	0.240666666666667
LILRB1	1.414
P2RY5	0.288
NUCB2	-0.3525
C2orf37	0.15075
SNX27	0.968333333333333
MTA3	0.4935
FOXO4	0.313375
ID4	-0.345333333333333
SOX5	-1.65733333333333
PXMP3	-0.064125
OR52M1	0.1755
SFT2D3	-0.27275
INA	-2.94366666666667
MCOLN1	0.32525
NFIX	0.839
CLEC14A	5.18933333333333
HIBCH	0.295666666666667
PLA2G5	0.423
TIMM10	-0.337666666666667
MED17	0.4829
COL4A4	-0.7525
TPP1	0.245666666666667
GJA3	-0.693
TMPRSS5	-1.95125
AADACL3	0.292
DNMBP	0.648
ENPP5	4.133
NQO1	1.6249
ZSCAN2	-0.862
SEC24C	0.289833333333333
GTF2A1L	-0.25
AXIN2	-0.0771
FAM33A	-2.24183333333333
C16orf13	0.01875
SPNS2	0.557
TAF1	0.1395
AP1G2	0.673833333333333
RBM42	0.715333333333333
HCN2	0.747833333333333
EFHB	1.54833333333333
RUSC1	1.121
GRIK5	0.568
USP21	0.894666666666667
ATAD3C	0.65
ORMDL2	1.04525
PRSS7	-3.30025
PSAT1	-5.30125
FLJ13195	0.264666666666667
TBC1D1	0.153333333333333
IFNG	1.0405
OTOS	0.312333333333333
ZNF773	1.24583333333333
EMD	-1.1385
RETN	-0.15425
CCL8	4.1355
APH1A	-0.5455
COX18	-0.5435
GTF2IRD2	-1.057
CCDC82	-2.19483333333333
PAFAH2	1.5843
NPEPL1	-0.9177
RP11-114G1.1	0.6415
TP53INP1	1.439
ZNF300	0.320166666666667
FOXL2	-3.313
LARP2	0.677666666666667
LATS1	-0.102
HTR6	-2.05
SPOCK2	0.03
RNF144B	2.31466666666667
HTATIP2	-1.2395
MGC10334	0.323
CENTA2	1.52
FGF2	-0.58225
FXYD7	0.50775
PHYHIPL	-2.01214285714286
GPR34	5.25775
DDX6	0.810166666666667
OR10W1	0.1485
LHFPL1	-1.7505
ZNF313	2.32207142857143
VPS28	0.36525
AP3M1	-0.1674
AKR1CL2	0.3985
TRAF4	0.77325
OR2B11	0.685
C19orf12	0.2405
AKAP9	0.180166666666667
C1orf62	0.7815
SLC20A1	-1.3679
FAM112A	-0.28075
LDB2	0.549875
MRPS23	-0.518
KLK5	1.5825
SPTB	-0.0715
EFEMP2	-0.10575
EFNB2	0.1175
PCM1	0.193785714285714
NMNAT3	0.779375
TSG101	0.640833333333333
C8orf40	-0.7485
NOB1	-0.72925
ABHD3	0.0525
GTF3C4	-0.0215
PIGN	0.751
GALNTL1	-1.071
AEBP1	1.67225
OR9Q1	0.9115
ANKRD2	-0.193
CCL28	-1.83925
TRIM38	0.465666666666667
TMCC1	0.471666666666667
SMG5	1.38675
LRRC7	-0.762
NCAPD2	-1.44866666666667
C6orf153	0.07325
C1orf74	0.70225
OTUD6A	0.2975
DCP2	-0.498666666666667
TMEM24	-0.02125
RPL18	-0.548333333333333
TMEM177	0.0015
LRRC37A3	-0.65325
C1D	-0.333166666666667
LDHC	0.783
UBE4B	-0.166666666666667
NIT1	0.98375
BTN3A3	-0.386
RASD1	1.187625
COMMD3	0.05175
SHFM1	-0.33
BIRC8	-0.0475
DUT	-1.15175
C12orf51	1.1325
LRRC59	-0.1455
LY6H	0.26275
WDR22	0.843916666666667
EDEM1	-0.2935
ADH1A	3.4235
PANX2	-0.5242
CYP11B1	0.99075
CDC73	-0.079
GPR172A	0.74
GSTM3	1.44361538461538
KCNA5	-0.16375
SERAC1	1.2595
NFATC2	-1.094
ANAPC5	-0.6223
C15orf24	-0.244
NFATC2IP	-0.448833333333333
TNRC6C	0.824166666666667
MGC102966	-0.119
FGD5	1.888
MED9	0.22325
RAB13	0.516833333333333
C15orf49	0.1325
CRYGS	-1.1196
C12orf53	-1.5672
LOC283693	-0.673
COX6B2	-0.742875
PHF14	-0.37875
FAM3A	-0.189875
RPL13	-0.2197
PRDX2	0.4191
FLJ34047	-2.25175
PRMT3	-0.26475
KCTD19	-2.153
TRIM10	-0.913666666666667
MGC26597	0.0198
GCNT4	0.09075
GPRASP1	0.671
CDKN1C	-1.04425
RHBDL2	2.1418
HSPH1	1.20975
AQP1	2.770875
COL17A1	0.493
GFAP	0.222142857142857
CDC16	0.15675
KIAA1614	0.1075
C6orf118	0.1235
ZSWIM5	-0.69625
FAM83F	3.77
LYNX1	-0.235375
SYNPR	-0.57775
XG	1.52333333333333
PRSS16	-2.127
KIF13B	0.805071428571429
PCDH9	-0.83575
HIST1H2AH	0.448666666666667
RBM18	-0.9485
ZNF626	1.035875
HEXIM2	0.125166666666667
ITFG1	0.2155
TUBG2	-0.1325
SFRS7	-0.307916666666667
C9orf14	1.508
EXTL1	-0.387
GBP3	0.7195
WDR5	-1.38125
RARG	1.18783333333333
MYO7A	0.85925
CECR6	-0.74025
C13orf3	-1.195125
SFRS18	-1.691
ACVR1B	0.2685
PSMD1	-0.503
C7orf31	-1.34033333333333
ILVBL	-1.22475
IFNGR1	0.91775
RNF186	1.7825
NOL9	-0.10175
MAGEL2	0.17575
SLC29A2	-0.14725
NHSL1	-1.20575
RBMX	-0.3845
PSORS1C2	0.595
RAD51L3	0.201666666666667
LCN6	0.96575
ORAI2	0.229875
BRUNOL6	-0.109111111111111
OR4K5	-0.0445
CDC123	-0.787625
MSLN	-2.59216666666667
WWTR1	-1.1505
ZNF700	-0.781333333333333
COBL	1.197
PPP1R16B	-0.277
GAS7	-0.218
MDN1	-0.632125
HAAO	-0.553
C9orf68	0.31775
TNFAIP2	-0.119125
FOXN1	0.221
hCG_2033311	-0.281166666666667
ATP6V0D2	0.0146
RPL41	0.115875
SLC38A1	0.1955
ARHGAP6	-1.71590909090909
ADAD2	-0.60875
PHF20L1	2.742
MCM3AP	0.584333333333333
ST3GAL3	-1.212
SNX1	0.135833333333333
ELF5	2.9805
PARP3	-0.00825
RBM8A	-0.2971875
LINGO4	0.7825
ITGA9	-0.2765
ZFR	0.18175
ACSL6	-0.869875
FLJ20699	-0.7012
DAOA	0.447
FABP4	6.39975
KCNB1	-0.7565
CANX	0.339
SLC25A28	-0.0416666666666667
ADIPOR2	0.108375
ECHDC2	1.324375
SMA4	-0.0495
FRZB	2.95475
PABPC1	-0.412333333333333
DMRTB1	-0.307428571428571
APOBEC3G	-0.75675
CATSPER2	-1.48566666666667
CUEDC1	1.3815
STARD9	-2.367625
CLDN8	3.22525
LOC23117	-1.34090909090909
E2F6	-0.650555555555556
TMEM126B	-0.8885
DPY19L4	0.052
GIMAP5	2.732
NDUFA9	-0.494833333333333
FAM77C	2.192
CTPS2	1.5245
LOC51035	0.091125
WDSOF1	-0.4415
EGLN3	0.112625
PITX3	0.76
OR52E8	0.649
GRM4	0.108
KLK1	-3.00666666666667
GPM6B	-1.664375
RRAGD	-1.6065
PAGE5	-3.28275
UCHL5	-1.79916666666667
ULK3	-0.8545
AIM2	-0.328833333333333
PNO1	-0.832333333333333
OR2F2	0.4195
GNAT2	-0.889
