Hybridization REF	TCGA-BH-A0B9-01A-11R-A056-07
NFYC	0.75525
KIN	0.34975
ZNF228	0.003
PLSCR4	1.65683333333333
HIG2	0.83
FAM79B	1.24
C21orf86	-0.461
KCNK10	0.0375
ZNF738	0.00875000000000002
FSTL5	-0.440333333333333
OR6A2	-0.405
OTOA	1.11
EXOC1	0.281125
AHRR	-2.426625
PDAP1	-1.17425
C19orf6	-0.92725
ZAN	0.412
LY6G6E	-0.1505
EIF4E2	0.05225
C20orf198	0.1355
ZNF324	0.74525
CYP3A5	-3.99466666666667
ENTPD7	1.4475
MBOAT5	0.765166666666667
GJB5	1.847
TTC13	0.77725
S100Z	-1.40883333333333
KIAA0664	-0.0258333333333333
PDGFRB	0.46675
IL17D	0.18575
OR56B4	-0.01
RDX	-1.5935
SLC34A3	1.312
IL28B	-0.1875
JUND	0.15
CHRNB1	0.366375
CAMK2B	-0.04425
FETUB	0.12375
CXorf23	0.162375
MRTO4	-0.39225
TTC3	0.3492
NDUFB8	-0.579333333333333
EDG2	-2.99125
SEMA3G	-0.19875
IL23A	1.929
GRHL1	1.3245
LOC441054	-0.83
WDR65	1.32475
PSTK	1.0915
STOML3	0.574
R3HDM2	-0.3677
C5	-2.48175
SLC2A10	-0.289166666666667
C3orf22	0.852
PAQR3	0.0146923076923077
ANKRD26	-0.59775
HCRTR1	1.1115
LOC399947	-0.64425
PSD2	-1.076
TIGD2	2.15733333333333
SCRN1	-2.615
COQ10A	-0.22675
DDI2	-0.374
METTL7B	0.257166666666667
UCN2	0.66425
FAM92A3	-0.7825
WDR16	-0.04825
ZNF511	0.97
ZMYM5	0.437
POLR3G	-1.05875
ZNF586	1.0095
C1orf49	0.0596666666666667
TANK	1.35816666666667
RCAN1	-0.192833333333333
PELI3	1.12266666666667
LIMD2	0.497833333333333
TMEM189	-0.139
NTN4	-2.129875
LOC151300	-0.162
CLEC2A	-1.355
GPR135	-0.54075
DPYSL4	-2.0161
JAK2	0.031
TSHZ1	0.146
TM9SF4	-0.1445
ZNF264	0.0228333333333333
SIRPG	2.836625
BICD1	1.40775
HERC6	2.23366666666667
METTL5	-0.2605
CASP1	1.75
PRRT1	-0.621166666666667
PLA2G4C	1.23233333333333
ICA1L	-0.926214285714286
TPTE2	0.108833333333333
OTUD7A	1.23966666666667
AQP11	-2.83025
APOA2	-4.3088
KALRN	-0.0304
SECTM1	0.70325
IFNAR1	-1.015
TALDO1	0.0985
RAB11FIP4	0.0489166666666667
EIF5A	0.3815
FAM49A	2.50775
NEGR1	-0.415
YTHDC2	-1.365125
EHD2	-2.343375
NCF1	2.8928
SCRT2	1.402
HOXA5	-0.727
NUP133	0.41775
FGF12	-1.3808125
SLMO2	0.118625
SNTA1	-0.11825
CACNG2	0.3005
GCM1	0.29325
ELF1	-0.120333333333333
TLR5	2.51075
TCFL5	-0.91775
RBMY2FP	-0.709
LOC100125556	0.228625
FAM129B	-0.2
MAP3K7IP1	-0.202125
NCK2	1.388
OXA1L	-0.90375
FMO9P	-0.0445
ZSCAN12	-0.592
PSMD12	-0.15975
HSCB	-1.5205
CLDN10	1.5755
MGC13053	-0.3955
HPCAL4	-0.263
ASZ1	-1.0295
MEX3D	0.117583333333333
NFAT5	-0.2163
CSPG4LYP1	-0.147833333333333
FBXO3	0.3674
DVL1	-1.15966666666667
CMKLR1	1.15033333333333
TYMS	-1.876
PEF1	0.81475
ZNF750	2.62183333333333
MCM5	-0.1957
MEGF11	-0.799
KCNK7	0.5985
PTP4A3	1.833
C1QTNF2	-1.392
OR6S1	0.1905
FAM122B	-1.393
ZNF551	0.09375
HBQ1	-2.5725
GEMIN6	0.2145
ARSK	-1.023
RBP7	0.848
CPNE9	0.075
DSC1	3.5205
LOC730112	0.52925
MAP2K4	-0.59225
HS3ST5	-0.9295
EPB41L3	-1.37275
TEKT2	1.176
CDKN2B	1.12583333333333
ZNF480	-1.13
MAP3K6	-0.525
MAP6	0.547166666666667
HN1	0.0553
OR2L13	-0.1014
SLC16A11	0.3495
FAM96A	-0.7265
APOL1	-0.511
C5orf32	-0.60675
RTP1	-0.0623333333333333
RNF175	0.23675
ZBTB41	0.925125
AHCTF1	-0.2185
SAE2	0.621
ITGA2	-0.737333333333333
MME	-0.717166666666667
CCDC14	-0.18
MAST4	-0.200928571428571
KRT33B	-1.0225
KCTD2	0.3095
WDR26	-0.343666666666667
MFI2	0.2075
NR4A3	-0.752375
ARSA	-2.53375
UNKL	0.359
SULT6B1	0.1405
CCNA2	-0.435833333333333
SOX15	-0.423
PPAPDC1B	0.455083333333333
C19orf44	0.417
MCAT	0.900416666666667
ARID1B	0.448625
OR52N1	0.159
C12orf48	-1.01
MAGI1	-0.497
NIPA2	-0.19975
GBX2	-2.3085
RSHL3	0.223
RAVER1	0.630833333333333
C15orf17	-0.7555
SLC30A2	0.071625
ZNF518	0.4305
PCYT1B	-0.55575
C10orf114	0.474
EIF3H	0.601583333333333
SLC25A39	-0.848833333333333
KIF1B	0.225125
AMOTL2	0.14575
C6orf120	0.14625
PSRC1	-0.271
PLA2G10	-0.37
KIF5C	-0.164375
MRPL37	0.273
C17orf62	0.418333333333333
C9orf135	2.162
DUSP10	-0.7447
CLCNKB	0.3425
PSMA5	0.481
C8orf53	-0.63725
AMPD3	0.688666666666667
PIAS1	-0.55125
ADCYAP1R1	-0.076
GYLTL1B	2.12
CDH20	-0.218333333333333
FBXO7	-0.6585
TMEM134	0.392
FLJ14213	0.7865
ZNF3	0.18225
LRRFIP1	-0.38275
CNOT2	0.404166666666667
ABI3	2.87625
ALDH5A1	-1.60358333333333
HNT	0.2822
SERPINA4	-2.08025
TK2	-0.248083333333333
STMN1	-0.165
GUCA2A	0.123666666666667
GALNT10	-0.408214285714286
DPP6	-0.77075
C9orf93	0.278125
PRELID2	-0.322375
STK39	-1.400125
SFTPA1	-0.7625
CKS2	-1.36933333333333
RHO	0.394375
C20orf135	0.013
XKR3	-2.7135
CR1	-0.643
RPS6KA2	-0.081
C20orf112	0.47975
MRPL22	0.10975
C4orf23	1.07983333333333
GADD45B	-0.10875
KLHDC1	-0.577666666666667
C2orf48	-1.121
ZNF287	0.6245
DAAM2	-0.04
DPPA2	-3.17683333333333
TCTN3	0.5285
DNAJB11	0.1935
FPR1	3.746
DEFB4	0.6065
PTCD2	-1.0843
SMOC2	4.86016666666667
CABP7	0.36
SERPINB11	0.63975
MAGEF1	0.135
NDE1	-0.204666666666667
ITGA10	0.072
FSHB	0.197
ANXA2	0.240125
HORMAD2	-0.42125
HLCS	0.06025
MCF2L	1.5905
FH	-0.076625
TBC1D24	1.5805
KIAA1505	0.626
LGALS2	1.02725
CNBD1	-0.1645
SYNPO2L	-0.7895
PTPN23	-0.591785714285714
C1orf183	-0.677333333333333
MAGEA8	-1.972
DGCR8	-1.155125
GSR	-0.88275
PAQR7	0.15775
ZNF676	-0.928
CACNA1C	-0.5591
SP7	0.0645
PDCD6	-0.51275
NRN1L	-0.4135
BRI3BP	-0.513833333333333
KIAA1183	1.55075
ASB4	0.29125
CCL23	0.7819
OBSL1	0.0495
SLC12A7	1.01475
KIAA0240	0.866125
CD1B	-1.29316666666667
FCGR2A	1.25375
MDC1	-0.80775
HTR1A	0.0698333333333333
OCEL1	-0.64175
ATP11B	-0.8156875
FBXO34	0.5165
PCDH12	1.60166666666667
RPE	-0.20675
C17orf74	-0.242
CSDC2	0.305166666666667
PET112L	1.00825
TMBIM1	0.497875
P2RXL1	-0.574
TCHP	-0.436
TRMT1	-0.916833333333333
F2RL2	-1.06266666666667
LRRC32	1.33383333333333
IMPG2	-0.059
BGLAP	0.2685
LOC493869	0.127333333333333
MRAS	1.717875
SLC35F5	-0.437
CBWD1	-0.3135
AXL	-2.346375
ATP2C2	-0.986
TELO2	-0.07825
PNPLA3	-2.9215
PCDHB14	1.38325
CD276	-0.08775
KRT80	-0.995625
DUSP28	0.1015
CSNK1E	-0.863166666666667
SRP14	-0.3765
KCNQ4	0.4715
KRT72	0.547
CCDC117	-0.659375
C6orf89	-0.314666666666667
TUBB2B	-2.63683333333333
RTN4IP1	-0.7235
CR1L	-2.05883333333333
CEND1	1.091
C12orf41	0.9575
RNF31	0.11325
UBN1	0.0321666666666667
C17orf32	0.391875
SLC5A7	0.50825
GPR92	1.29633333333333
ESAM	1.2612
CTNNA1	0.595916666666667
HRBL	-0.1987
CBX4	-0.54525
TMEM182	0.6135
SH3TC2	-0.309833333333333
IL10	1.21716666666667
PXMP4	1.3085
RNF167	0.8856
PAK7	0.226666666666667
ETV3	0.661
ATPIF1	-1.73783333333333
LOC554207	-2.17416666666667
OR8H1	0.27925
WDFY3	0.230375
DPM1	-0.42825
GPSM1	-0.7565
WDR92	-0.081
LRP1	0.285666666666667
ANKH	-0.362375
THUMPD3	-0.452
POLR1B	0.37975
OLFM4	8.94516666666667
RAD9B	0.59275
TSPY2	-3.5495
PAX6	-2.28866666666667
SCG2	-4.1445
SLC17A6	0.14425
FMO3	1.797
PADI4	0.06675
TUBB4	-0.4192
NLK	-1.31675
POU4F3	0.7515
SDF4	-0.515
ITGBL1	-0.440166666666667
NETO1	-1.772125
TAP2	0.438
ABBA-1	0.551333333333333
GNAI1	1.193
VPS4B	1.04075
NOPE	-1.0769
GALNT6	1.811
SESN1	-0.447875
GBE1	-2.49333333333333
CLASP1	-0.27525
RASGEF1B	2.246375
ACOT11	-0.0385714285714286
AFAP1	-0.0265
OR2H2	0.26925
DPY19L2P1	-1.46925
DZIP1	-0.02125
SEC22C	-0.974083333333333
GPR161	0.8155
RNF146	0.7605
WDR74	0.07275
GALP	0.239
PURA	0.647
DNPEP	1.06983333333333
RP11-78J21.1	-0.396
ERBB2	0.3655
FANCM	-1.62408333333333
NEO1	-0.346833333333333
DDX3Y	-4.4294
RPS3A	1.948875
MXRA7	-1.13085714285714
LGALS3	-1.8155
GLT8D1	-1.41675
CFL2	-2.80733333333333
UPB1	0.508
NAP1L5	-0.374875
CLDN14	-1.32675
DHX38	0.316
BTBD1	-0.3625
TARS2	0.364166666666667
ABCF1	0.268
FCF1	0.0828333333333333
LRRC49	0.704
GUCY1B2	-0.0275
C1orf177	0.063
SMARCA4	-1.05114285714286
LRP8	-1.14933333333333
TAGLN3	-0.4055
MRPL14	0.1725
TTRAP	-0.73025
ZDHHC20	0.395
NFE2L3	1.068
KIAA1377	-0.440375
PALMD	1.5781
TMEM43	-0.9455
TTL	-0.514875
STAT5B	-1.77966666666667
SSB	-0.359125
OR10H5	-0.0885
SLC22A13	-1.00125
AKAP3	0.03525
TIMM23	0.5385
OAS2	1.93391666666667
KIAA0423	-0.39825
TRIM11	0.315
GLIS3	-0.716625
TMEM50B	-0.619
ARHGEF4	-0.096625
DEGS1	-0.900636363636364
TBL1XR1	1.00076666666667
G6PD	-1.7725
SP140	1.8682
MUC17	-0.0571428571428571
NUDC	-0.6849
DNAJC5B	2.252
SCARA3	1.38683333333333
CPA3	1.808
BCAT2	-0.568625
MFN1	-0.06
NRG3	1.12
SNX11	-0.29325
PLEKHH1	-0.452166666666667
GPR177	-2.95133333333333
HCFC2	-0.5625
TCAP	-0.83725
MOCOS	-1.331
C14orf93	0.27475
PRDM10	-0.638666666666667
SLC16A4	0.737166666666667
SRGAP1	-1.80133333333333
VIP	0.1355
DUSP27	-0.421833333333333
LILRA1	0.6477
MC2R	0.0765
MGC24103	-3.05
MBTD1	-1.6575
FUT11	-0.325166666666667
USP33	0.4456
C15orf39	-0.94525
MAP3K12	0.204
PAAF1	-1.02116666666667
BARHL1	0.405
FLJ16165	0.347
PIWIL2	-3.13975
SYNE1	-0.330666666666667
CMTM4	0.531625
TSPYL1	0.1204
GUF1	-0.5415
TMEM157	-0.8795
WDR44	-0.23975
HIST1H3C	-0.062
DKFZp666G057	0.025
RNPEP	-0.26025
GAS2L2	0.225166666666667
ADH4	-5.20175
GRPR	-0.202
FBXL17	1.55825
ZBTB10	0.151666666666667
Gcom1	0.185666666666667
HTRA1	-0.2206
ZNF585A	0.0226666666666667
SLC26A2	0.448428571428571
OTOP3	0.110833333333333
WISP1	0.650333333333333
ATP2B4	-0.191833333333333
FLJ10769	1.6805
CRAMP1L	0.258375
CHST12	-0.48525
RAB22A	0.08825
TARDBP	0.0394285714285714
STAU1	0.09025
CRB3	1.67366666666667
MIG7	-1.95775
CHMP1A	0.557
ZNF160	-0.109125
B3GALT6	0.09
BARX1	-1.54116666666667
C6orf167	-0.4176875
NXNL1	0.082
DHX29	-0.096125
HADHB	-0.7505
PLXNB2	0.469375
ILDR1	-1.45225
SLC15A3	2.5475
GAS2	-1.93383333333333
C20orf69	0.1865
NUMB	-0.5785
TNIP1	1.329375
MESP1	1.309
PSKH1	0.8275
NSFL1C	-0.79125
RHOG	0.542
HEY1	-1.08916666666667
KNG1	-2.0935
ITGAX	1.5457
LIN9	0.304333333333333
CANT1	0.220875
XRN1	0.297071428571429
CCDC96	0.3644
HEATR6	-2.64833333333333
GNG7	0.83225
RUNX2	0.2094375
SOX1	0.735333333333334
FCRL5	1.063
ZNF99	-0.23525
FAM9A	-0.1895
SNX22	0.554333333333333
MBNL3	-0.3815
ODC1	-0.0797
ADORA2B	-1.1615
NR2F6	0.83275
ZFYVE16	-1.09833333333333
SYNJ2BP	-0.4459
POLE	-0.443125
E2F2	-0.68625
THRA	-0.555833333333333
PTGES2	-0.982666666666667
HIP1R	-0.0796666666666667
TMUB1	-0.0346666666666667
ENO3	-1.84425
RSPH10B	1.625
CXorf39	0.23675
IRGC	0.08075
GPR109B	0.01525
FLJ13305	0.0595
LCE3A	0.915
TNFRSF18	-0.106333333333333
DET1	0.22175
TRPM3	-0.749916666666667
C16orf79	-0.934
FECH	-0.21
RAP2A	2.35716666666667
CRIP1	0.0253333333333333
AZIN1	-0.4795
SLC7A7	3.584
IL10RA	1.5463
TMEM64	-2.291
CDC42EP4	2.5777
C16orf58	-0.1163
ARG2	-0.63925
POU5F1P4	-3.707
FAM62B	0.317375
DNAH8	-1.8371
ASH2L	0.09025
TSLP	-3.87983333333333
CNTNAP5	-0.6038
TMEM16C	1.231
IFNA14	0.114
SLC1A3	0.49625
CABYR	1.4535
BCL7B	0.3022
NUDT13	-1.1465
C13orf28	-0.230666666666667
C1orf53	1.017
ARL6IP4	0.668
RPL35A	0.61
EMR3	0.888
RAB40C	0.885
SLC41A1	-0.4275
LRCH1	-0.48275
LY6G5B	-0.4875
FAM124A	-0.352642857142857
MGC10981	2.84283333333333
CLIP3	0.4285
MAP4K2	-0.000999999999999992
CHIC1	-0.2795
SULF1	2.47716666666667
C20orf30	-0.826214285714286
PRDM5	-1.809
ELOVL1	-0.346
C11orf48	-0.09975
SLC39A10	0.2155
KCNV1	0.10275
ACP1	-0.277
ZMYM2	0.413625
B3GNT6	-0.320166666666667
C9orf69	0.31375
C2orf15	1.52
C20orf166	-0.1325
HSP90AA6P	-1.057
EDG7	-1.214
NEURL	-1.75175
LPL	1.46
CLEC2D	0.463428571428571
GRRP1	1.41116666666667
CD8B	-0.6172
HIST1H3D	-1.2015
SLC6A12	0.6995
FAM27L	0.041
CD84	2.1136
RASA1	-1.1295
PHKG1	-0.1775
MAGEA11	-1.578
IMPA1	-0.8306
NPM3	0.3565
RARRES1	6.11375
SH3BP1	0.599875
B3GNTL1	0.686
ARPC5L	-0.475833333333333
KLHL26	0.667
SIM2	-2.032875
GJC1	0.778
C20orf194	-1.11975
EXO1	-1.032
SLC2A2	-2.132
LOC285074	0.2405
LRG1	-2.63375
KIRREL	0.1205
PIK3R1	0.7205
C4orf34	-0.2535
MAF	-1.75522222222222
ADCY4	2.24316666666667
ZMIZ2	1.2103
SLC46A3	0.772166666666667
STAMBP	0.166666666666667
CCDC16	0.67525
MS4A12	0.1615
TCF20	-0.18475
LRRC46	-0.10525
C20orf152	-0.48575
MRPS6	-0.7635
ABCB11	-0.0665
KCNC2	0.182333333333333
CDH19	-2.61366666666667
C9orf123	1.21866666666667
SSH3	0.412125
LDLRAD1	-3.7625
CCBE1	-0.1575
ZNF135	1.074625
TAAR1	0.0735
WFDC12	0.4715
CCDC42	3.00016666666667
FLJ12529	-0.27175
PER1	-0.516
TIMM50	-0.333
SMARCAD1	0.738
FAM26C	-0.226
TP53TG3	-0.9295
SH3RF1	1.351
LMCD1	0.22225
GPR63	0.4575
FLJ21986	-2.66525
AIFM3	-0.82025
MICAL1	0.1735
BLZF1	-0.265833333333333
IQCA	3.776
PCDHGC3	-0.176
SAC	0.02475
BCL6B	0.828833333333333
DDO	0.87225
MARCO	4.74225
DCHS1	0.488166666666667
C1orf170	-1.90233333333333
CD200R1	1.37166666666667
C22orf15	-0.364
SEPT11	0.0926666666666667
ADNP	-0.50225
UST	1.0342
C13orf34	-0.607833333333333
RFFL	-0.557142857142857
APBA3	0.218
C2orf60	-0.255125
CUTL1	-1.2142
PMS1	-0.698375
ZNF689	-0.0495
EIF3E	0.244
IL9	-0.0586666666666667
RPL31	1.241125
LY9	1.13766666666667
ATP2B3	0.70475
KDELR2	0.1495
TFCP2	0.893625
NLRP12	-0.307875
FLJ45422	0.373
TLE4	-0.8015
ZNF570	-0.058
FLJ43806	-0.327
TLK2	-0.38925
CIR	0.909
MARS2	1.175
COL24A1	-1.27075
SDF2L1	-0.8815
HIBADH	0.157333333333333
IGFBP3	-1.89728571428571
C12orf23	0.816125
PSPC1	0.31875
C20orf43	0.504
TRAV20	0.403
ARHGAP24	0.207625
KIAA1975	0.309375
C1QA	3.6174
DNTT	-4.62083333333333
C10orf6	-0.762833333333333
C11orf41	1.537
HNRPF	0.538875
COL11A1	3.30133333333333
UBAP2	0.215
CDKN2AIPNL	-0.724
C20orf174	3.37
SPRED2	-1.842
PLA2G12A	-0.432833333333333
ICEBERG	-1.8385
SCN10A	0.674
C11orf65	-0.99475
GBP5	5.841
PITPNC1	-0.267
POU3F3	1.511
NCOA7	0.61725
LIN7C	0.4396
LOC348840	-1.387
NKX2-2	-3.179
ANKRD13D	0.440375
LOC123688	-0.55025
FUT2	0.2445
TAAR8	0.4885
FZD4	-2.31316666666667
PNMA3	1.19366666666667
OR4L1	0.8665
WIT1	-2.49325
EXOC3L	0.794
ATPBD4	-0.5182
KRBA1	0.14225
UBXD6	-1.7045
HOXB7	-0.654285714285714
C7orf23	-0.1125
UNQ338	2.42675
STAB2	0.263
CDC20B	0.00750000000000003
IRF9	1.22825
CENTG1	0.0638333333333333
TNPO2	-1.27825
MCPH1	0.442875
BMS1P5	-1.178
SLC26A7	-0.04475
HIST1H3J	0.51775
C9orf3	-0.6821
LBH	1.32575
MYO1D	0.16025
PTDSS2	-0.18025
NFU1	-0.09575
DEPDC4	-0.756
WNT7B	-0.514
GLP2R	-0.456
SETD4	-0.8576
DYNLT3	-1.3051
FKBP11	-0.886166666666667
SESTD1	0.704666666666667
FLII	-0.56025
RPS16	0.561
CHPF	0.181666666666667
CSNK2A1	-0.495333333333333
SUMO1P1	0.417
FKBP6	0.477
ZNF214	1.598
TWIST1	-1.27433333333333
DDX56	-0.758166666666667
TRAM1L1	2.2212
EPO	-3.25883333333333
MRPS18B	-0.3805
ZNF682	-0.759666666666667
RPL14	0.0441666666666667
MAFF	-0.5245
LOC51136	-1.061625
LY96	0.10825
DDX20	0.225
ABTB1	0.454666666666667
ARL5A	-0.0514
CCT6A	-0.4945
HEPACAM	-1.2565
EHHADH	-0.402333333333333
RBAK	0.0425
CGB1	0.294
ITGB5	-1.2426
YIPF3	0.311
FKBP2	-0.24425
NR1D1	-1.1715
TMEM110	-0.271
NEK2	-0.242
PRAMEF8	-3.383
C20orf52	0.032
PCDHGA3	-0.0445
VWA3B	0.05
NDUFA5	-0.207
THAP9	-0.05825
FLVCR2	-0.294166666666667
AP1S1	-0.319125
SMAD6	-1.473
SAV1	0.3205
SAT1	-0.395
ZNF251	1.041125
ADAMTS7	0.4042
RPP38	0.78775
C1orf211	-1.0135
YPEL2	1.19145
RBMS1	1.05625
ZNF445	-0.945833333333333
NRXN2	-0.1495
PGBD4	-0.4495
UGT2B28	-0.99875
WBSCR16	-0.1037
NLRC3	0.9335
ASTL	0.603
ST6GALNAC1	-3.4175
ZADH2	-0.142125
MLLT4	0.76075
ARL6	0.349333333333333
MEF2C	1.0895
CBFA2T3	-2.9815
AFF3	0.419857142857143
COG7	-0.2335
MYB	-2.12066666666667
PLXNA3	0.004
XRCC2	-0.930333333333333
MMS19	0.643125
ST8SIA5	-0.806375
CHPT1	-0.672333333333333
KIAA1712	0.387625
OR6X1	0.681
ACTR3	0.104875
UGCG	-0.713333333333333
OR4P4	0.212
ZAP70	-1.44525
LPP	0.333875
ZNF485	0.61975
PTPRCAP	1.31775
IL12RB1	1.47075
ATRX	0.0807
CHST8	-0.92325
C14orf109	-0.56025
ARV1	-0.09725
NMB	1.20685714285714
COX5A	-1.01083333333333
EIF6	0.0655
MPPED2	-2.28716666666667
SEMG1	-1.21
CHRDL1	0.903
TRAF3IP2	0.9955
WNK2	0.992375
LILRA4	3.4955
LAMA2	2.03025
PXT1	-0.626
RLBP1	-0.1355
CD300C	1.627
SLTM	-0.587
FLJ10404	-0.0173750000000001
APOBEC3D	-0.792666666666667
RENBP	1.09683333333333
ATXN7L1	0.18575
NID1	-1.96
TUBGCP3	0.84225
ITIH5	-0.0911111111111111
CCDC110	2.5655
C8A	-2.72825
MGC87042	-0.816
HOXC13	0.32475
TFDP2	-0.194
HCP5	2.8115
POLI	-0.68925
UCN	-1.74833333333333
ZNF764	0.278
C8orf45	0.232
FHL3	-0.3435
SPATA5L1	-0.575
MMRN2	1.658
NDST1	0.407833333333333
COL20A1	0.147833333333333
ZNF248	0.154166666666667
PELP1	0.478666666666667
MBL2	-2.79416666666667
RNF41	0.9025
C5orf24	0.872625
THOC5	0.105375
SERINC3	-0.61225
RP11-151A6.2	0.22875
CDCP2	0.11175
HIST1H2AA	-0.20775
C11orf75	1.39566666666667
FKBP7	0.199
DDOST	-0.138
GPNMB	-0.407833333333333
TTF2	-0.699
KCNT1	0.1965
SLC39A14	-0.33375
NGRN	0.4274
GPR137B	0.88725
MECP2	-0.209375
PSMA1	-0.20425
C16orf73	-5.80075
TMEM60	0.378666666666667
CSN3	1.0035
NOS1	0.285
RAB7L1	0.209833333333333
YBX2	1.6835
KIAA1166	0.802875
FUBP3	-0.350666666666667
ABCG1	0.0705
ACACA	-1.05191666666667
ARL11	1.1479
ATOH1	-0.0865
ODF1	-0.311666666666667
CREB3L3	-1.77716666666667
TMEM127	0.808928571428571
DSCAML1	1.0425
PLN	0.561166666666667
LYPLA1	-0.409583333333333
PRDM9	-1.67975
SASP	1.18425
PLUNC	-0.176333333333333
INTU	0.49275
HISPPD1	-1.04625
LNPEP	-0.6435
YARS2	0.884333333333334
APCDD1L	-1.216
ZCCHC4	-0.6449
FBXO22	-1.1545
TTLL13	0.1445
ZNF669	-0.5
PTGDR	2.5915
DDX27	-0.17525
KIAA0409	0.216
GJB6	0.18325
ASB8	0.6215
PLP2	-1.10133333333333
MEPE	0.7745
OR10J5	0.764
KRT222P	-0.65125
COQ7	-0.369666666666667
C1orf101	0.6115
RERG	4.8842
CHMP5	0.325125
THAP11	0.82475
ZNF43	-0.810166666666667
ZRANB3	-1.27016666666667
KRT13	2.51575
MRPL19	-0.598125
RBBP9	-0.992875
SPATA17	0.473428571428571
BXDC5	-0.0271666666666667
PAFAH1B1	-0.709
MAGEE1	0.72675
OSTF1	-0.46775
KIAA0323	-0.2605
TXNDC13	-0.371
CNTN4	2.525875
LCE1B	0.479
UNQ501	-0.9315
ZNF154	-0.38775
C3orf64	-0.0445
SYT5	-0.0377
PON1	0.4615
FLJ10357	-0.999625
ATP4A	-0.377
GNPDA1	-0.451
MGAT1	1.25483333333333
C14orf121	0.37975
SLC35B2	0.28025
MIER3	-0.229333333333333
CHEK1	-0.758625
ZNF8	0.500166666666667
TXNDC1	-1.41783333333333
CKB	-1.2599
RTN3	0.841071428571429
FZD2	-0.4245
PART1	0.608
PSMB6	-0.28925
PCDHB8	-1.796
PHC3	-0.8938
PPP1R8	-0.000833333333333331
NOVA2	0.468
TNFRSF11B	-4.168375
GOLPH3	0.8955
UBLCP1	0.10725
SUHW3	-0.07925
TTLL1	0.01425
OPN4	0.0565
OR13G1	0.0245
ZPBP2	0.663333333333333
HSD17B11	-1.76525
C9orf50	-0.4295
DHDDS	-0.206928571428571
CTSW	1.0003
NEFM	-2.20216666666667
MRPL28	-0.3795
SYN1	1.0145
PIGV	-1.21966666666667
ZIM2	2.56625
APBB1	0.118666666666667
SND1	0.64175
C1orf123	0.247333333333333
CHD3	-0.408
BHLHB8	0.437
RNASE2	0.4315
BCAP31	-0.235
SLC25A44	0.4135
CHD6	-0.2746
PIB5PA	-0.541230769230769
SELS	0.63725
LOC541471	-0.2685
FAT2	2.682
ZNF81	-0.2585
OR4C16	0.3395
FLJ10081	-0.2204
LRRC4	-0.40275
CS	-0.404166666666667
N4BP2	-0.2195
IGFBP7	0.389
ZNF318	0.104833333333333
NDNL2	0.325125
ZNF609	-0.955
SIRT4	0.075
EXOSC10	-0.69025
ECE2	0.89825
OVGP1	1.04
GTPBP3	-0.34375
PACS2	0.2116
C19orf36	-0.583333333333333
ARL4C	1.777375
ATG4B	0.07125
UBQLNL	1.93925
RHOXF2B	-3.574
PLEKHG2	-0.634
GALR1	-0.7215
AQP4	4.44516666666667
HDAC7A	-0.408
DCUN1D3	-0.03125
OR8A1	-0.7555
CCRN4L	0.15925
CBR4	-0.966166666666667
KIFC1	-0.960666666666667
SLC7A14	-1.17633333333333
LHX5	0.1965
TRPC7	0.386
LPXN	0.148
SERPINA1	-2.228875
RPS13	0.4672
BPIL3	-0.6025
PRKAA1	-1.13425
FADS2	0.9124
ENAH	0.426
PRO1768	0.7375
APBA2BP	0.122
LIPH	-0.915666666666667
C3orf33	-0.8865
RCC2	0.445357142857143
ALDH1A2	-3.1446
RNF103	0.6155
AHCY	1.538375
ALG12	-0.4735
CCL17	3.56925
ZNF543	1.3275
ESRRG	0.9525
CNGA1	0.4935
RDH5	-0.533166666666667
OTX1	0.7578
PTGFR	-2.56933333333333
CDR2	0.2745
SELE	3.29125
NLGN2	-0.506166666666667
EXOSC9	-0.34
ZNF566	-0.119333333333333
KLRC2	-3.4885
GPR12	0.9695
KIAA0196	0.12575
PDRG1	0.62975
SSR3	0.500785714285714
MSI1	-0.252
CST9	0.123
CC2D1A	0.235625
PLAGL1	1.18355555555556
ZNF778	0.492
RNF2	0.442625
KLF6	0.281666666666667
THBD	-0.0435
tcag7.1314	0.96125
NR5A1	-0.280166666666667
ABCD2	0.65775
DNAJC7	-1.98525
CLEC4C	1.0855
TM2D3	0.5635
CCDC4	-0.511
PLAC2	-2.075
DCD	-0.3595
FAAH	-0.01575
POLA1	-0.130666666666667
TM7SF2	-0.84525
FLJ39822	-1.604
FLOT2	0.038625
MAP4K1	0.7525
SRP68	0.393125
C21orf74	0.8275
ARPC5	1.023375
LOC126075	0.003
HECW2	0.01425
ZDHHC4	-0.1675
ANKRD42	-0.2743
PDE9A	-1.3735
ABCA8	-0.695
NDUFS2	0.14575
UBR5	-0.72825
BTBD16	-2.50625
LOC554174	0.522
ZNF20	-0.473
KIAA1843	-0.305
WDR17	-0.3955
C15orf33	-0.5865
RNF113A	0.86325
CAMKK1	-0.3942
CLCN2	0.17325
ANXA6	0.355
LOC340069	0.0025
EMID1	2.005
DPM3	-0.16975
ELA1	-0.3165
SLC25A13	-0.4073
KRT24	-0.07375
SMPD1	-0.148
TH	-0.00650000000000001
COL6A2	-1.14342857142857
ANKS1B	0.19275
GPR126	-1.8992
ZC3H12A	0.0325
TMEM47	-0.7765
C2orf51	0.007
C1orf88	2.24116666666667
HSF2BP	1.80025
AKAP10	-0.5365
RPAP3	-0.27
