Hybridization REF	TCGA-BH-A0H6-01A-21R-A056-07
NFE2L3	-0.202
KIAA1377	-1.1525
PALMD	0.4479
TMEM43	0.076
TTL	-1.19125
STAT5B	-1.05133333333333
SSB	-0.799125
OR10H5	0.137
SLC22A13	-1.12975
AKAP3	-0.4445
TIMM23	0.300333333333333
OAS2	1.52518181818182
KIAA0423	0.45875
TRIM11	0.644333333333333
GLIS3	2.072625
TMEM50B	0.2225
ARHGEF4	-1.86125
DEGS1	-1.58618181818182
TBL1XR1	0.426166666666667
G6PD	-1.934
SP140	0.1585
MUC17	0.130285714285714
NUDC	-0.0171
DNAJC5B	0.809666666666667
SCARA3	-1.5085
CPA3	6.505
BCAT2	-0.28925
MFN1	-0.2526
NRG3	0.259
SNX11	-0.28
PLEKHH1	-0.0758333333333333
GPR177	-0.392833333333333
HCFC2	0.187
TCAP	0.2465
MOCOS	-1.932
C14orf93	-0.08475
PRDM10	-0.248666666666667
SLC16A4	1.00816666666667
SRGAP1	1.26516666666667
VIP	0.812
DUSP27	0.631166666666667
LILRA1	0.9904
MC2R	0.176
MGC24103	-1.95125
MBTD1	-2.5895
FUT11	-0.493833333333333
USP33	-0.0397
C15orf39	-0.89625
MAP3K12	-0.018375
PAAF1	-0.5525
BARHL1	-0.9665
FLJ16165	-0.398
PIWIL2	-2.605
SYNE1	0.397833333333333
CMTM4	-0.21925
TSPYL1	0.9076
GUF1	-0.6975
TMEM157	1.511
WDR44	-0.157
HIST1H3C	-0.08175
DKFZp666G057	0.99675
RNPEP	0.49925
GAS2L2	-0.293666666666667
ADH4	-4.90125
GRPR	2.2795
FBXL17	1.63875
ZBTB10	1.98941666666667
Gcom1	0.443722222222222
HTRA1	2.5962
ZNF585A	-0.0603333333333333
SLC26A2	-0.213285714285714
OTOP3	-0.0095
WISP1	3.61722222222222
ATP2B4	-0.447416666666667
FLJ10769	1.28375
CRAMP1L	1.5765
CHST12	0.06
RAB22A	0.504583333333333
TARDBP	0.0955
STAU1	-0.32075
CRB3	1.93016666666667
MIG7	-0.5645
CHMP1A	-0.4795
ZNF160	-0.03475
B3GALT6	0.4165
BARX1	-1.479
C6orf167	-1.9753125
NXNL1	0.257
DHX29	0.0875
HADHB	-0.32875
PLXNB2	0.977
ILDR1	-0.71375
SLC15A3	2.3225
GAS2	-4.14733333333333
C20orf69	-0.97575
NUMB	-0.00874999999999999
TNIP1	-0.092625
MESP1	2.61316666666667
PSKH1	-0.214
NSFL1C	0.223375
RHOG	0.10975
HEY1	-2.0065
KNG1	-2.054
ITGAX	2.1009
LIN9	-1.58216666666667
CANT1	0.7165
XRN1	0.234642857142857
CCDC96	1.9251
HEATR6	-1.26766666666667
GNG7	0.240583333333333
RUNX2	1.7169375
SOX1	0.2755
FCRL5	0.5269
ZNF99	-0.087875
FAM9A	0.295
SNX22	0.283833333333333
MBNL3	-2.45116666666667
ODC1	-3.002
ADORA2B	-3.575
NR2F6	0.25525
ZFYVE16	0.177666666666667
SYNJ2BP	0.0123
POLE	-1.24
E2F2	-1.810375
THRA	0.814833333333333
PTGES2	-0.878833333333333
HIP1R	0.229166666666667
TMUB1	-0.48
ENO3	-1.92825
RSPH10B	-0.444
CXorf39	0.86725
IRGC	0.2845
GPR109B	0.24325
FLJ13305	-1.609
LCE3A	-1.442
TNFRSF18	-0.0111666666666667
DET1	0.21325
TRPM3	-0.225333333333333
C16orf79	-0.4665
FECH	0.407166666666667
RAP2A	-0.0833333333333334
CRIP1	2.584
AZIN1	1.09475
SLC7A7	2.5695
IL10RA	-0.1967
TMEM64	-3.45
CDC42EP4	1.0247
C16orf58	0.7265
ARG2	-2.9765
POU5F1P4	-4.683
FAM62B	-0.150125
DNAH8	-2.3448
ASH2L	0.77725
TSLP	-3.372
CNTNAP5	-0.5234
TMEM16C	-0.96375
IFNA14	0.1585
SLC1A3	0.2465
CABYR	1.27875
BCL7B	-0.0514
NUDT13	-0.396666666666667
C13orf28	1.3045
C1orf53	-0.31125
ARL6IP4	0.2482
RPL35A	-0.857
EMR3	0.0842500000000001
RAB40C	1.64575
SLC41A1	-1.02466666666667
LRCH1	0.4085
LY6G5B	-1.158
FAM124A	-0.756214285714286
MGC10981	-3.80966666666667
CLIP3	0.3353
MAP4K2	0.1415
CHIC1	0.11625
SULF1	3.40566666666667
C20orf30	-0.485285714285714
PRDM5	-0.7435
ELOVL1	0.03875
C11orf48	-0.25825
SLC39A10	-0.7345
KCNV1	0.0545
ACP1	-0.833666666666667
ZMYM2	-0.0135
B3GNT6	-0.31
C9orf69	0.13175
C2orf15	1.68675
C20orf166	-1.464
HSP90AA6P	-0.249
EDG7	-0.871
NEURL	1.849
LPL	1.88783333333333
CLEC2D	-0.269142857142857
GRRP1	1.53966666666667
CD8B	-3.3129
HIST1H3D	-1.0985
SLC6A12	1.389625
FAM27L	-0.1585
CD84	1.167
RASA1	-0.365
PHKG1	-0.076
MAGEA11	-1.563
IMPA1	-0.5093
NPM3	-1.18575
RARRES1	1.43025
SH3BP1	-0.0515
B3GNTL1	-0.7175
ARPC5L	-0.227
KLHL26	0.30975
SIM2	2.9925
GJC1	0.6655
C20orf194	0.5835
EXO1	-3.1875
SLC2A2	-2.96916666666667
LOC285074	-0.90025
LRG1	2.852
KIRREL	0.401
PIK3R1	1.7355
C4orf34	2.06275
MAF	-1.32694444444444
ADCY4	3.76883333333333
ZMIZ2	0.6595
SLC46A3	1.88733333333333
STAMBP	-0.702333333333333
CCDC16	0.76525
MS4A12	-0.7
TCF20	0.2825
LRRC46	1.7325
C20orf152	0.6755
MRPS6	0.00837500000000002
ABCB11	0.2085
KCNC2	1.2812
CDH19	-3.73716666666667
C9orf123	0.359
SSH3	1.612625
LDLRAD1	-3.78275
CCBE1	-0.8035
ZNF135	1.44075
TAAR1	-1.972
WFDC12	0.194
CCDC42	0.297166666666667
FLJ12529	0.05825
PER1	-0.000666666666666621
TIMM50	-0.539833333333333
SMARCAD1	-0.671333333333333
FAM26C	-0.021
TP53TG3	-2.52083333333333
SH3RF1	2.334
LMCD1	2.86325
GPR63	-1.2305
FLJ21986	-2.768375
AIFM3	-1.002
MICAL1	0.1195
BLZF1	0.148833333333333
IQCA	1.7025
PCDHGC3	-0.8145
SAC	0.277
BCL6B	2.678
DDO	1.439
MARCO	2.68825
DCHS1	1.383
C1orf170	1.50583333333333
CD200R1	-0.180666666666667
C22orf15	-0.5875
SEPT11	0.2775
ADNP	-0.45825
UST	0.9162
C13orf34	-1.73833333333333
RFFL	0.383285714285714
APBA3	-0.368
C2orf60	-0.68875
CUTL1	0.1765
PMS1	-1.53028571428571
ZNF689	-0.704
EIF3E	-1.40616666666667
IL9	0.5075
RPL31	-0.876375
LY9	-0.87
ATP2B3	-0.84525
KDELR2	0.166541666666667
TFCP2	-0.559875
NLRP12	0.358
FLJ45422	-0.14475
TLE4	-1.0132
ZNF570	-0.5565
FLJ43806	-2.0315
TLK2	-0.6725
CIR	0.63025
MARS2	0.072
COL24A1	1.3615
SDF2L1	-0.1525
HIBADH	-0.199
IGFBP3	-2.54635714285714
C12orf23	0.91425
PSPC1	0.10275
C20orf43	0.22825
TRAV20	-1.244
ARHGAP24	0.929375
KIAA1975	2.139875
C1QA	3.4353
DNTT	-4.79033333333333
C10orf6	-0.3085
C11orf41	0.8445
HNRPF	0.491
COL11A1	7.779
UBAP2	-0.297166666666667
CDKN2AIPNL	-0.401
C20orf174	2.014
SPRED2	0.38925
PLA2G12A	0.029
ICEBERG	-2.5036
SCN10A	0.437
C11orf65	0.09425
GBP5	3.26325
PITPNC1	-1.93666666666667
POU3F3	1.243
NCOA7	-1.7145
LIN7C	-0.5391
LOC348840	-3.126
NKX2-2	-2.90133333333333
ANKRD13D	0.18625
LOC123688	-0.27475
FUT2	2.2775
TAAR8	-0.199
FZD4	1.092
PNMA3	-0.918666666666667
OR4L1	-0.0865000000000001
WIT1	-1.92
EXOC3L	1.338
ATPBD4	0.6654
KRBA1	-0.3985
UBXD6	-1.8685
HOXB7	-1.02621428571429
C7orf23	-0.815
UNQ338	3.454
STAB2	0.278
CDC20B	-0.589666666666667
IRF9	1.77975
CENTG1	0.405833333333333
TNPO2	-0.497
MCPH1	-0.470375
BMS1P5	-0.5425
SLC26A7	-0.49375
HIST1H3J	0.32525
C9orf3	1.0408
LBH	1.435625
MYO1D	1.111
PTDSS2	0.22925
NFU1	-0.38325
DEPDC4	-2.463
WNT7B	2.8712
GLP2R	-1.3016
SETD4	-0.4139
DYNLT3	-0.5942
FKBP11	-1.81166666666667
SESTD1	1.235
FLII	0.41275
RPS16	-0.8808
CHPF	0.3015
CSNK2A1	-0.302333333333333
SUMO1P1	-0.291
FKBP6	-1.651
ZNF214	0.624333333333333
TWIST1	0.975333333333333
DDX56	-0.846333333333333
TRAM1L1	2.6077
EPO	-3.05716666666667
MRPS18B	0.30625
ZNF682	-0.5965
RPL14	-0.567833333333333
MAFF	1.15525
LOC51136	-1.604375
LY96	-0.81025
DDX20	-0.31625
ABTB1	0.671166666666667
ARL5A	-0.1461
CCT6A	-1.05475
HEPACAM	-0.935
EHHADH	-0.476333333333333
RBAK	-0.252666666666667
CGB1	1.1865
ITGB5	1.5126
YIPF3	-0.1295
FKBP2	-0.0795
NR1D1	-0.5714
TMEM110	-0.2805
NEK2	-2.29733333333333
PRAMEF8	-3.38925
C20orf52	-0.981166666666667
PCDHGA3	-0.778
VWA3B	0.43475
NDUFA5	0.12
THAP9	-0.26375
FLVCR2	0.152166666666667
AP1S1	-0.836625
SMAD6	-0.90975
SAV1	0.024
SAT1	0.98925
ZNF251	2.165625
ADAMTS7	0.117
RPP38	0.2175
C1orf211	-1.731
YPEL2	1.31655
RBMS1	0.325
ZNF445	-0.511166666666667
NRXN2	0.0388333333333334
PGBD4	-0.325375
UGT2B28	-2.53125
WBSCR16	-0.3246
NLRC3	-0.6295
ASTL	0.4935
ST6GALNAC1	-3.4025
ZADH2	-0.0855
MLLT4	1.37033333333333
ARL6	-0.670333333333333
MEF2C	0.50175
CBFA2T3	-3.5565
AFF3	3.17407142857143
COG7	0.755333333333333
MYB	0.9585
PLXNA3	0.0315
XRCC2	-3.12383333333333
MMS19	-0.49625
ST8SIA5	-0.889625
CHPT1	2.444
KIAA1712	-0.368125
OR6X1	-0.017
ACTR3	-0.35475
UGCG	0.698166666666667
OR4P4	0.118
ZAP70	-3.31875
LPP	0.73925
ZNF485	-0.3275
PTPRCAP	-1.00125
IL12RB1	0.18825
ATRX	-0.0464
CHST8	1.421875
C14orf109	0.0915
ARV1	-0.3035
NMB	-0.309571428571429
COX5A	-1.07483333333333
EIF6	-0.4415
MPPED2	1.57016666666667
SEMG1	-1.501
CHRDL1	0.1355
TRAF3IP2	1.0255
WNK2	-0.388375
LILRA4	1.60933333333333
LAMA2	4.61975
PXT1	0.606
RLBP1	-4.27125
CD300C	0.35325
SLTM	-0.00462500000000001
FLJ10404	-0.2263125
APOBEC3D	-1.966
RENBP	-0.313333333333333
ATXN7L1	-0.212625
NID1	0.23975
TUBGCP3	-0.870875
ITIH5	1.16055555555556
CCDC110	3.63175
C8A	-3.089
MGC87042	-1.36625
HOXC13	0.68825
TFDP2	-1.08575
HCP5	0.575875
POLI	1.5825
UCN	0.294833333333333
ZNF764	1.19883333333333
C8orf45	3.13675
FHL3	-0.171
SPATA5L1	-0.86025
MMRN2	2.9905
NDST1	1.16316666666667
COL20A1	-0.189833333333333
ZNF248	-1.05066666666667
PELP1	0.079
MBL2	-3.0675
RNF41	0.233375
C5orf24	0.30575
THOC5	-0.431875
SERINC3	-0.0655
RP11-151A6.2	0.97875
CDCP2	0.3525
HIST1H2AA	-0.2285
C11orf75	0.0815
FKBP7	0.185
DDOST	-0.204
GPNMB	0.805833333333333
TTF2	-1.73983333333333
KCNT1	0.290166666666667
SLC39A14	-0.821125
NGRN	0.5672
GPR137B	1.82425
MECP2	-0.0025
PSMA1	-0.85675
C16orf73	-5.45875
TMEM60	0.01
CSN3	1.007
NOS1	0.673
RAB7L1	0.3625
YBX2	1.4045
KIAA1166	-0.3005
FUBP3	-0.0025
ABCG1	1.5445
ACACA	-0.42525
ARL11	1.5356
ATOH1	0.729
ODF1	0.113666666666667
CREB3L3	-1.726
TMEM127	1.255
DSCAML1	-0.76225
PLN	4.26283333333333
LYPLA1	1.07416666666667
PRDM9	-0.78925
SASP	-0.114
PLUNC	0.141166666666667
INTU	-0.046
HISPPD1	-0.3585
LNPEP	-0.6485
YARS2	-0.8805
APCDD1L	-1.0105
ZCCHC4	-0.5278
FBXO22	-0.714666666666667
TTLL13	-0.1005
ZNF669	-0.696333333333333
PTGDR	2.1795
DDX27	0.02125
KIAA0409	-0.546833333333333
GJB6	0.453
ASB8	1.02125
PLP2	-0.485166666666667
MEPE	0.289333333333333
OR10J5	-0.3725
KRT222P	1.684
COQ7	0.983333333333333
C1orf101	1.61025
RERG	3.5327
CHMP5	0.550375
THAP11	-0.288375
ZNF43	-0.446833333333333
ZRANB3	-1.41
KRT13	2.57325
MRPL19	-0.92075
RBBP9	-0.82675
SPATA17	1.2945
BXDC5	0.128166666666667
PAFAH1B1	-0.489416666666667
MAGEE1	1.35075
OSTF1	0.74625
KIAA0323	0.089
TXNDC13	-1.28966666666667
CNTN4	3.009125
LCE1B	1.719
UNQ501	1.033
ZNF154	-0.44375
C3orf64	0.1475
SYT5	-0.354
PON1	-0.105666666666667
FLJ10357	-0.0815
ATP4A	-1.3725
GNPDA1	-0.605666666666667
MGAT1	0.893833333333333
C14orf121	0.0135000000000001
SLC35B2	0.0945
MIER3	-0.229
CHEK1	-3.544625
ZNF8	-0.176166666666667
TXNDC1	-0.985
CKB	-0.5997
RTN3	0.430571428571429
FZD2	-1.77683333333333
PART1	-1.383875
PSMB6	-0.1945
PCDHB8	-1.835
PHC3	-0.0874
PPP1R8	0.0775
NOVA2	1.84783333333333
TNFRSF11B	0.8955
GOLPH3	0.854333333333333
UBLCP1	-0.842
SUHW3	-1.2335
TTLL1	1.33225
OPN4	0.6565
OR13G1	-0.669
ZPBP2	0.788333333333333
HSD17B11	-2.220875
C9orf50	0.637
DHDDS	0.185928571428571
CTSW	0.4958
NEFM	-0.443166666666667
MRPL28	0.52025
SYN1	0.6785
PIGV	-0.265833333333333
ZIM2	2.61
APBB1	-0.0236666666666667
SND1	-0.058
C1orf123	-0.1805
CHD3	-0.34025
BHLHB8	0.059
RNASE2	-0.900833333333333
BCAP31	0.351125
SLC25A44	0.251166666666667
CHD6	0.4821
PIB5PA	2.45669230769231
SELS	0.236375
LOC541471	-0.378875
FAT2	-0.978
ZNF81	-0.1505
OR4C16	0.652
FLJ10081	-0.0844
LRRC4	1.2965
CS	-1.18783333333333
N4BP2	-0.406875
IGFBP7	1.59775
ZNF318	0.127333333333333
NDNL2	0.978125
ZNF609	0.120875
SIRT4	0.5905
EXOSC10	-0.13425
ECE2	-0.439583333333333
OVGP1	2.64025
GTPBP3	-0.70775
PACS2	0.6827
C19orf36	-0.682833333333333
ARL4C	-0.300375
ATG4B	-0.0765
UBQLNL	1.92475
RHOXF2B	-3.619
PLEKHG2	-0.2955
GALR1	-0.238
AQP4	-0.173666666666667
HDAC7A	0.117166666666667
DCUN1D3	1.21225
OR8A1	0.3155
CCRN4L	-0.162125
CBR4	0.325
KIFC1	-2.303
SLC7A14	-1.7628
LHX5	-0.505
TRPC7	0.641
LPXN	-1.31725
SERPINA1	-2.366125
RPS13	-1.0209
BPIL3	0.495
PRKAA1	-1.3355
FADS2	-1.1956
ENAH	0.5874375
PRO1768	0.5535
APBA2BP	-0.3365
LIPH	3.086
C3orf33	-0.89075
RCC2	0.116571428571429
ALDH1A2	-3.4718
RNF103	2.11025
AHCY	-0.613375
ALG12	0.482
CCL17	0.3325
ZNF543	0.906833333333333
ESRRG	0.1349
CNGA1	-0.65725
RDH5	-0.0818333333333333
OTX1	-1.0652
PTGFR	-1.292
CDR2	1.451875
SELE	5.4665
NLGN2	-0.7915
EXOSC9	-0.939
ZNF566	-0.152333333333333
KLRC2	-4.802
GPR12	0.824
KIAA0196	2.011
PDRG1	-0.00649999999999999
SSR3	-0.338857142857143
MSI1	-0.581
CST9	0.815
CC2D1A	0.1205
PLAGL1	-0.511666666666666
ZNF778	-0.2535
RNF2	-0.027375
KLF6	1.32433333333333
THBD	2.37733333333333
tcag7.1314	1.47875
NR5A1	-0.0656666666666667
ABCD2	-0.191
DNAJC7	-0.51525
CLEC4C	0.263
TM2D3	0.726625
CCDC4	-1.707
PLAC2	2.545
DCD	0.37
FAAH	1.8755
POLA1	-0.7405
TM7SF2	-0.150875
FLJ39822	0.2395
FLOT2	-0.37575
MAP4K1	-1.08433333333333
SRP68	-0.143625
C21orf74	-0.092
ARPC5	-0.229375
LOC126075	1.331
HECW2	0.671375
ZDHHC4	-0.52725
ANKRD42	1.3975
PDE9A	-1.29166666666667
ABCA8	-0.20375
NDUFS2	-0.2555
UBR5	1.347125
BTBD16	-1.5975
LOC554174	0.81
ZNF20	1.129
KIAA1843	-0.154
WDR17	-1.6365
C15orf33	0.574
RNF113A	-0.49225
CAMKK1	-0.748
CLCN2	-0.54675
ANXA6	0.7085
LOC340069	0.9775
EMID1	0.042375
DPM3	-0.504333333333333
ELA1	0.354
SLC25A13	-0.56
KRT24	-0.06125
SMPD1	0.371833333333333
TH	-0.151875
COL6A2	1.79621428571429
ANKS1B	2.0355
GPR126	-1.2747
ZC3H12A	0.931666666666667
TMEM47	-0.00549999999999998
C2orf51	-0.348
C1orf88	3.703
HSF2BP	0.87725
AKAP10	-0.23075
RPAP3	-0.8225
KLHDC8B	0.722875
STOM	1.6318
MUPCDH	0.114
C10orf72	-0.087125
PLEKHA3	0.7765
TCP11L1	-0.81925
CWF19L1	-0.358875
SPEF1	1.99192307692308
YSK4	-0.744
ELN	2.7061
SAMD8	0.516166666666667
MPI	-1.32216666666667
MEPCE	-0.049
ABCC3	-0.595125
NANOGP1	-3.6595
KCNK17	4.39525
HLA-DMB	3.893
RRAGA	1.10925
ANGEL1	-0.5175
RBM32B	-0.036
CPN1	-3.27875
MGC52282	-0.4574
HLA-A	0.683666666666667
OR9G4	0.0585
EDNRB	-1.19575
SCD	0.145428571428571
C14orf80	-0.794333333333333
BAGE2	-0.0245
RABL4	1.51833333333333
RCVRN	0.1495
SHANK1	0.494
NLRP7	-3.7335
CD226	-0.80325
STAT3	1.0745625
SYNJ2	-1.1509
TPCN2	0.0405
WDR36	-0.84975
MBD4	-0.148
ROBO1	-0.7743
ST3GAL6	-3.28225
SLAMF8	3.46283333333333
ATN1	0.766833333333333
GPR141	-0.168
KRT36	-0.1565
TPH1	0.3245
DDX52	-0.17475
ZSCAN29	-0.147833333333333
TRPT1	-0.117
DPEP3	0.4185
DENND4A	-0.95375
TSPAN16	-0.047
PTCHD2	-0.3195
LOC145814	-0.574
CAP1	0.3975
EIF5A2	-0.7508
NT5DC3	-0.38475
SEPT9	-0.682375
SEZ6L2	0.909875
EGFLAM	3.3415
VPS11	0.882375
NDUFB5	-1.08766666666667
CIDEA	4.1425
IER5L	0.59375
N6AMT1	-0.064
FAM83C	-0.473
OXR1	1.76158333333333
IRX1	-0.3615
DGKB	0.202833333333333
GCN5L2	-1.60575
MIR16	1.099625
FBXW9	0.57875
WDR4	-2.0815
PDC	-0.7325
VPS33B	-0.2405
HEXB	-0.33475
FLJ32214	0.8315
TCEB3	-1.07375
CRLF1	-4.772
ABI3BP	-0.14
C8orf22	-4.349
PYCR1	-0.548625
KIAA1706	0.1895
CDK5R2	0.88075
WAS	-0.1655
C12orf60	0.34075
CCBL2	-0.025625
MADD	-0.27525
C5orf34	-2.05875
WDR42A	0.9355
KLF12	-0.470625
HSPA1A	2.567
ITM2C	-1.41366666666667
DAPK2	0.5415
LOC442590	0.515
SUMF2	0.494125
CENPA	-2.536
TMED5	-0.8955
CDH6	-1.0049
BRP44	-0.317625
THG1L	-1.38325
GABRA2	-3.168
C14orf166	-0.51675
MYL1	-1.60766666666667
TNFSF18	-0.161
PAP2D	-0.904333333333333
PPIB	-0.7435
KLHL4	-0.240125
SFN	-0.244833333333333
CCDC127	1.12425
FRAP1	-0.29475
GOLGA5	0.693
SDCCAG1	-0.28075
MGC21675	0.2725
C10orf95	-0.84575
KIAA1345	-0.535
C1orf163	-1.203
LACE1	-0.37
OR10K2	0.9445
CENPN	-3.03072
TMED2	0.082
UGT1A6	-2.332
ANG	-0.79
U2AF1	-0.716666666666667
CASC2	0.325666666666667
NMT2	-0.6615
OSGEPL1	-0.400875
DFNB31	-0.538
SLC6A20	0.2145
DKC1	-0.7335
FXYD4	-1.57775
WDR64	0.529
MGC5590	0.534
CREBZF	0.291333333333333
DAZ1	-0.61075
PRPSAP1	-0.54325
GCHFR	-0.876
TTC7A	-0.54075
LOC196993	0.82275
UBD	-3.003
S100A1	-1.058
RPL6	-0.217166666666667
DNAJB6	0.6618
NAGS	1.7706
C2orf58	0.515
KERA	2.14166666666667
MT1X	-0.7958
UBE2B	0.5301
KEAP1	0.23525
MST1	-2.02625
OMA1	0.5605
ABLIM2	2.95125
BCL2L13	-0.135583333333333
JAZF1	-0.156166666666667
TMEM63B	0.97
S100A8	0.362
ARFIP2	1.4315
UROS	0.06825
KHDRBS2	-0.633
POLQ	-3.25375
SOAT1	-1.3815
SPAG4	-1.39475
MRPS30	-1.465
LOC494141	-1.039
OR2T11	0.3965
ORAOV1	-0.5323
ZNF184	-0.225
TCEB3B	0.00119999999999998
ADAM21	-0.2855
GDPD1	-0.1925
SPINLW1	0.294333333333333
PRR14	1.11566666666667
KCTD9	-0.8097
NUDT3	-0.41625
KIAA1822	1.0532
HIST1H4K	0.8255
DFNA5	-2.19775
GABPA	-0.6775
C14orf44	1.0255
POLB	0.854625
PTAR1	-0.99775
SEC31A	0.728
TRIM58	-1.7965
TAS2R14	-0.649
VPS8	0.320375
H1F0	2.30333333333333
PRKCB1	-3.64116666666667
UGT2A1	0.089
TOR1B	-0.6025
LSS	-0.9035
C2orf19	0.5625
HNRNPC	0.187428571428571
TMEM100	-1.81033333333333
LOC116349	0.59375
OR51M1	0.4885
CCDC142	-1.275
ISG15	0.7948125
ZCCHC14	-0.163625
CREBL2	1.218125
TGDS	-1.8835
DC2	-0.48475
CACNA2D3	-2.88628571428572
ZNF429	-1.318
LYPD6	-0.665
SUCLG1	-0.0845
OR51I1	-1.6455
MAGEH1	1.6445
PRPF40A	-0.59
SMR3A	0.4325
SPINK2	-3.163
THAP2	0.088125
NPY5R	2.16
IRF4	-3.526875
SPESP1	1.06566666666667
OR10S1	-0.3545
DTD1	-0.492
TUBE1	-0.99225
DDX19A	-1.1305
PDPN	-0.3305
TMEM34	0.0769166666666666
MGAM	-0.00700000000000005
COL3A1	6.26511111111111
GFM2	-1.1746
OR5A2	0.475
PSG9	-0.6335
ARHGEF11	0.253166666666667
IVNS1ABP	-0.912875
SIGIRR	1.5635
DUSP19	-1.06
DNAJC14	0.1933
ACSS1	-0.627375
IL1RAPL2	-0.3755
C4orf30	-0.18725
SEPT4	2.43975
LANCL3	-3.09325
SPAG17	0.5918
PRDX3	-0.112875
HNF1A	-1.566625
P4HA2	-0.181375
RFWD3	-2.099
MOV10	-0.62425
DNAJA5	0.143714285714286
LOC729440	0.381
LOC200383	1.40575
SMC2	-2.4935
MIXL1	-1.32583333333333
TMEM9	0.62975
FAM86A	1.624
ZNF174	1.1027
MYH14	-0.86425
CCR8	0.67425
VPS37C	1.567
GPATCH1	0.452166666666667
B3GNT8	2.836
TBX4	-0.447333333333333
CNR2	0.126166666666667
PCDH1	1.54425
C5orf29	3.880875
OCIAD2	1.273
PLCG2	-0.42625
KIAA0247	2.46325
HRH3	0.0429
CAPN13	3.9535
CCR1	-1.7434
MGC15523	0.442222222222222
UVRAG	-0.0153333333333333
DNAJA2	1.17133333333333
ITGA2B	-1.2265
CLDN5	3.468125
PTPRN2	-1.91271428571429
ZNF512	-0.146833333333333
PSAP	0.635142857142857
CCDC140	-1.484
LRRC55	0.2335
CYP26C1	-0.71
C8orf47	-1.515
LYN	-0.00937499999999996
DUSP6	0.0523333333333333
TGFB3	4.0512
ELK1	-0.1745
PCDH11Y	-0.5856
HGD	-1.946
C17orf58	0.70925
MYO3A	0.6825
SERPINE2	-4.09866666666667
AARSD1	-0.374125
C14orf73	-1.857
ADAM33	0.00449999999999998
ZNF491	0.113
MAPK6	-1.32633333333333
TCN1	-0.878333333333333
SLC24A6	1.01
UBE2R2	0.33075
H1FNT	0.35525
TATDN2	0.298166666666667
LILRB1	1.045
P2RY5	0.681
NUCB2	1.4375
C2orf37	-0.06425
SNX27	0.0343333333333333
MTA3	0.140625
FOXO4	0.312125
ID4	-0.7475
SOX5	-1.4195
PXMP3	2.185625
OR52M1	0.163
SFT2D3	0.175125
INA	-3.09866666666667
MCOLN1	0.584
NFIX	-0.3496
CLEC14A	5.48483333333333
HIBCH	0.0991666666666667
PLA2G5	1.80825
TIMM10	-0.773333333333333
MED17	0.1307
COL4A4	-0.8135
TPP1	0.149166666666667
GJA3	-0.893166666666667
TMPRSS5	-0.542
AADACL3	0.479
DNMBP	-0.14875
ENPP5	1.63716666666667
NQO1	-2.0228
ZSCAN2	-0.700875
SEC24C	-0.116166666666667
GTF2A1L	-0.3855
AXIN2	-1.3361
FAM33A	-2.20366666666667
C16orf13	0.508
SPNS2	1.42425
TAF1	-0.382
AP1G2	0.452166666666667
RBM42	0.103
HCN2	1.04633333333333
EFHB	2.585
RUSC1	-0.501166666666667
GRIK5	-0.006
USP21	-0.294166666666667
ATAD3C	1.592
ORMDL2	0.536625
PRSS7	-2.9625
PSAT1	-5.47425
FLJ13195	-1.37933333333333
TBC1D1	-0.201166666666667
IFNG	0.93825
OTOS	0.313666666666667
ZNF773	-0.255833333333333
EMD	-0.6955
RETN	-0.48025
CCL8	5.4975
APH1A	-0.52775
COX18	-0.295
GTF2IRD2	-0.81775
CCDC82	-1.92825
PAFAH2	0.8919
NPEPL1	-0.0745
RP11-114G1.1	0.464
TP53INP1	2.69575
ZNF300	-1.40516666666667
FOXL2	-3.49475
LARP2	0.016
LATS1	0.123
HTR6	0.0815
SPOCK2	-0.9015
RNF144B	3.26866666666667
HTATIP2	-1.01475
MGC10334	0.4145
CENTA2	1.95016666666667
FGF2	-2.0815
FXYD7	-0.37525
PHYHIPL	-2.359125
GPR34	4.62075
DDX6	-0.141
OR10W1	0.5415
LHFPL1	-1.3595
ZNF313	-0.864714285714286
VPS28	2.155
AP3M1	-0.125
AKR1CL2	-1.54825
TRAF4	-0.082625
OR2B11	0.267
C19orf12	0.377666666666667
AKAP9	0.934833333333333
C1orf62	-0.274666666666667
SLC20A1	-0.3464
FAM112A	0.293333333333333
LDB2	1.016125
MRPS23	-0.7765
KLK5	0.142375
SPTB	-0.976444444444444
EFEMP2	0.68375
EFNB2	0.57175
PCM1	-0.820928571428571
NMNAT3	2.693
TSG101	0.847
C8orf40	1.5005
NOB1	-1.81425
ABHD3	-1.5935
GTF3C4	-0.14125
PIGN	1.34083333333333
GALNTL1	2.85125
AEBP1	2.691875
OR9Q1	0.289
ANKRD2	0.11025
CCL28	-1.80925
TRIM38	0.141833333333333
TMCC1	0.890666666666667
SMG5	-0.3735
LRRC7	-0.7245
NCAPD2	-2.06183333333333
C6orf153	-0.6235
C1orf74	-0.19825
OTUD6A	0.2385
DCP2	-0.706166666666667
TMEM24	0.5205
RPL18	-0.774333333333333
TMEM177	-0.12725
LRRC37A3	0.88925
C1D	-0.638166666666667
LDHC	-3.8625
UBE4B	0.3185
NIT1	0.133
BTN3A3	0.025
RASD1	2.1475
COMMD3	0.38125
SHFM1	-0.06075
BIRC8	0.333666666666667
DUT	-0.961
C12orf51	0.598
LRRC59	-0.541666666666667
LY6H	2.35125
