Hybridization REF	TCGA-BH-A0H0-01A-11R-A056-07
Gcom1	0.164888888888889
HTRA1	-0.5431
ZNF585A	0.642666666666667
SLC26A2	-0.260285714285714
OTOP3	0.399666666666667
WISP1	0.517222222222222
ATP2B4	-0.698083333333333
FLJ10769	0.126
CRAMP1L	0.936
CHST12	-0.66925
RAB22A	0.399083333333333
TARDBP	-0.0442142857142857
STAU1	0.021
CRB3	1.28333333333333
MIG7	-1.26
CHMP1A	-0.362166666666667
ZNF160	0.57425
B3GALT6	0.34225
BARX1	-1.41233333333333
C6orf167	-1.190625
NXNL1	0.176
DHX29	0.51325
HADHB	0.497
PLXNB2	0.9735
ILDR1	-0.5535
SLC15A3	1.7565
GAS2	-4.31966666666667
C20orf69	-0.2045
NUMB	0.12125
TNIP1	-0.35825
MESP1	0.2915
PSKH1	-0.77925
NSFL1C	0.24175
RHOG	0.22025
HEY1	-2.79583333333333
KNG1	-1.778625
ITGAX	1.1344
LIN9	0.4155
CANT1	1.989
XRN1	-0.293785714285714
CCDC96	1.6494
HEATR6	-1.26783333333333
GNG7	-0.242666666666667
RUNX2	-0.2339375
SOX1	0.117
FCRL5	0.2303
ZNF99	0.200125
FAM9A	0.3745
SNX22	0.00833333333333332
MBNL3	-3.29416666666667
ODC1	-3.2209
ADORA2B	-3.83483333333333
NR2F6	1.176
ZFYVE16	0.417333333333333
SYNJ2BP	0.5503
POLE	-0.555875
E2F2	-0.890875
THRA	-0.1705
PTGES2	-0.706166666666667
HIP1R	0.649166666666667
TMUB1	-0.1295
ENO3	-1.70125
RSPH10B	-0.4045
CXorf39	0.7525
IRGC	0.61425
GPR109B	0.7125
FLJ13305	-1.398
LCE3A	-1.037
TNFRSF18	2.41466666666667
DET1	-1.046
TRPM3	-0.36675
C16orf79	-0.1495
FECH	-0.0783333333333333
RAP2A	-0.950666666666667
CRIP1	3.04533333333333
AZIN1	0.883125
SLC7A7	2.34325
IL10RA	0.7118
TMEM64	-4.177
CDC42EP4	1.8398
C16orf58	0.3864
ARG2	-3.2055
POU5F1P4	-4.935
FAM62B	-0.549875
DNAH8	-2.4006
ASH2L	-0.670625
TSLP	-4.05116666666667
CNTNAP5	2.2316
TMEM16C	-0.66475
IFNA14	0.6435
SLC1A3	-0.532875
CABYR	0.497
BCL7B	0.3721
NUDT13	-0.961833333333333
C13orf28	1.06125
C1orf53	-1.758
ARL6IP4	0.1292
RPL35A	-0.52225
EMR3	-0.3045
RAB40C	0.579333333333333
SLC41A1	-0.539166666666667
LRCH1	-0.034
LY6G5B	-0.539
FAM124A	0.330142857142857
MGC10981	-3.924
CLIP3	-0.5925
MAP4K2	-0.668666666666667
CHIC1	-0.031
SULF1	0.5885
C20orf30	0.873285714285714
PRDM5	-0.88825
ELOVL1	1.207
C11orf48	-1.27575
SLC39A10	-0.88025
KCNV1	0.1235
ACP1	0.149833333333333
ZMYM2	-0.679875
B3GNT6	0.0103333333333333
C9orf69	0.49
C2orf15	0.7845
C20orf166	1.1465
HSP90AA6P	-0.07
EDG7	-0.802
NEURL	-1.004
LPL	2.4175
CLEC2D	-0.353642857142857
GRRP1	1.83583333333333
CD8B	-3.5414
HIST1H3D	-1.0155
SLC6A12	-0.1595
FAM27L	0.0155
CD84	1.1908
RASA1	1.0355
PHKG1	0.0595
MAGEA11	-3.063
IMPA1	-0.1268
NPM3	-1.307
RARRES1	0.807
SH3BP1	0.393625
B3GNTL1	-1.026
ARPC5L	0.0921666666666667
KLHL26	0.12975
SIM2	-2.071375
GJC1	0.649
C20orf194	0.22025
EXO1	-1.2665
SLC2A2	-2.53683333333333
LOC285074	-1.45675
LRG1	-2.13125
KIRREL	-0.3825
PIK3R1	-0.212071428571429
C4orf34	1.59375
MAF	-1.47644444444444
ADCY4	3.73566666666667
ZMIZ2	0.8438
SLC46A3	-0.203666666666667
STAMBP	-0.0398333333333333
CCDC16	0.427
MS4A12	0.164
TCF20	0.55475
LRRC46	0.51375
C20orf152	0.75
MRPS6	-0.582625
ABCB11	-0.4585
KCNC2	1.05966666666667
CDH19	-2.0192
C9orf123	0.514833333333333
SSH3	0.78125
LDLRAD1	-2.516
CCBE1	0.65875
ZNF135	2.162
TAAR1	0.421
WFDC12	-0.0905
CCDC42	0.033
FLJ12529	-0.8985
PER1	-0.873166666666667
TIMM50	-0.0381666666666667
SMARCAD1	-0.3715
FAM26C	0.524
TP53TG3	-1.52733333333333
SH3RF1	2.2042
LMCD1	0.7565
GPR63	-0.65
FLJ21986	-2.57825
AIFM3	0.79525
MICAL1	-1.03333333333333
BLZF1	1.48533333333333
IQCA	-0.8395
PCDHGC3	-0.3425
SAC	-0.23725
BCL6B	1.91333333333333
DDO	-1.7225
MARCO	2.059
DCHS1	0.720833333333333
C1orf170	0.4395
CD200R1	1.0455
C22orf15	-0.345
SEPT11	-1.07916666666667
ADNP	0.02525
UST	-2.8475
C13orf34	-1.5855
RFFL	0.562857142857143
APBA3	-1.138
C2orf60	-0.27675
CUTL1	-0.1964
PMS1	-0.986875
ZNF689	0.0655
EIF3E	-0.0421666666666667
IL9	-0.2418
RPL31	-0.470875
LY9	-0.028
ATP2B3	-0.2565
KDELR2	0.3275
TFCP2	0.72575
NLRP12	-0.523
FLJ45422	-0.3565
TLE4	-1.9137
ZNF570	0.1945
FLJ43806	-0.211
TLK2	-0.514625
CIR	0.24825
MARS2	0.5075
COL24A1	1.49925
SDF2L1	0.5345
HIBADH	-0.460666666666667
IGFBP3	-2.87
C12orf23	0.30725
PSPC1	-0.4085
C20orf43	0.005
TRAV20	0.268
ARHGAP24	-0.647875
KIAA1975	-0.83625
C1QA	3.1691
DNTT	-4.92266666666667
C10orf6	0.494666666666667
C11orf41	-1.362125
HNRPF	0.7775
COL11A1	2.79283333333333
UBAP2	0.1445
CDKN2AIPNL	-0.5405
C20orf174	2.89025
SPRED2	0.66975
PLA2G12A	0.434
ICEBERG	-2.0085
SCN10A	0.441
C11orf65	-0.75175
GBP5	4.2235
PITPNC1	-2.25333333333333
POU3F3	0.6735
NCOA7	-2.5255
LIN7C	-0.0858
LOC348840	-1.482
NKX2-2	-3.66925
ANKRD13D	-0.198875
LOC123688	-1.63525
FUT2	1.77683333333333
TAAR8	0.269
FZD4	0.626916666666667
PNMA3	-0.553666666666667
OR4L1	0.2805
WIT1	-3.27425
EXOC3L	1.26425
ATPBD4	0.8935
KRBA1	-0.732
UBXD6	-1.415
HOXB7	-1.38007142857143
C7orf23	-1.79
UNQ338	0.29525
STAB2	0.3665
CDC20B	0.43525
IRF9	0.78625
CENTG1	0.0345
TNPO2	-1.34025
MCPH1	-0.49775
BMS1P5	-0.719
SLC26A7	0.6435
HIST1H3J	1.09525
C9orf3	-0.3243
LBH	0.316125
MYO1D	0.48475
PTDSS2	0.4025
NFU1	0.62775
DEPDC4	-0.8345
WNT7B	2.1446
GLP2R	-1.1102
SETD4	-0.6385
DYNLT3	-1.0919
FKBP11	-1.80233333333333
SESTD1	1.54166666666667
FLII	-0.60925
RPS16	-0.0611
CHPF	-0.6495
CSNK2A1	-0.505833333333333
SUMO1P1	0.2235
FKBP6	-0.124
ZNF214	1.231
TWIST1	-0.965
DDX56	-0.0983333333333333
TRAM1L1	3.0001
EPO	-3.14333333333333
MRPS18B	0.3715
ZNF682	-0.119833333333333
RPL14	0.153833333333333
MAFF	-0.3925
LOC51136	-1.066
LY96	-1.12825
DDX20	0.2355
ABTB1	0.725833333333333
ARL5A	-0.331
CCT6A	-0.873
HEPACAM	-0.629833333333333
EHHADH	-0.6845
RBAK	0.0653333333333333
CGB1	-0.27625
ITGB5	1.505
YIPF3	0.4475
FKBP2	-0.6315
NR1D1	-0.6354
TMEM110	-0.1245
NEK2	0.0185
PRAMEF8	-3.20075
C20orf52	-0.5515
PCDHGA3	-2.541
VWA3B	0.611
NDUFA5	0.48725
THAP9	-0.2015
FLVCR2	0.3555
AP1S1	-0.6645
SMAD6	-0.9605
SAV1	0.305375
SAT1	-0.416125
ZNF251	1.3865
ADAMTS7	0.172666666666667
RPP38	0.11775
C1orf211	-0.47
YPEL2	1.1231
RBMS1	-0.3945
ZNF445	0.284833333333333
NRXN2	0.391666666666667
PGBD4	0.050125
UGT2B28	-3.08575
WBSCR16	-0.4001
NLRC3	-0.012125
ASTL	0.61925
ST6GALNAC1	-3.537
ZADH2	0.50525
MLLT4	0.54975
ARL6	-0.330166666666667
MEF2C	0.26575
CBFA2T3	-0.8095
AFF3	3.43621428571429
COG7	0.154333333333333
MYB	0.4185
PLXNA3	0.389
XRCC2	-0.733666666666667
MMS19	-0.069
ST8SIA5	-1.789
CHPT1	2.80266666666667
KIAA1712	-0.146625
OR6X1	0.0835
ACTR3	-0.775
UGCG	2.916
OR4P4	0.844
ZAP70	-3.12875
LPP	2.13925
ZNF485	0.72125
PTPRCAP	-0.51075
IL12RB1	0.38275
ATRX	0.0764
CHST8	-2.649625
C14orf109	0.8595
ARV1	1.30925
NMB	-0.369
COX5A	-1.27333333333333
EIF6	-0.31975
MPPED2	-1.77933333333333
SEMG1	-0.719
CHRDL1	-0.1165
TRAF3IP2	-0.0165
WNK2	-0.624875
LILRA4	0.992666666666667
LAMA2	3.574
PXT1	-0.1535
RLBP1	-4.035
CD300C	0.193
SLTM	0.1325
FLJ10404	-0.518
APOBEC3D	1.0795
RENBP	-0.0676666666666667
ATXN7L1	0.6885
NID1	-0.6975
TUBGCP3	-0.99475
ITIH5	1.43938888888889
CCDC110	-0.8525
C8A	-2.8435
MGC87042	1.09225
HOXC13	-3.40125
TFDP2	-1.1955
HCP5	1.01075
POLI	0.513
UCN	0.136833333333333
ZNF764	0.310166666666667
C8orf45	0.79125
FHL3	-0.9165
SPATA5L1	-0.251
MMRN2	3.03983333333333
NDST1	-0.0403333333333333
COL20A1	-0.115333333333333
ZNF248	-0.431
PELP1	-0.644833333333333
MBL2	-3.022
RNF41	0.586125
C5orf24	0.181625
THOC5	-0.283625
SERINC3	0.04975
RP11-151A6.2	-0.081
CDCP2	-0.9835
HIST1H2AA	0.9635
C11orf75	-0.810166666666667
FKBP7	-1.3205
DDOST	0.0195
GPNMB	-1.2545
TTF2	0.506833333333333
KCNT1	0.0435
SLC39A14	-1.983375
NGRN	0.2105
GPR137B	0.53675
MECP2	0.052125
PSMA1	-0.434
C16orf73	-5.32675
TMEM60	0.634166666666667
CSN3	0.022
NOS1	0.2885
RAB7L1	0.84
YBX2	0.8345
KIAA1166	-0.492
FUBP3	0.161166666666667
ABCG1	0.973
ACACA	-0.137666666666667
ARL11	0.2581
ATOH1	0.257
ODF1	-0.0793333333333333
CREB3L3	-1.43383333333333
TMEM127	1.31321428571429
DSCAML1	1.30175
PLN	1.39
LYPLA1	0.800083333333333
PRDM9	-1.49625
SASP	-1.26175
PLUNC	0.180166666666667
INTU	-0.3535
HISPPD1	-0.484
LNPEP	0.0191666666666667
YARS2	-0.279166666666667
APCDD1L	-1.864
ZCCHC4	0.2733
FBXO22	-1.36616666666667
TTLL13	-0.464
ZNF669	0.646833333333333
PTGDR	1.46575
DDX27	-0.38775
KIAA0409	-0.19
GJB6	0.2775
ASB8	1.56275
PLP2	0.667333333333333
MEPE	0.33225
OR10J5	-0.799
KRT222P	0.4295
COQ7	0.0183333333333334
C1orf101	0.67125
RERG	3.5513
CHMP5	0.80975
THAP11	0.220125
ZNF43	-0.449833333333333
ZRANB3	-0.414
KRT13	-0.957
MRPL19	-0.643
RBBP9	0.218375
SPATA17	0.70975
BXDC5	0.123333333333333
PAFAH1B1	-0.846416666666667
MAGEE1	0.02075
OSTF1	-0.32125
KIAA0323	0.57
TXNDC13	-0.395333333333333
CNTN4	-0.293875
LCE1B	-0.074
UNQ501	0.0185
ZNF154	1.72725
C3orf64	-0.634
SYT5	0.5332
PON1	-0.658
FLJ10357	-0.536
ATP4A	-1.3515
GNPDA1	0.409166666666667
MGAT1	0.593333333333333
C14orf121	0.73925
SLC35B2	0.40075
MIER3	0.633833333333333
CHEK1	-3.029625
ZNF8	0.850833333333333
TXNDC1	-0.758
CKB	-0.4856
RTN3	0.112214285714286
FZD2	-1.93016666666667
PART1	-0.936625
PSMB6	-0.96625
PCDHB8	-2.058
PHC3	0.8002
PPP1R8	0.127333333333333
NOVA2	1.475
TNFRSF11B	-4.999625
GOLPH3	0.92
UBLCP1	-0.90275
SUHW3	-0.84825
TTLL1	1.03925
OPN4	0.3
OR13G1	0.766
ZPBP2	0.175
HSD17B11	-2.528125
C9orf50	0.6765
DHDDS	0.532
CTSW	0.4353
NEFM	-2.73766666666667
MRPL28	-0.79
SYN1	0.733166666666667
PIGV	0.373666666666667
ZIM2	-0.0615
APBB1	-0.0663333333333333
SND1	-0.27375
C1orf123	-0.28
CHD3	-0.21825
BHLHB8	0.2035
RNASE2	-0.7842
BCAP31	0.68625
SLC25A44	0.920666666666667
CHD6	0.0149
PIB5PA	3.30369230769231
SELS	0.217875
LOC541471	-0.06725
FAT2	-0.76
ZNF81	-0.4875
OR4C16	0.4325
FLJ10081	0.7804
LRRC4	2.2135
CS	-0.454
N4BP2	-0.758125
IGFBP7	1.03725
ZNF318	0.29225
NDNL2	0.432375
ZNF609	-0.231125
SIRT4	-0.5585
EXOSC10	-0.057
ECE2	0.326666666666667
OVGP1	0.74625
GTPBP3	-1.563
PACS2	1.0345
C19orf36	-1.29566666666667
ARL4C	-2.00975
ATG4B	0.0175
UBQLNL	-1.686
RHOXF2B	-3.69
PLEKHG2	-1.924
GALR1	-0.0005
AQP4	0.0326
HDAC7A	-0.0413333333333333
DCUN1D3	0.042
OR8A1	0.3825
CCRN4L	0.63275
CBR4	-0.243666666666667
KIFC1	-0.835166666666667
SLC7A14	-1.42983333333333
LHX5	-0.6505
TRPC7	-0.1025
LPXN	-1.5825
SERPINA1	-2.92
RPS13	-0.5105
BPIL3	-0.891
PRKAA1	-1.5725
FADS2	-1.9655
ENAH	1.6229375
PRO1768	0.5655
APBA2BP	2.1155
LIPH	0.968833333333333
C3orf33	-0.14725
RCC2	0.501714285714286
ALDH1A2	-3.11188888888889
RNF103	2.76425
AHCY	0.292625
ALG12	0.865
CCL17	1.58125
ZNF543	1.853
ESRRG	1.7518
CNGA1	-0.00575000000000003
RDH5	0.0618333333333333
OTX1	-1.5312
PTGFR	-1.47833333333333
CDR2	0.292375
SELE	2.3625
NLGN2	-1.41533333333333
EXOSC9	-0.83225
ZNF566	1.08766666666667
KLRC2	-4.9275
GPR12	0.9085
KIAA0196	1.77425
PDRG1	0.0065
SSR3	-0.408714285714286
MSI1	-0.7155
CST9	3.806
CC2D1A	-0.477
PLAGL1	-1.38894444444444
ZNF778	-0.171
RNF2	-0.085125
KLF6	1.31566666666667
THBD	3.79383333333333
tcag7.1314	1.7395
NR5A1	-0.422
ABCD2	-0.77825
DNAJC7	-1.03775
CLEC4C	-0.2405
TM2D3	-0.01875
CCDC4	-0.7045
PLAC2	-2.60775
DCD	0.4775
FAAH	1.957875
POLA1	-0.068
TM7SF2	-1.12575
FLJ39822	-1.31116666666667
FLOT2	-0.253375
MAP4K1	-0.864166666666667
SRP68	0.0515
C21orf74	-0.473
ARPC5	-0.026125
LOC126075	0.5425
HECW2	0.568875
ZDHHC4	-0.405
ANKRD42	0.4979
PDE9A	-1.43316666666667
ABCA8	1.16175
NDUFS2	0.90675
UBR5	0.267
BTBD16	-3.68625
LOC554174	0.643
ZNF20	0.558
KIAA1843	0.102
WDR17	-0.315375
C15orf33	-0.5555
RNF113A	-0.4385
CAMKK1	-1.3637
CLCN2	-0.049
ANXA6	-1.379
LOC340069	0.3165
EMID1	1.1495
DPM3	0.881833333333333
ELA1	0.1965
SLC25A13	-0.5365
KRT24	1.275
SMPD1	0.195833333333333
TH	0.184875
COL6A2	-0.986785714285714
ANKS1B	2.187
GPR126	-3.6492
ZC3H12A	0.410666666666667
TMEM47	-0.6295
C2orf51	-0.0731666666666666
C1orf88	1.72683333333333
HSF2BP	1.0385
AKAP10	0.07675
RPAP3	-0.5395
KLHDC8B	1.293125
STOM	1.3225
MUPCDH	0.00750000000000001
C10orf72	-0.588875
PLEKHA3	0.864833333333333
TCP11L1	-1.091
CWF19L1	0.3235
SPEF1	0.346769230769231
YSK4	0.4485
ELN	0.7967
SAMD8	-0.289666666666667
MPI	-1.60133333333333
MEPCE	0.293
ABCC3	2.534375
NANOGP1	-3.2695
KCNK17	-0.437125
HLA-DMB	3.72183333333333
RRAGA	0.6205
ANGEL1	0.3245
RBM32B	0.0675
CPN1	-2.8335
MGC52282	-1.1303
HLA-A	0.256416666666667
OR9G4	0.243
EDNRB	0.204875
SCD	-2.70171428571429
C14orf80	-0.2835
BAGE2	0.0295
RABL4	1.46466666666667
RCVRN	-0.29
SHANK1	0.367
NLRP7	-3.4355
CD226	0.98875
STAT3	0.1493125
SYNJ2	-0.385
TPCN2	-0.4995
WDR36	-0.5575
MBD4	0.0445
ROBO1	-2.5993
ST3GAL6	-3.676
SLAMF8	2.9435
ATN1	0.574333333333333
GPR141	3.42025
KRT36	0.4405
TPH1	1.016
DDX52	-0.4515
ZSCAN29	0.0793333333333334
TRPT1	-0.7895
DPEP3	0.097
DENND4A	-1.39875
TSPAN16	0.217
PTCHD2	-0.055
LOC145814	-0.5485
CAP1	0.751333333333333
EIF5A2	-2.1606
NT5DC3	-0.99375
SEPT9	-1.60075
SEZ6L2	1.41
EGFLAM	2.68125
VPS11	-0.05325
NDUFB5	-0.132
CIDEA	3.99283333333333
IER5L	0.97675
N6AMT1	0.374
FAM83C	-0.49875
OXR1	1.09725
IRX1	-0.432
DGKB	-0.340666666666667
GCN5L2	-0.91425
MIR16	0.67025
FBXW9	-0.19925
WDR4	-0.488333333333333
PDC	-0.252
VPS33B	-0.6935
HEXB	0.3465
FLJ32214	0.62375
TCEB3	-0.39225
CRLF1	-3.704
ABI3BP	0.3805
C8orf22	-3.99725
PYCR1	0.033875
KIAA1706	0.89025
CDK5R2	0.581125
WAS	0.212
C12orf60	-0.87075
CCBL2	0.094875
MADD	0.588
C5orf34	-0.97475
WDR42A	2.101
KLF12	-2.197125
HSPA1A	3.651
ITM2C	-2.03625
DAPK2	1.42483333333333
LOC442590	0.7115
SUMF2	0.659875
CENPA	-1.18384615384615
TMED5	0.451625
CDH6	-1.2409
BRP44	1.077875
THG1L	-1.571
GABRA2	-3.0515
C14orf166	-0.10375
MYL1	-2.1156
TNFSF18	-0.347
PAP2D	-1.9915
PPIB	-1.97325
KLHL4	-0.763571428571429
SFN	1.35466666666667
CCDC127	0.2335
FRAP1	0.25675
GOLGA5	1.14375
SDCCAG1	-0.299375
MGC21675	0.214833333333333
C10orf95	-0.03075
KIAA1345	-2.09583333333333
C1orf163	-0.4235
LACE1	-1.37533333333333
OR10K2	-0.518
CENPN	-2.01896
TMED2	0.76675
UGT1A6	-1.7315
ANG	1.30975
U2AF1	-0.661666666666667
CASC2	0.506833333333333
NMT2	-2.21666666666667
OSGEPL1	0.936
DFNB31	-1.245
SLC6A20	-0.03375
DKC1	-0.48675
FXYD4	-1.006
WDR64	-0.06775
MGC5590	0.5095
CREBZF	-0.0855
DAZ1	-0.93625
PRPSAP1	0.122
GCHFR	-0.636
TTC7A	-2.39125
LOC196993	-0.26325
UBD	0.771166666666667
S100A1	-0.644
RPL6	-0.2285
DNAJB6	1.40385
NAGS	1.3944
C2orf58	-0.3365
KERA	0.499666666666667
MT1X	-1.3119
UBE2B	0.2546
KEAP1	0.097
MST1	-2.654625
OMA1	1.234
ABLIM2	-0.3595
BCL2L13	0.530916666666667
JAZF1	-1.21183333333333
TMEM63B	1.0595
S100A8	-2.1469
ARFIP2	1.93175
UROS	0.29575
KHDRBS2	-1.806
POLQ	-1.60875
SOAT1	-2.214
SPAG4	-1.7045
MRPS30	-1.3305
LOC494141	-0.672
OR2T11	0.9885
ORAOV1	-0.9886
ZNF184	-0.237166666666667
TCEB3B	0.495
ADAM21	-0.621
GDPD1	1.90675
SPINLW1	-0.0876666666666666
PRR14	0.110166666666667
KCTD9	-0.5488
NUDT3	0.20975
KIAA1822	-0.1773
HIST1H4K	0.506
DFNA5	-3.32325
GABPA	-0.42675
C14orf44	2.0085
POLB	-0.1965
PTAR1	-0.3965
SEC31A	0.5561
TRIM58	-2.34875
TAS2R14	0.075
VPS8	0.290875
H1F0	1.4975
PRKCB1	-3.0665
UGT2A1	0.1165
TOR1B	0.055
LSS	-0.514166666666667
C2orf19	-1.1565
HNRNPC	0.384
TMEM100	-0.748666666666667
LOC116349	-0.27475
OR51M1	-0.6025
CCDC142	-0.59125
ISG15	-0.5704375
ZCCHC14	-0.443875
CREBL2	1.31375
TGDS	-2.1
DC2	-0.35975
CACNA2D3	-1.62257142857143
ZNF429	-1.284
LYPD6	3.35516666666667
SUCLG1	-0.0333333333333333
OR51I1	-1.0095
MAGEH1	1.38175
PRPF40A	-0.616
SMR3A	0.6445
SPINK2	-1.068
THAP2	0.0595
NPY5R	-0.345875
IRF4	-2.481625
SPESP1	2.417
OR10S1	0.5455
DTD1	-1.856
TUBE1	-1.356
DDX19A	-1.515
PDPN	-4.332875
TMEM34	0.523333333333333
MGAM	-0.71625
COL3A1	4.55761111111111
GFM2	-0.3105
OR5A2	0.364
PSG9	-1.65775
ARHGEF11	1.0295
IVNS1ABP	0.26775
SIGIRR	1.34775
DUSP19	-1.387125
DNAJC14	0.471
ACSS1	1.71925
IL1RAPL2	0.7345
C4orf30	-0.1395
SEPT4	3.0445
LANCL3	-3.78
SPAG17	0.997
PRDX3	0.22625
HNF1A	-1.681625
P4HA2	-0.690625
RFWD3	-0.7325
MOV10	0.828
DNAJA5	0.605142857142857
LOC729440	0.94125
LOC200383	0.2445
SMC2	-1.01175
MIXL1	-1.17316666666667
TMEM9	1.17925
FAM86A	1.4545
ZNF174	0.9623
MYH14	-0.761
CCR8	0.14075
VPS37C	0.173333333333333
GPATCH1	1.00333333333333
B3GNT8	2.9435
TBX4	-0.2545
CNR2	0.406
PCDH1	2.43875
C5orf29	3.015
OCIAD2	0.8815
PLCG2	-0.05225
KIAA0247	1.941875
HRH3	-0.1237
CAPN13	3.99125
CCR1	-1.0429
MGC15523	-0.274055555555556
UVRAG	-0.616166666666667
DNAJA2	-1.232
ITGA2B	-0.479
CLDN5	3.01625
PTPRN2	1.61385714285714
ZNF512	-0.353166666666667
PSAP	0.772071428571429
CCDC140	-1.52
LRRC55	-0.84175
CYP26C1	-0.1155
C8orf47	-1.45475
LYN	-0.14125
DUSP6	-0.134333333333333
TGFB3	3.80226666666667
ELK1	-0.1241
PCDH11Y	-1.32633333333333
HGD	-4.448
C17orf58	1.247
MYO3A	0.597
SERPINE2	-4.68633333333333
AARSD1	-0.446125
C14orf73	0.30375
ADAM33	-0.3775
ZNF491	-0.332
MAPK6	-0.848333333333333
TCN1	-0.692166666666667
SLC24A6	0.096
UBE2R2	0.3775
H1FNT	0.17525
TATDN2	0.2565
LILRB1	1.43575
P2RY5	0.9865
NUCB2	1.86275
C2orf37	0.05075
SNX27	1.326
MTA3	0.96175
FOXO4	0.20325
ID4	-1.256
SOX5	-1.60966666666667
PXMP3	1.94225
OR52M1	-0.0395
SFT2D3	0.243875
INA	-2.715
MCOLN1	0.3815
NFIX	0.3783
CLEC14A	5.229
HIBCH	-0.257166666666667
PLA2G5	-0.34725
TIMM10	-1.19116666666667
MED17	-0.4192
COL4A4	-1.571
TPP1	0.4515
GJA3	-1.84766666666667
TMPRSS5	-1.72725
AADACL3	1.6705
DNMBP	1.64625
ENPP5	5.548
NQO1	0.9259
ZSCAN2	-0.41825
SEC24C	0.313166666666667
GTF2A1L	-1.2765
AXIN2	0.5877
FAM33A	-1.39666666666667
C16orf13	-0.109625
SPNS2	0.399
TAF1	0.2345
AP1G2	0.647666666666667
RBM42	0.4155
HCN2	0.555
EFHB	-0.806
RUSC1	1.33366666666667
GRIK5	0.2955
USP21	0.9355
ATAD3C	1.58
ORMDL2	1.831
PRSS7	-3.2825
PSAT1	-6.197
FLJ13195	-1.3805
TBC1D1	-1.54483333333333
IFNG	2.61375
OTOS	0.438833333333333
ZNF773	1.5075
EMD	-0.86125
RETN	-0.75975
CCL8	4.819
APH1A	0.835375
COX18	-0.056375
GTF2IRD2	0.08725
CCDC82	-2.63758333333333
PAFAH2	1.0695
NPEPL1	-0.6821
RP11-114G1.1	0.9215
TP53INP1	2.6145
ZNF300	-0.019
FOXL2	-2.87175
LARP2	0.141
LATS1	-0.33025
HTR6	0.654
SPOCK2	0.0848333333333333
RNF144B	3.0015
HTATIP2	-0.164625
MGC10334	0.509166666666667
CENTA2	1.75733333333333
FGF2	-1.864
FXYD7	0.46925
PHYHIPL	-2.417875
GPR34	5.51675
DDX6	-0.584333333333333
OR10W1	0.3475
LHFPL1	-0.7575
ZNF313	-0.622142857142857
VPS28	1.634
AP3M1	0.3665
AKR1CL2	-1.175
TRAF4	-0.378
OR2B11	0.3185
C19orf12	0.3895
AKAP9	1.293
C1orf62	0.40875
SLC20A1	-0.5185
FAM112A	0.89925
LDB2	0.840125
MRPS23	-0.20575
KLK5	-0.34125
SPTB	-0.3944
EFEMP2	-0.438
EFNB2	1.509125
PCM1	0.0992142857142857
NMNAT3	3.582625
TSG101	0.963
C8orf40	1.36383333333333
NOB1	-1.63025
ABHD3	0.87225
GTF3C4	-0.259
PIGN	0.968666666666667
GALNTL1	2.244
AEBP1	0.0635
OR9Q1	0.758
ANKRD2	-0.394125
CCL28	-1.7605
TRIM38	-0.9105
TMCC1	0.565583333333333
SMG5	0.7575
LRRC7	-1.5655
NCAPD2	-1.45866666666667
C6orf153	-0.29425
C1orf74	0.4515
OTUD6A	-0.1575
DCP2	0.0783333333333333
TMEM24	-0.60725
RPL18	0.0691666666666667
TMEM177	0.0375
LRRC37A3	0.088
C1D	-0.676666666666667
LDHC	2.8475
UBE4B	-0.235
NIT1	0.55475
BTN3A3	-0.128375
RASD1	2.251125
COMMD3	0.73125
SHFM1	-0.12325
BIRC8	-0.59375
DUT	-0.10925
C12orf51	0.843
LRRC59	-0.426333333333333
LY6H	0.75425
WDR22	0.024
EDEM1	0.364214285714286
ADH1A	3.185
PANX2	0.4835
CYP11B1	0.408
CDC73	-0.316
GPR172A	1.2655
GSTM3	4.66230769230769
KCNA5	-0.496
SERAC1	-0.360666666666667
NFATC2	0.033
ANAPC5	0.0244
C15orf24	0.4885
NFATC2IP	0.122
TNRC6C	0.046
MGC102966	-2.407
FGD5	1.85466666666667
MED9	-0.1255
RAB13	1.38616666666667
C15orf49	0.772
CRYGS	0.5472
C12orf53	-1.246
LOC283693	-0.9235
COX6B2	-0.726375
PHF14	-0.2935
FAM3A	-0.273875
RPL13	-1.3427
PRDX2	-0.7891
FLJ34047	-0.082
PRMT3	-0.3845
KCTD19	0.23
TRIM10	-0.618
MGC26597	0.373
GCNT4	-0.0865
GPRASP1	0.21425
CDKN1C	-1.87525
RHBDL2	1.7962
HSPH1	-0.4435
AQP1	2.8965
COL17A1	-2.1094
GFAP	0.656875
CDC16	-0.7415
KIAA1614	-0.556
C6orf118	-0.121166666666667
ZSWIM5	-1.42725
FAM83F	1.35325
LYNX1	0.3891875
SYNPR	-0.227
XG	0.5395
PRSS16	-2.006
KIF13B	2.00107142857143
PCDH9	-2.514375
HIST1H2AH	2.2985
RBM18	-1.49525
ZNF626	-0.478125
HEXIM2	0.305166666666667
ITFG1	-0.411
TUBG2	-0.2685
SFRS7	0.28375
C9orf14	1.848
EXTL1	-0.78775
GBP3	1.363
WDR5	-1.4315
RARG	1.3305
MYO7A	-0.00487499999999997
CECR6	-0.37275
C13orf3	-1.508625
SFRS18	-1.379125
ACVR1B	0.629333333333333
PSMD1	0.3935
C7orf31	-1.09183333333333
ILVBL	0.07325
IFNGR1	-0.183
RNF186	-0.39
NOL9	-0.8035
