Hybridization REF	TCGA-BH-A0B8-01A-21R-A056-07
FAM92A3	0.0315
WDR16	0.0135
ZNF511	-0.0506666666666667
ZMYM5	-0.817
POLR3G	-2.61075
ZNF586	-0.02125
C1orf49	-0.1498
TANK	-0.211666666666667
RCAN1	-1.36183333333333
PELI3	1.68366666666667
LIMD2	0.17375
TMEM189	-0.9325
NTN4	-2.129625
LOC151300	-0.016
CLEC2A	-2.125
GPR135	1.74075
DPYSL4	-2.0876
JAK2	-0.752166666666667
TSHZ1	2.41316666666667
TM9SF4	-0.02875
ZNF264	0.9755
SIRPG	0.49875
BICD1	0.4105
HERC6	0.782166666666667
METTL5	-0.2315
CASP1	-0.5465
PRRT1	0.639833333333333
PLA2G4C	2.9865
ICA1L	1.68378571428571
TPTE2	-0.150333333333333
OTUD7A	0.8195
AQP11	0.7425
APOA2	-4.7514
KALRN	-0.1616
SECTM1	-0.619
IFNAR1	0.2715
TALDO1	-0.871625
RAB11FIP4	0.8815
EIF5A	-0.569
FAM49A	1.0555
NEGR1	4.19133333333333
YTHDC2	1.14875
EHD2	-1.006
NCF1	1.388
SCRT2	0.1375
HOXA5	-0.616666666666667
NUP133	0.16575
FGF12	3.2815
SLMO2	-0.179875
SNTA1	1.094125
CACNG2	0.573375
GCM1	0.400625
ELF1	0.772666666666667
TLR5	3.0445
TCFL5	-1.65708333333333
RBMY2FP	-0.7685
LOC100125556	1.083375
FAM129B	-0.089625
MAP3K7IP1	0.073
NCK2	0.258
OXA1L	-0.18125
FMO9P	0.1735
ZSCAN12	0.6845
PSMD12	-0.553416666666667
HSCB	0.1905
CLDN10	-3.759
MGC13053	-0.65325
HPCAL4	-0.799
ASZ1	-0.3505
MEX3D	0.502416666666667
NFAT5	0.1973
CSPG4LYP1	-0.239833333333333
FBXO3	0.9711
DVL1	-0.878333333333333
CMKLR1	1.76733333333333
TYMS	-2.1005
PEF1	0.74575
ZNF750	2.16883333333333
MCM5	-0.4429
MEGF11	-2.125
KCNK7	-0.0375
PTP4A3	0.733
C1QTNF2	-1.29
OR6S1	0.4015
FAM122B	-1.7885
ZNF551	-0.260625
HBQ1	-3.283
GEMIN6	-1.27925
ARSK	-0.541
RBP7	3.45083333333333
CPNE9	0.396
DSC1	0.0355000000000001
LOC730112	-1.39025
MAP2K4	1.541
HS3ST5	2.5935
EPB41L3	1.6325
TEKT2	-1.764
CDKN2B	1.995
ZNF480	-0.64625
MAP3K6	-0.9726
MAP6	0.594
HN1	-0.3992
OR2L13	0.269166666666667
SLC16A11	0.4505
FAM96A	-0.545
APOL1	-0.56275
C5orf32	-1.06225
RTP1	-0.8356
RNF175	-1.092625
ZBTB41	1.5715
AHCTF1	0.1808
SAE2	-0.0476
ITGA2	0.753416666666667
MME	-1.3185
CCDC14	-1.09825
MAST4	1.9655
KRT33B	-0.6755
KCTD2	0.3255
WDR26	0.123583333333333
MFI2	-0.116125
NR4A3	-0.268875
ARSA	0.6135
UNKL	-0.2635
SULT6B1	0.292
CCNA2	-3.60316666666667
SOX15	1.191
PPAPDC1B	0.7985
C19orf44	-0.0285
MCAT	1.00666666666667
ARID1B	-0.1355
OR52N1	0.575
C12orf48	-1.07925
MAGI1	0.07825
NIPA2	-1.0195
GBX2	-2.88
RSHL3	0.226875
RAVER1	0.1215
C15orf17	-0.36675
SLC30A2	-0.398
ZNF518	-0.31875
PCYT1B	-2.67233333333333
C10orf114	-2.174
EIF3H	1.19816666666667
SLC25A39	-0.307
KIF1B	-0.359125
AMOTL2	-0.18375
C6orf120	0.6045
PSRC1	-2.85025
PLA2G10	2.872125
KIF5C	0.6245
MRPL37	-1.0635
C17orf62	0.149166666666667
C9orf135	-1.883
DUSP10	0.0456
CLCNKB	-0.203
PSMA5	-0.7395
C8orf53	0.86075
AMPD3	-0.569833333333333
PIAS1	-0.163
ADCYAP1R1	-0.265
GYLTL1B	0.429
CDH20	0.121333333333333
FBXO7	0.19275
TMEM134	0.00833333333333333
FLJ14213	0.715666666666667
ZNF3	-0.49875
LRRFIP1	0.516166666666667
CNOT2	0.473083333333333
ABI3	1.9585
ALDH5A1	0.98175
HNT	2.6132
SERPINA4	-2.698
TK2	0.0845833333333333
STMN1	-1.92444444444444
GUCA2A	-0.608333333333333
GALNT10	1.55157142857143
DPP6	-1.15505
C9orf93	0.35075
PRELID2	0.1405
STK39	1.2975
SFTPA1	-0.6895
CKS2	-2.246
RHO	0.25575
C20orf135	-0.21025
XKR3	-2.95
CR1	0.052
RPS6KA2	0.0270714285714286
C20orf112	1.474
MRPL22	0.014
C4orf23	-0.436166666666667
GADD45B	1.52025
KLHDC1	1.877
C2orf48	-2.3105
ZNF287	2.5375
DAAM2	1.51325
DPPA2	-3.2415
TCTN3	0.601666666666667
DNAJB11	0.10975
FPR1	2.97825
DEFB4	-0.1395
PTCD2	-0.2673
SMOC2	5.00233333333333
CABP7	1.185
SERPINB11	0.60675
MAGEF1	1.36575
NDE1	0.5525
ITGA10	0.8985
FSHB	-0.4485
ANXA2	0.178125
HORMAD2	0.1155
HLCS	1.3755
MCF2L	1.12372727272727
FH	-0.320875
TBC1D24	1.35725
KIAA1505	0.0435
LGALS2	-1.777
CNBD1	0.3675
SYNPO2L	1.8695
PTPN23	-0.0860714285714286
C1orf183	-0.388333333333333
MAGEA8	-2.999
DGCR8	-1.461625
GSR	-0.879
PAQR7	0.47075
ZNF676	-0.8445
CACNA1C	0.2152
SP7	0.3745
PDCD6	-0.59225
NRN1L	-1.805
BRI3BP	-0.0958181818181818
KIAA1183	0.79825
ASB4	0.0996666666666667
CCL23	0.4836
OBSL1	0.150125
SLC12A7	1.23633333333333
KIAA0240	0.8945
CD1B	-3.75316666666667
FCGR2A	1.355125
MDC1	-0.9855
HTR1A	0.107833333333333
OCEL1	1.5895
ATP11B	-0.1560625
FBXO34	0.330666666666667
PCDH12	3.27316666666667
RPE	-1.04825
C17orf74	0.028
CSDC2	0.6925
PET112L	-0.67925
TMBIM1	0.642875
P2RXL1	-0.152
TCHP	-0.56775
TRMT1	-0.7575
F2RL2	-0.626916666666667
LRRC32	2.998
IMPG2	0.211
BGLAP	0.42275
LOC493869	-1.81158333333333
MRAS	1.0645
SLC35F5	0.8505
CBWD1	-0.3865
AXL	-1.9095
ATP2C2	2.87725
TELO2	-1.0775
PNPLA3	-4.96425
PCDHB14	0.734
CD276	0.3755
KRT80	-2.6045
DUSP28	0.7325
CSNK1E	-0.0683333333333333
SRP14	0.4065
KCNQ4	-1.4095
KRT72	-0.211
CCDC117	0.822125
C6orf89	0.783888888888889
TUBB2B	-3.3258
RTN4IP1	-1.03775
CR1L	-4.39183333333333
CEND1	0.180625
C12orf41	-0.176833333333333
RNF31	0.349
UBN1	-0.179833333333333
C17orf32	0.612
SLC5A7	0.5265
GPR92	0.867166666666667
ESAM	2.4431
CTNNA1	0.86925
HRBL	-0.1791
CBX4	0.3055
TMEM182	0.8655
SH3TC2	-2.12883333333333
IL10	1.196
PXMP4	1.1155
RNF167	0.5328
PAK7	-0.776
ETV3	-0.029
ATPIF1	-1.78333333333333
LOC554207	-1.6555
OR8H1	-0.075
WDFY3	0.710125
DPM1	-1.12825
GPSM1	-0.5955
WDR92	-0.0153
LRP1	0.2005
ANKH	-1.496125
THUMPD3	-1.04425
POLR1B	-0.23475
OLFM4	1.41116666666667
RAD9B	1.16575
TSPY2	-4.1165
PAX6	-1.725
SCG2	-1.087
SLC17A6	0.10475
FMO3	3.281375
PADI4	-0.068
TUBB4	-0.6414
NLK	-0.6435
POU4F3	-0.344
SDF4	-0.6545
ITGBL1	2.43983333333333
NETO1	-2.743125
TAP2	-0.475625
ABBA-1	-0.341416666666667
GNAI1	-0.84225
VPS4B	1.09475
NOPE	-0.9458
GALNT6	3.45166666666667
SESN1	0.25175
GBE1	-2.16477777777778
CLASP1	0.16375
RASGEF1B	0.496875
ACOT11	0.361571428571429
AFAP1	1.41425
OR2H2	-0.058
DPY19L2P1	-0.8705
DZIP1	-2.92425
SEC22C	-0.480166666666667
GPR161	-0.68475
RNF146	0.05725
WDR74	-0.284375
GALP	-0.7095
PURA	1.653
DNPEP	1.625
RP11-78J21.1	-0.2625
ERBB2	2.073625
FANCM	-0.237166666666667
NEO1	0.111666666666667
DDX3Y	-5.46755555555556
RPS3A	0.33975
MXRA7	0.541857142857143
LGALS3	-2.79116666666667
GLT8D1	-0.26025
CFL2	-0.926666666666667
UPB1	0.156
NAP1L5	-1.5315
CLDN14	-1.129
DHX38	-1.07825
BTBD1	-0.981
TARS2	-0.341166666666667
ABCF1	-0.2743
FCF1	0.0976666666666667
LRRC49	0.2405
GUCY1B2	-2.9645
C1orf177	0.344
SMARCA4	-0.491428571428571
LRP8	-3.83133333333333
TAGLN3	-1.566
MRPL14	-0.1535
TTRAP	0.3245
ZDHHC20	-0.321
NFE2L3	-1.4735
KIAA1377	-0.450875
PALMD	0.987
TMEM43	-0.464
TTL	-1.288125
STAT5B	-0.836166666666667
SSB	-0.695875
OR10H5	0.0665
SLC22A13	-1.0725
AKAP3	-1.7815
TIMM23	0.225833333333333
OAS2	2.30633333333333
KIAA0423	1.483
TRIM11	0.507833333333333
GLIS3	1.060375
TMEM50B	0.9925
ARHGEF4	-1.4655
DEGS1	0.704181818181818
TBL1XR1	0.994066666666667
G6PD	-1.94125
SP140	-0.484
MUC17	0.00285714285714286
NUDC	-0.5595
DNAJC5B	2.73116666666667
SCARA3	-1.42433333333333
CPA3	6.63233333333333
BCAT2	0.8025
MFN1	-0.3387
NRG3	0.095
SNX11	1.10625
PLEKHH1	-1.44266666666667
GPR177	-1.74583333333333
HCFC2	0.78775
TCAP	-0.86725
MOCOS	0.28225
C14orf93	-0.05
PRDM10	-0.257166666666667
SLC16A4	-0.606833333333333
SRGAP1	1.73416666666667
VIP	-0.14925
DUSP27	0.604
LILRA1	0.8709
MC2R	-0.4115
MGC24103	-3.305
MBTD1	-1.7505
FUT11	0.583166666666667
USP33	-0.1521
C15orf39	-1.1705
MAP3K12	0.18125
PAAF1	-0.248833333333333
BARHL1	2.543
FLJ16165	0.471
PIWIL2	-3.29925
SYNE1	-0.124
CMTM4	-0.12925
TSPYL1	1.0365
GUF1	-0.707666666666667
TMEM157	2.2045
WDR44	0.41125
HIST1H3C	-0.24575
DKFZp666G057	0.7435
RNPEP	-0.099
GAS2L2	-0.062
ADH4	-5.24175
GRPR	3.2105
FBXL17	0.48625
ZBTB10	1.10516666666667
Gcom1	0.649222222222222
HTRA1	0.8768
ZNF585A	-0.125333333333333
SLC26A2	1.19392857142857
OTOP3	0.396666666666667
WISP1	2.38466666666667
ATP2B4	-0.229916666666667
FLJ10769	0.6585
CRAMP1L	-0.028125
CHST12	-0.82525
RAB22A	0.00216666666666668
TARDBP	-0.138071428571429
STAU1	0.015
CRB3	2.319
MIG7	0.1535
CHMP1A	-0.533833333333333
ZNF160	0.2215
B3GALT6	0.003125
BARX1	-2.19133333333333
C6orf167	-1.484
NXNL1	-0.2795
DHX29	0.4645
HADHB	-0.168
PLXNB2	0.523875
ILDR1	-1.17125
SLC15A3	2.302
GAS2	-5.78216666666667
C20orf69	-0.57425
NUMB	-0.41875
TNIP1	-0.062
MESP1	-1.74
PSKH1	-0.1205
NSFL1C	0.299125
RHOG	-0.452
HEY1	-0.0298333333333333
KNG1	-2.434
ITGAX	1.2958
LIN9	-0.4705
CANT1	1.517375
XRN1	0.347071428571429
CCDC96	0.5036
HEATR6	-1.00466666666667
GNG7	1.19883333333333
RUNX2	0.376
SOX1	0.3935
FCRL5	-0.2891
ZNF99	0.30825
FAM9A	-0.1925
SNX22	0.557
MBNL3	-2.57216666666667
ODC1	-3.4462
ADORA2B	-1.3525
NR2F6	1.113
ZFYVE16	0.0665
SYNJ2BP	0.5755
POLE	-1.08425
E2F2	-1.229375
THRA	1.72466666666667
PTGES2	-1.25766666666667
HIP1R	0.475333333333333
TMUB1	-1.18333333333333
ENO3	-2.4875
RSPH10B	0.173
CXorf39	1.224
IRGC	-0.166
GPR109B	-0.189
FLJ13305	0.2905
LCE3A	-0.4975
TNFRSF18	1.06116666666667
DET1	0.10925
TRPM3	-0.580545454545455
C16orf79	-1.699
FECH	-0.0848333333333333
RAP2A	0.0753333333333333
CRIP1	2.60983333333333
AZIN1	0.379375
SLC7A7	3.00625
IL10RA	0.0964
TMEM64	-3.359
CDC42EP4	1.2673
C16orf58	0.1303
ARG2	-2.3015
POU5F1P4	-5.5495
FAM62B	-0.751
DNAH8	-2.8609
ASH2L	0.084125
TSLP	-3.55683333333333
CNTNAP5	-0.025
TMEM16C	0.29125
IFNA14	1.3295
SLC1A3	-0.0485
CABYR	1.1965
BCL7B	-0.0371
NUDT13	-2.14466666666667
C13orf28	0.42175
C1orf53	-1.20425
ARL6IP4	-0.0146
RPL35A	0.34125
EMR3	0.644
RAB40C	0.604666666666667
SLC41A1	-0.248666666666667
LRCH1	-0.05725
LY6G5B	-1.656
FAM124A	-0.410357142857143
MGC10981	-4.61866666666667
CLIP3	0.3628
MAP4K2	-0.0351666666666667
CHIC1	0.4635
SULF1	2.6275
C20orf30	0.451214285714286
PRDM5	-1.097375
ELOVL1	-0.34025
C11orf48	-0.4615
SLC39A10	1.08175
KCNV1	-0.426666666666667
ACP1	-0.215166666666667
ZMYM2	-0.6115
B3GNT6	-0.432333333333333
C9orf69	-0.59775
C2orf15	0.81475
C20orf166	-0.286
HSP90AA6P	0.189
EDG7	2.4815
NEURL	2.88125
LPL	1.90633333333333
CLEC2D	-0.221642857142857
GRRP1	1.79283333333333
CD8B	-3.8113
HIST1H3D	-1.4725
SLC6A12	1.47925
FAM27L	0.1085
CD84	1.6295
RASA1	0.276
PHKG1	0.028
MAGEA11	-2.332
IMPA1	-0.6727
NPM3	-0.58975
RARRES1	1.27525
SH3BP1	-0.086875
B3GNTL1	-0.146
ARPC5L	-1.38683333333333
KLHL26	0.7345
SIM2	-1.114
GJC1	0.739
C20orf194	-0.074
EXO1	-2.588
SLC2A2	-2.99833333333333
LOC285074	0.4925
LRG1	2.32025
KIRREL	-0.1555
PIK3R1	1.18371428571429
C4orf34	0.2415
MAF	-1.40822222222222
ADCY4	3.50433333333333
ZMIZ2	0.0082
SLC46A3	0.591833333333333
STAMBP	0.239333333333333
CCDC16	0.826
MS4A12	-0.1765
TCF20	0.3115
LRRC46	0.3565
C20orf152	1.1
MRPS6	-0.7415
ABCB11	0.5345
KCNC2	7.5145
CDH19	-2.539
C9orf123	0.228
SSH3	0.502625
LDLRAD1	-2.93125
CCBE1	-0.86625
ZNF135	-0.731125
TAAR1	0.8325
WFDC12	1.1615
CCDC42	-0.306833333333333
FLJ12529	0.033
PER1	-0.9395
TIMM50	-0.687166666666667
SMARCAD1	-0.826166666666667
FAM26C	0.079
TP53TG3	-2.861
SH3RF1	1.809
LMCD1	1.757
GPR63	-1.2285
FLJ21986	-2.32975
AIFM3	0.481
MICAL1	-0.470833333333333
BLZF1	0.640166666666667
IQCA	0.617666666666667
PCDHGC3	-0.0665
SAC	0.79125
BCL6B	2.0985
DDO	-1.19075
MARCO	2.22825
DCHS1	0.279166666666667
C1orf170	-0.8445
CD200R1	0.975833333333333
C22orf15	-0.81
SEPT11	-0.469833333333333
ADNP	0.681
UST	-2.5102
C13orf34	-1.9805
RFFL	0.8755
APBA3	-0.4915
C2orf60	-0.78375
CUTL1	-0.7149
PMS1	-0.543125
ZNF689	0.9755
EIF3E	0.0848333333333333
IL9	-0.3062
RPL31	0.92225
LY9	0.2505
ATP2B3	0.5715
KDELR2	0.157541666666667
TFCP2	0.3495
NLRP12	-0.119375
FLJ45422	-0.14975
TLE4	-2.0324
ZNF570	-0.052
FLJ43806	-1.5195
TLK2	-0.37475
CIR	0.36725
MARS2	0.9135
COL24A1	-0.1595
SDF2L1	0.188
HIBADH	-0.303833333333333
IGFBP3	-2.66057142857143
C12orf23	0.937625
PSPC1	-0.7735
C20orf43	0.007
TRAV20	0.3955
ARHGAP24	0.153375
KIAA1975	-1.19675
C1QA	3.0577
DNTT	-4.7748
C10orf6	0.11025
C11orf41	-0.064125
HNRPF	0.407125
COL11A1	6.01616666666667
UBAP2	-0.706833333333333
CDKN2AIPNL	0.22
C20orf174	2.4065
SPRED2	0.9995
PLA2G12A	-0.3555
ICEBERG	-2.84966666666667
SCN10A	1.626
C11orf65	-0.817
GBP5	3.7125
PITPNC1	0.106666666666667
POU3F3	0.8525
NCOA7	-1.4645
LIN7C	0.1904
LOC348840	-1.211
NKX2-2	-2.29
ANKRD13D	-0.106125
LOC123688	-0.20125
FUT2	2.06683333333333
TAAR8	0.5525
FZD4	0.03925
PNMA3	-1.3245
OR4L1	0.764
WIT1	-3.14875
EXOC3L	1.293
ATPBD4	0.1518
KRBA1	-1.26675
UBXD6	-0.302
HOXB7	0.3205
C7orf23	-1.506
UNQ338	-0.1775
STAB2	0.6545
CDC20B	-0.06175
IRF9	2.82675
CENTG1	0.37125
TNPO2	-1.10675
MCPH1	-0.1585
BMS1P5	-1.097
SLC26A7	0.246666666666667
HIST1H3J	-0.18775
C9orf3	-0.4503
LBH	0.605625
MYO1D	1.091625
PTDSS2	-0.47875
NFU1	1.32925
DEPDC4	-0.98925
WNT7B	3.0739
GLP2R	-0.5232
SETD4	-0.417
DYNLT3	-0.0907
FKBP11	-1.19583333333333
SESTD1	1.20966666666667
FLII	-0.08675
RPS16	0.1248
CHPF	0.469666666666667
CSNK2A1	-0.0288333333333333
SUMO1P1	-0.0685
FKBP6	-0.555
ZNF214	-0.9194
TWIST1	-0.514666666666667
DDX56	-0.3405
TRAM1L1	2.6259
EPO	-3.98133333333333
MRPS18B	-0.279
ZNF682	-0.0445
RPL14	-0.1515
MAFF	0.1525
LOC51136	-0.433
LY96	-0.332
DDX20	0.19075
ABTB1	1.12866666666667
ARL5A	0.1806
CCT6A	-1.10875
HEPACAM	-1.07766666666667
EHHADH	-0.916166666666667
RBAK	0.955
CGB1	1.5875
ITGB5	0.9274
YIPF3	0.2695
FKBP2	-0.1095
NR1D1	-0.4589
TMEM110	0.458
NEK2	-1.5975
PRAMEF8	-3.87575
C20orf52	-0.577
PCDHGA3	0.134
VWA3B	0.39325
NDUFA5	1.09375
THAP9	-0.34675
FLVCR2	0.2915
AP1S1	-1.278
SMAD6	-0.466
SAV1	0.29675
SAT1	-0.23275
ZNF251	0.735125
ADAMTS7	0.0762
RPP38	0.27275
C1orf211	-3.0115
YPEL2	1.30755
RBMS1	-1.64675
ZNF445	-0.261333333333333
NRXN2	0.883333333333333
PGBD4	-0.105625
UGT2B28	-3.39175
WBSCR16	-0.5946
NLRC3	0.189625
ASTL	0.10175
ST6GALNAC1	-3.144
ZADH2	0.99275
MLLT4	0.453166666666667
ARL6	-0.128166666666667
MEF2C	0.28325
CBFA2T3	-0.9375
AFF3	3.38492857142857
COG7	-0.073
MYB	0.1935
PLXNA3	0.0535
XRCC2	-2.01533333333333
MMS19	-0.355625
ST8SIA5	-1.30175
CHPT1	-0.0485
KIAA1712	-1.23625
OR6X1	0.7145
ACTR3	-0.141625
UGCG	0.252833333333333
OR4P4	0.8635
ZAP70	-3.83975
LPP	1.780375
ZNF485	1.0675
PTPRCAP	-0.8435
IL12RB1	0.54675
ATRX	0.6912
CHST8	-0.16075
C14orf109	1.29975
ARV1	0.7925
NMB	-0.845428571428571
COX5A	-1.05183333333333
EIF6	-0.22675
MPPED2	-0.7
SEMG1	-1.889
CHRDL1	0.6545
TRAF3IP2	0.954
WNK2	0.19825
LILRA4	2.68683333333333
LAMA2	4.1565
PXT1	0.764
RLBP1	-3.97575
CD300C	0.57925
SLTM	-0.484125
FLJ10404	-0.514666666666667
APOBEC3D	-0.3285
RENBP	0.356
ATXN7L1	0.10425
NID1	0.30675
TUBGCP3	-0.977125
ITIH5	1.01572222222222
CCDC110	3.0905
C8A	-3.324
MGC87042	-2.30375
HOXC13	-0.3115
TFDP2	-0.05325
HCP5	1.005
POLI	0.8445
UCN	-1.0815
ZNF764	0.870666666666667
C8orf45	1.48375
FHL3	-0.583
SPATA5L1	-1.625
MMRN2	2.9325
NDST1	0.754666666666667
COL20A1	-0.575333333333333
ZNF248	-0.100166666666667
PELP1	0.0308333333333333
MBL2	-3.5425
RNF41	1.0045
C5orf24	1.25
THOC5	0.146875
SERINC3	0.62075
RP11-151A6.2	0.9815
CDCP2	0.388
HIST1H2AA	0.38975
C11orf75	-0.779666666666667
FKBP7	-0.55975
DDOST	-0.42425
GPNMB	0.110333333333333
TTF2	-0.593166666666667
KCNT1	0.3534
SLC39A14	-0.7545
NGRN	0.3958
GPR137B	0.946
MECP2	0.04725
PSMA1	-0.17025
C16orf73	-6.22525
TMEM60	0.457833333333333
CSN3	0.582
NOS1	-0.019
RAB7L1	-0.645833333333333
YBX2	0.1165
KIAA1166	-1.47225
FUBP3	-0.947833333333333
ABCG1	1.663
ACACA	0.302416666666667
ARL11	-0.0124
ATOH1	-0.668
ODF1	-0.00899999999999999
CREB3L3	-2.01666666666667
TMEM127	0.570285714285714
DSCAML1	3.31825
PLN	3.7025
LYPLA1	-0.203416666666667
PRDM9	-2.49225
SASP	-0.9475
PLUNC	-0.0095
INTU	-1.314
HISPPD1	0.2035
LNPEP	0.525
YARS2	-0.215666666666667
APCDD1L	-1.95
ZCCHC4	-0.7224
FBXO22	-0.7265
TTLL13	-0.5845
ZNF669	0.610333333333333
PTGDR	1.639
DDX27	-0.7695
KIAA0409	-1.26966666666667
GJB6	0.20025
ASB8	1.53325
PLP2	-0.0855
MEPE	0.10025
OR10J5	0.4865
KRT222P	2.90075
COQ7	0.5095
C1orf101	0.85925
RERG	5.0844
CHMP5	0.404625
THAP11	0.364
ZNF43	0.5375
ZRANB3	-0.5945
KRT13	-1.84375
MRPL19	-0.482375
RBBP9	0.752625
SPATA17	0.569125
BXDC5	-0.106
PAFAH1B1	-0.0475
MAGEE1	0.441
OSTF1	-0.83275
KIAA0323	0.483833333333333
TXNDC13	0.807166666666666
CNTN4	1.703375
LCE1B	0.8765
UNQ501	1.2305
ZNF154	0.16875
C3orf64	0.04775
SYT5	0.5345
PON1	-0.179
FLJ10357	-0.502875
ATP4A	-2.4285
GNPDA1	-0.201833333333333
MGAT1	0.556
C14orf121	1.815
SLC35B2	-0.24625
MIER3	0.161333333333333
CHEK1	-3.48875
ZNF8	-0.0546666666666667
TXNDC1	-0.231166666666667
CKB	-0.182
RTN3	0.641214285714286
FZD2	-0.880666666666667
PART1	-0.486375
PSMB6	-0.604
PCDHB8	-1.6275
PHC3	0.9009
PPP1R8	-0.895333333333333
NOVA2	2.074
TNFRSF11B	-3.9765
GOLPH3	0.686666666666667
UBLCP1	-0.31175
SUHW3	-1.097
TTLL1	1.1155
OPN4	0.2605
OR13G1	0.3585
ZPBP2	0.282333333333333
HSD17B11	-1.5565
C9orf50	-0.031
DHDDS	-0.0265
CTSW	0.8501
NEFM	-2.99883333333333
MRPL28	-1.11225
SYN1	1.3385
PIGV	-0.2545
ZIM2	-1.63525
APBB1	0.313833333333333
SND1	-0.032
C1orf123	-0.478666666666667
CHD3	1.02225
BHLHB8	0.09975
RNASE2	-0.136333333333333
BCAP31	0.337375
SLC25A44	0.407166666666667
CHD6	0.931
PIB5PA	3.785
SELS	-0.280125
LOC541471	0.657125
FAT2	-0.822
ZNF81	0.063
OR4C16	-0.434
FLJ10081	-0.788
LRRC4	1.47675
CS	0.389
N4BP2	-0.010125
IGFBP7	1.627
ZNF318	0.412
NDNL2	0.459625
ZNF609	0.191375
SIRT4	0.63175
EXOSC10	-0.9465
ECE2	0.236666666666667
OVGP1	3.071
GTPBP3	-0.692
PACS2	0.2708
C19orf36	-1.32416666666667
ARL4C	-0.862
ATG4B	-0.632125
UBQLNL	-2.35775
RHOXF2B	-3.8625
PLEKHG2	-2.0135
GALR1	0.219
AQP4	-0.3318
HDAC7A	-0.131833333333333
DCUN1D3	-0.00125
OR8A1	-1.197
CCRN4L	0.099875
CBR4	-1.1735
KIFC1	-2.03666666666667
SLC7A14	-1.4885
LHX5	0.5065
TRPC7	0.2955
LPXN	-2.032
SERPINA1	-3.5025
RPS13	0.4158
BPIL3	-0.4395
PRKAA1	-2.3225
FADS2	-0.5041
ENAH	-0.1865
PRO1768	-0.2085
APBA2BP	0.3035
LIPH	3.01633333333333
C3orf33	0.09475
RCC2	-0.879857142857143
ALDH1A2	-3.85555555555556
RNF103	2.4495
AHCY	0.878875
ALG12	0.78
CCL17	0.56675
ZNF543	1.759
ESRRG	1.6474
CNGA1	-1.15975
RDH5	0.102
OTX1	0.3878
PTGFR	-2.2242
CDR2	-0.037875
SELE	4.86425
NLGN2	-0.8045
EXOSC9	-1.396
ZNF566	0.947333333333333
KLRC2	-4.9575
GPR12	0.6705
KIAA0196	0.6705
PDRG1	0.045
SSR3	-0.377642857142857
MSI1	-1.0395
CST9	3.3725
CC2D1A	0.196
PLAGL1	-1.25416666666667
ZNF778	-1.34
RNF2	0.598625
KLF6	0.755833333333333
THBD	2.91816666666667
tcag7.1314	2.05125
NR5A1	0.00716666666666666
ABCD2	0.20325
DNAJC7	-1.80475
CLEC4C	0.336
TM2D3	0.143125
CCDC4	-0.302
PLAC2	-2.28125
DCD	-0.719
FAAH	1.972875
POLA1	-0.00833333333333333
TM7SF2	0.16325
FLJ39822	-0.309166666666667
FLOT2	0.083375
MAP4K1	-1.12083333333333
SRP68	0.082625
C21orf74	-0.3165
ARPC5	-0.4675
LOC126075	1.95525
HECW2	0.791875
ZDHHC4	0.102
ANKRD42	0.8985
PDE9A	-1.57916666666667
ABCA8	1.3695
NDUFS2	0.162
UBR5	-0.2525
BTBD16	-3.85825
LOC554174	1.1225
ZNF20	1.185
KIAA1843	0.353
WDR17	1.826
C15orf33	-0.8105
RNF113A	0.21625
CAMKK1	-0.221
CLCN2	0.0385
ANXA6	-0.3155
LOC340069	-0.593
EMID1	1.843875
DPM3	-0.790833333333333
ELA1	-0.445
SLC25A13	-1.2375
KRT24	0.3945
SMPD1	-0.408333333333333
TH	-0.04175
COL6A2	0.0644285714285714
ANKS1B	3.66225
GPR126	-3.9839
ZC3H12A	-0.790666666666667
TMEM47	-0.007
C2orf51	-0.593666666666667
C1orf88	0.845833333333333
HSF2BP	1.24775
AKAP10	0.7385
RPAP3	-0.3685
KLHDC8B	0.447
STOM	-0.0629
MUPCDH	-0.25975
C10orf72	0.259625
PLEKHA3	0.8995
TCP11L1	-0.5945
CWF19L1	0.41375
SPEF1	0.176307692307692
YSK4	0.385333333333333
ELN	1.9824
SAMD8	0.597
MPI	-0.920333333333333
MEPCE	-0.6472
ABCC3	-0.000124999999999998
NANOGP1	-4.4245
KCNK17	0.644625
HLA-DMB	3.77166666666667
RRAGA	0.76
ANGEL1	0.38725
RBM32B	-0.4805
CPN1	-4.04825
MGC52282	-1.1461
HLA-A	0.485833333333333
OR9G4	0.5745
EDNRB	-1.45625
SCD	-1.32228571428571
C14orf80	-1.112
BAGE2	-0.256
RABL4	1.958
RCVRN	0.6
SHANK1	1.5455
NLRP7	-4.1245
CD226	0.2625
STAT3	0.903
SYNJ2	-0.5959
TPCN2	-0.663
WDR36	-0.4705
MBD4	-0.40725
ROBO1	-1.8886
ST3GAL6	-3.358
SLAMF8	2.325
ATN1	0.431833333333333
GPR141	1.01475
KRT36	0.2025
TPH1	1.1955
DDX52	0.44325
ZSCAN29	-0.377
TRPT1	0.0831666666666667
DPEP3	0.672
DENND4A	-0.477875
TSPAN16	-0.5265
PTCHD2	2.1325
LOC145814	-1.465
CAP1	-0.322666666666667
EIF5A2	-1.1961
NT5DC3	-0.447125
SEPT9	-0.316
SEZ6L2	1.6375
EGFLAM	4.11425
VPS11	-0.5055
NDUFB5	0.0148333333333333
CIDEA	4.13783333333333
IER5L	-0.784
N6AMT1	0.64275
