Hybridization REF	TCGA-BH-A0B3-01A-11R-A056-07
LOC391356	0.15275
MPP1	-0.5025
STARD3NL	-0.6605
TFAP2D	-0.3465
CD2AP	1.054375
CCL20	-3.55866666666667
CCDC86	-0.621
ZFP30	-0.509
CTBP1	0.323166666666667
MAK10	-0.156833333333333
STXBP5	0.0238333333333333
LOR	0.2666
MAP6D1	0.181125
ARMC7	0.592
TMEM150	0.2252
NSL1	-1.3155
KIF5A	-1.40871428571429
ASCC2	0.0903333333333333
PSENEN	0.931166666666667
OPTC	-0.634
FCRL2	2.45033333333333
KBTBD11	-3.1905
PCK1	-2.23425
CENTD3	-0.65975
MEGF8	-0.116
ALPPL2	0.12925
OBFC2B	-0.278666666666667
ZFYVE20	-0.047875
GALC	0.295833333333333
CTRB2	0.60375
C20orf71	0.368666666666667
TBKBP1	0.873333333333333
CAMLG	-0.5475
TREML4	0.3625
RSAD1	-0.7035
TUBA3D	-0.1597
KIAA1833	0.79425
PNPLA1	-0.5845
LRRC34	-0.1875
CDH26	-1.61283333333333
ZNF167	0.0491666666666667
ZBTB26	-1.3835
VWF	3.7896
VTN	-1.04383333333333
BAD	0.956
PDS5B	0.05475
ZNF644	0.912166666666667
SH3GLB2	-0.509375
SMPDL3A	-0.9344
NRG2	-0.6395
IL15	1.88983333333333
GABARAPL1	-0.4515
LAT2	0.6802
SLCO1A2	-2.423
LIG4	-0.53175
GSDMDC1	0.642375
BMP4	-1.80925
METT10D	0.289
SYCE1	1.298
SPANXD	-5.662
SLC12A9	-0.0303333333333333
MC1R	-0.881
RNF168	-0.0215
TRIM69	1.021
GALNT7	-0.912166666666667
ISG20L2	1.28775
KIAA2026	0.193
TNFAIP8L1	-0.277
DPY19L2	-1.5255
C12orf63	0.05
PRDX5	-0.019125
MED6	-0.373875
TXNDC5	-0.155
CD46	-0.51025
CCK	-1.196
C17orf48	-0.60025
ANUBL1	0.35375
SIT1	0.122833333333333
TYSND1	-0.0153333333333333
DEF6	0.488
GLT8D4	0.44025
UTP14A	0.174375
RPH3AL	-1.32075
NXF1	0.205
TRERF1	-0.929666666666667
TUBB3	0.5185
SLC24A2	0.5845
SEC22B	0.91725
ZNF653	0.45225
GGTL3	-1.69075
CDKL2	-0.7915
CTF8	-0.250333333333333
EPC1	0.711333333333333
CYP4A11	-0.0881666666666667
THRSP	2.423
LELP1	0.183166666666667
TES	1.7275
C17orf87	2.3295
FERD3L	-0.143
SH3TC1	-0.2595
RAB36	0.3745
CRYGB	-0.873
GRIA3	1.4084
BHLHB9	0.64
C1QTNF9	0.13625
GOPC	0.895875
PNPLA8	0.228833333333333
ZNF444	-0.07375
FMO1	5.047
POLR3C	1.466
SLC35F3	2.44075
SGCG	-3.54016666666667
DCDC2	-2.87783333333333
NANP	-0.15725
MGC23270	0.1915
BEX4	-0.741916666666667
HYDIN	0.1424
RPS6KB2	-0.35
ADRM1	0.02375
BAT3	0.1725
RAB31	0.825
SCGB2A1	5.345375
SLC6A14	-1.72175
DDX4	-1.30175
PRRC1	0.369333333333333
AP3B2	1.61183333333333
TRGV7	0.260833333333333
TMEM184B	0.4985
ADPRHL1	0.5545
C21orf45	-0.21225
ARNTL	0.5555
AADAT	-0.011125
CCL2	2.74116666666667
SNTB2	0.259
RGS9BP	0.64075
KPNA1	0.1695
TMEM41B	-0.316833333333333
S100A11	3.028
DOT1L	-0.599
EFHC2	-1.106875
CLTC	-0.0855
SRP9	0.311
ZNF521	0.0895
FAM26F	1.445
GPR88	0.653833333333333
COL13A1	0.538333333333333
CHMP4B	0.1965
SIGLEC6	0.274666666666667
NFAM1	0.4665
PVRL2	0.611
ALKBH4	0.094
CCDC93	0.1734375
NXT1	0.0595
KCNK4	-0.0415
TROAP	-0.856666666666667
KCNA10	-0.14725
CCDC114	0.183833333333333
RAN	-0.51725
LMTK2	-0.081
LOC400657	-1.195
UFC1	1.17875
UBE1DC1	-0.925
EEF1A1	-0.963388888888889
CHAC1	0.3095
HMGA2	-5.1315
B3GALTL	-0.2475
ING2	-0.215
C1orf109	-1.03025
INTS3	0.820875
ZNF558	-0.12425
TRPM4	2.65733333333333
LTB4R	-0.556
ISYNA1	-0.5505
LSM7	0.06375
LRRC47	-0.405
ZNF179	-2.039
EXDL1	-0.0835
SLC4A10	-1.151
ACSS2	-0.786
COPS7B	-0.6505
KIAA0040	1.48033333333333
C1orf95	-0.4275
AP1GBP1	-0.52275
OR9A2	-0.2315
FAM71C	-0.178833333333333
RIN1	-1.19916666666667
ITGA4	-1.895625
DNAJC6	0.283
CLOCK	0.4075
SLC35A4	0.514166666666667
DSG4	0.1395
LOC26010	1.02425
NSUN2	0.5095
TMEM86B	-0.5967
C14orf135	-0.61325
KIFC3	0.0531666666666667
PHF5A	0.2415
NCAPH	-0.682625
STK11IP	-0.11975
FLJ42953	1.088875
CCDC19	1.8035
ZNF329	1.0842021724855e-18
TAX1BP1	0.4025
ZDHHC18	0.705166666666667
C10orf88	-0.5935
TMBIM4	0.5597
NMUR1	0.5415
KIR2DS4	0.411
C9orf90	0.040375
MGC87631	1.327
KDR	2.6654
ST3GAL2	-0.899
RLN2	-0.467166666666667
HPD	-3.75325
MOXD1	0.1725
PDGFRL	1.40783333333333
SMYD4	-0.795071428571429
FAM103A1	0.0681666666666667
MFAP4	-0.281833333333333
LOC285141	-0.38275
TMEM45B	-4.120875
SMCR7L	-0.508
GZMH	4.25925
CBLN1	-3.67766666666667
CNNM1	-0.5635
PHF17	-1.07991666666667
NUP98	0.0383333333333333
RMI1	-0.28675
PTPRS	0.203
ANKRD57	0.838125
CLDN15	-0.837666666666667
OR51A2	-0.218
GUCA2B	1.088
DOCK9	0.97275
ITGB1BP1	0.0366666666666667
DLG2	-1.33375
BRAP	-0.0445
SESN3	0.33725
ZC3H7B	0.085
FAM101A	1.74333333333333
FKSG24	-0.58075
ZYG11B	0.311375
RFC2	-0.1815
SH2D3A	0.939166666666667
DVL3	0.705916666666667
ADFP	0.01
KRIT1	-0.57475
SERTAD3	1.37766666666667
LEFTY2	-1.67625
KRT27	-0.551
SCFD2	-0.27975
MN1	-1.699
RORA	0.731
PTPRD	-0.3635
PIAS2	-0.376666666666667
CYP4X1	-0.652333333333333
FBXL15	0.124
MYH15	-0.141833333333333
CRX	0.134333333333333
TBC1D13	-0.50725
SLC22A17	0.513833333333333
PLK2	-0.375
ARHGAP9	1.758
EIF1B	-0.49775
C20orf185	0.0885
DEFA7P	0.153
PRIM1	-1.61266666666667
CRYAA	-2.043
BACE1	-0.03975
AGTRL1	0.256166666666667
ACAD9	0.257125
GRASP	0.003
RBP4	-3.15083333333333
TFB2M	-0.1855
METTL9	-0.7475
ATP5O	-0.87425
SP100	0.7765
CPSF1	-0.491
S100A4	0.753
LIME1	-0.2225
GPR137C	-0.9985
OR2A2	1.138
C2orf29	-0.174
NUP188	-0.965
SDPR	-2.582
RAI1	0.610875
RPS20	0.0253
LAMB1	-0.8855
ADM2	1.16183333333333
ZNF229	0.926
DKFZp434K1815	-0.852
EPN3	2.335
CLIC3	2.07425
MEIG1	0.21475
HMGB4	0.191
STARD10	0.2685
KLF8	3.21175
EPB41L2	0.602166666666667
JMJD6	0.123375
CTSL1	0.581666666666667
GPR27	0.5285
ELAVL4	2.246875
MMP21	0.3915
PPM1B	-0.1535
SUV39H1	-0.33075
AAMP	-0.19925
TUSC4	0.1145
MBD6	-0.07875
KLK13	-1.185125
FMNL3	0.399333333333333
TRIM13	0.0575833333333333
C15orf5	-0.5185
IQCF1	0.11275
CACNG8	0.131
SLC35D3	0.178166666666667
ZDHHC9	1.0595
ODF3L1	0.04525
C9orf86	-0.5216
TSEN2	-1.4
C17orf64	1.5385
SEPX1	1.3502
TSPO	1.10483333333333
SYMPK	-0.1335
ADORA1	0.4545
TSPAN10	1.388
SEMA6C	0.896666666666667
RTTN	-1.3472
IL2	0.0368333333333333
ARRDC3	-0.21425
TBPL1	-0.343666666666667
STX12	0.5815
MRPL39	-0.80975
OR8H3	0.1765
IFIT5	1.756
CASC5	-0.851125
FAM46A	-0.332
HPCAL1	-0.165625
CYLC1	0.5825
VGLL2	0.37075
C20orf191	0.08975
CDH1	0.918
ITPA	-0.0845
CCDC101	-0.288
D15Wsu75e	0.11325
EDA	-1.623
CREG1	-0.3545
OR7G2	0.4035
SAP18	0.133416666666667
IFIT1	2.88175
CALML3	-0.433833333333333
FLJ37440	1.3925
FNDC5	-1.0585
SERPINB6	0.2115
JUNB	1.001
SYS1	0.5135
SCN2A	0.810166666666667
ZKSCAN5	-0.947
WNT7A	0.369333333333333
TSHZ3	2.369
RNF148	0.7635
H6PD	0.5045
CAD	-0.0325
ZNF449	0.137
DOCK10	-0.569
FAIM2	0.124666666666667
HEXDC	0.18325
PRB1	-0.2285
C14orf148	-0.8
ETHE1	0.641
IRF5	1.2049
GNMT	-1.42783333333333
MGC16291	-0.987
RPAIN	-1.351
CAGE1	1.1455
CNTNAP3	-1.33325
ACTR1B	-0.35825
EEF1E1	-1.2285
MSX1	-0.499125
ESF1	-0.6278
HSPC171	0.42025
MRPL2	0.2735
RDH12	0.2175
CELP	-0.0705
METRNL	0.73225
C10orf116	2.9045
C19orf48	-0.88675
ZNF346	-0.5215
NCR1	-0.1315
C10orf64	0.633
CD52	1.4855
VPS18	0.65275
AP4S1	-0.765833333333333
NPBWR1	1.6975
TPK1	0.86525
UBA52	-0.490111111111111
RIPK1	1.30833333333333
CPNE3	0.5485
HSPC159	0.436625
C8orf38	-0.0475
LRRC4B	-0.677
PARP10	1.5869
ANKRD50	0.489875
CXCL9	7.8145
FGF18	-0.574545454545455
EIF2A	-0.633
SLC20A2	1.0855
KIAA1549	-1.607
SPINT1	2.1064
ZNF584	-0.1835
CRBN	-0.446666666666667
ABCF3	0.460333333333333
NCBP1	-0.431
PLA2G4F	0.286833333333333
PCDH10	-1.17975
TTC21A	0.14025
C20orf144	1.068
FGFR1OP2	-0.375833333333333
SLC9A1	0.0361
CHRND	0.3085
FOXF1	-3.0215
KIAA1467	-0.62425
TPO	0.116833333333333
LTF	3.02042857142857
DNAJB9	0.48975
MRPS27	-1.73625
bA16L21.2.1	-0.6375
WBP2	0.617166666666667
MRGPRX3	-2.209
PRPF18	1.27925
C10orf58	0.42775
SMOC1	0.1
ADAT3	0.898
TMEM138	0.05
TMEM131	-0.074125
TIMM8B	0.34925
MYH7	-0.152
ST6GAL2	0.166
KIF1C	0.3475
SUHW2	-0.5405
PAPSS1	0.53325
CABP2	0.796
HOXA4	-0.62975
ELF2	-0.16175
SEMA3D	0.4725
MC5R	0.2175
OGFR	1.144
FLJ30092	-0.238833333333333
TGFA	0.4788
MMP17	1.25525
KIF15	-1.28075
CHIA	1.22125
CATSPER3	-1.507
CEACAM7	-0.456181818181818
PADI2	2.606625
HOXA9	3.7585
LNX2	0.0456666666666667
TMEM144	0.61325
HIF1AN	0.1975
METTL7A	-0.3857
C6orf165	1.3465
KIAA1468	0.430625
DSG3	4.6795
ZNF180	0.687166666666667
EIF4E3	1.994625
SLC46A1	-0.129875
DKK1	-3.32583333333333
ZNF205	1.2895
LOC162073	1.233
COX7A1	5.13875
MAGEA1	-1.67666666666667
NEDD8	-0.14725
KLHDC5	-0.266722222222222
C3orf19	0.342833333333333
MRPS2	-0.8825
POLR3H	-0.247071428571429
ABHD11	0.4854
TMEM17	0.673
PAIP2B	-0.5274
MAT1A	-4.227
LGI3	-0.0085
THUMPD2	0.3245
TKTL2	0.173
XAGE3	-2.69583333333333
CALM3	1.20591666666667
C6orf136	-0.245166666666667
KCNC4	0.4035
RGS9	1.1785
ACIN1	-0.812333333333333
SPATS1	0.259
XKR8	-0.11175
FAM84A	2.8365
MS4A7	5.05636363636364
AGXT2L2	-0.525
OR1F1	0.6945
SMAP1L	-0.235583333333333
IPO11	-0.56925
ZC3H11A	-0.5801875
C1orf151	0.014125
RNASEH2A	-0.75475
CCR10	-0.703
TXNDC11	0.726666666666667
TMEM112	0.390625
MAP1B	-1.02557142857143
NVL	-0.14475
PKM2	-0.1962
ARC	-0.72625
NUP54	-0.661
PPFIBP2	1.10983333333333
STAT2	0.970375
PTAFR	2.7545
ROBO2	-1.079875
RNF40	0.571333333333333
CCDC135	-0.972333333333334
IFT81	-0.6012
MORF4	-0.2965
TM7SF3	-0.77725
OR10H3	0.6225
ABP1	0.084
CHRD	0.041125
PLEKHA8	-0.0623333333333334
NCALD	1.82508333333333
OR5AK2	0.3945
ACCN1	0.6438
SLITRK1	-0.8665
ARMET	0.7835
C9orf52	1.21525
REEP4	0.22125
MTSS1	1.046875
ADH1B	3.27866666666667
DLD	-0.77
CDK5	-0.61475
PPFIA1	-0.3238125
WFDC3	1.594
DNAJB12	0.471357142857143
RANGRF	-0.455
MLANA	-4.68275
AMY2B	0.35175
KIAA0319	-1.114125
RPS7	-1.1465
JAK3	0.4697
ARFGEF1	0.48275
CXCL5	0.511666666666667
TRAPPC4	-0.77
CETN2	0.31925
HSPC111	-0.91875
RHOBTB3	-1.2013
PHLPP	0.2055
RGS10	1.623
TMEM58	0.238
CHERP	-0.531125
HSP90AB3P	-0.328333333333333
FSTL3	0.211666666666667
PEX11A	-0.0175
OR5V1	0.854
FCN3	3.0205
PTPN3	0.39825
NPTX1	-5.378875
C21orf84	-0.553
C11orf51	-0.06925
ZBED2	3.98925
FLJ90757	0.58475
NPY2R	0.984666666666667
PLD3	0.68675
SYT17	-0.379333333333333
SGSM2	-0.74825
OR1A2	-0.14725
FOXP1	0.24275
SLC5A1	2.34175
POFUT1	-0.289
EPHB6	-0.806333333333333
MYO1G	-0.37775
STAC	2.6039
KLHL17	-0.251833333333333
RGMA	1.8516
TJP2	-2.7298
FAM114A1	0.292666666666667
SERINC1	0.424916666666667
SLC9A8	-0.109875
PEX19	0.665
EDN2	5.813
PSMD7	-0.713555555555556
C3orf41	-1.56725
UQCR	-0.6345
PPP1R3C	-2.74325
LRP4	-2.94333333333333
TM2D1	-0.1065
TTC17	0.0274375
C4BPB	-3.301875
CCL25	1.16925
ZNF253	-0.5165
CHRNA9	-4.48575
SOX11	1.524625
HIVEP3	1.249
CGN	2.55341666666667
C3orf35	0.178
PKD2L1	2.82525
SYVN1	0.13
PDE8B	-2.370125
LOC439951	1.348
LTC4S	1.923
MIF4GD	-0.213166666666667
SMARCA2	1.012625
TUBGCP6	-0.639166666666667
CABLES1	0.123125
C16orf77	2.77233333333333
ZNF791	-0.43075
FUT5	1.8465
ADH6	-2.4905
P4HB	1.50325
CLDND2	-1.9245
ALKBH8	-0.2875
PLAC4	-1.61475
F11R	2.02928571428571
MGC35295	0.115
PDZD4	-0.635333333333333
LOC389073	-0.69925
FAM80B	-1.4735
PSMB1	-0.341375
TXN	-0.2265
VIPR1	-0.0219
WBSCR18	-0.2777
EXOSC6	-0.115166666666667
ACTA2	4.16133333333333
SP5	-1.92333333333333
ANKRD1	-2.254
DDR1	0.9439
ATP6V1D	-0.305
PTGS1	-0.674666666666667
RNF157	-1.72875
DCC	0.8075
SPAG7	-0.5125
FBXO18	0.5805
UBE3C	-0.609
HOXC6	0.757
LRP2BP	-0.2952
MYST2	-0.014
PDSS2	-0.014
ATE1	-0.39375
ARAF	-0.042
KLF10	0.47625
PLA2G2E	0.05125
ASCL1	-1.20933333333333
TSNAXIP1	-0.466
FAM131B	-0.13575
IFNA10	0.4415
NUP43	-1.25625
FAM44B	-0.589125
L1TD1	-5.91016666666667
NMD3	-0.847166666666667
C18orf54	-0.3499
PHOSPHO1	-0.094
RAG2	-1.5995
EMILIN3	-0.242
METTL3	-1.0415
VPS13C	-0.261625
REXO2	-0.4475
ANXA4	0.3525
CA1	-1.208
DCP1B	-0.54975
TULP3	-0.474166666666667
ATP2A2	0.156214285714286
ATIC	-0.94925
ADAM15	1.37383333333333
NPL	1.56183333333333
LGR4	-0.856375
UEVLD	-0.238
GAB1	0.99875
SNAI2	-0.255166666666667
ZGPAT	0.5466
SNF1LK	0.490375
DLEU1	-1.42475
UBE2Q1	1.45025
ZMYM6	-0.31625
JPH3	-1.5
FAM38A	0.102083333333333
PXK	0.560833333333333
DENND2D	1.7925
BAX	-0.684916666666667
CP	1.49054545454545
RPL37	-1.5148
G6PC3	-0.038375
NCOA4	-0.481833333333333
LRRC14	0.12075
GORASP1	0.4115
FCHO2	0.1715
CYP24A1	-2.5191
FXYD3	1.4735
SMARCAL1	0.00325
ABCB8	-0.2245
CCDC44	0.1655
PRDM7	-3.40675
USH1C	-1.48075
DNAH5	0.229666666666667
SRF	1.039
MAL2	2.7225
PGPEP1	-0.354916666666667
SIN3B	-0.30775
SEMA3C	-1.24183333333333
GRAMD3	1.74
FBXO10	0.123875
OR5D13	0.82
FLJ31818	0.210125
CACNA1I	0.70325
S100A13	0.8835
TP63	0.370785714285714
ANXA11	0.092
WDR66	0.098875
CSF2RB	0.4485
IFI44	1.57525
DACT1	2.03833333333333
ANKRD23	-1.79575
ATP5G1	-0.530833333333333
C21orf70	-0.279666666666667
PPWD1	-1.489
DNAJC13	-0.27925
PAH	-5.92133333333333
PTCH2	0.29475
TRMU	-0.81475
CCDC9	1.4745
USP3	-0.5618
DCLRE1C	1.2444
FAM55C	0.45325
FRMD4B	1.092
CYP2R1	-0.359
RFPL1	-0.1188
XPO5	0.08375
ARL6IP2	-0.1
OSBPL5	1.38725
MMP9	3.53918181818182
KIAA0802	-0.652125
DHRS2	-4.04916666666667
SGEF	0.870625
TXNDC10	-1.2629
EXOC6	-0.63575
RPS27	0.738166666666667
PNCK	-1.99583333333333
FSTL1	0.38675
AACS	0.16825
SLMAP	0.3625
SAMD4A	1.3804
ABRA	-0.16675
SMARCD3	0.743
PKNOX2	-3.14783333333333
A4GNT	0.7745
C9orf39	0.292333333333333
RALYL	0.23025
MGC33556	-2.892
C10orf25	-0.4935
BBOX1	5.029
NHEDC1	-1.02475
XDH	-0.48675
GCSH	-0.6995
EDN1	2.85983333333333
MTERF	-0.857
CLK4	-0.986875
ZNF799	-0.177166666666667
KCNG1	0.08775
CXCR4	-0.00166666666666667
PTPRR	-1.10125
IRAK1	1.118625
LOC401397	-0.91675
TMSB10	1.01821428571429
CXCL3	-2.7314
TMC4	1.81725
OR7A10	0.0875
STYK1	2.415
CHRNA10	0.09825
CCNI	0.6165
EP300	0.364714285714286
LOC165186	-0.165833333333333
HIC2	-2.59275
SDR-O	-0.0375
OR2W1	-0.665
KCNA6	-0.5745
TRIM74	-2.4075
REEP6	-0.23975
ATP5G2	-0.8705
ERG	0.142375
TMEM42	-0.2575
PARN	0.360833333333333
SOD2	1.559125
DIRAS1	1.09666666666667
PNPT1	-0.8515
JOSD3	-1.34725
hCG_40738	0.32
PDE1C	0.09425
SEMA4D	0.82875
AGPAT1	0.246666666666667
NOSTRIN	-0.6355
MAP3K3	-0.03
MAX	0.444428571428571
CAPS	1.74816666666667
SERPINA12	-0.0395
OSBPL8	0.298875
RICS	1.1746
NR4A2	-0.883333333333333
PPCS	0.863166666666667
LONP1	-0.90375
SCYL3	0.815
HERC2P2	-1.93616666666667
FIBCD1	-0.8085
C15orf41	-0.14925
DMC1	-1.45566666666667
C20orf27	-0.80175
RPS6KA5	-0.8243
FAHD1	-0.723166666666667
SLC12A4	0.35
BRCA1	-0.9555
GBL	-0.2455
SLK	0.345333333333333
NUDT9P1	-0.9285
NOXO1	4.1765
USP52	-2.47975
BAZ1B	0.594125
SLCO2B1	3.0835
BBS12	0.377666666666667
LRGUK	-1.14533333333333
TERF2IP	-0.2015
COL1A1	4.8245
KIAA0090	-0.029125
GRK5	-0.253666666666667
AP1S2	-0.9534
TMEM52	1.26266666666667
CA11	0.085625
OR4A15	0.5545
ACBD3	1.6374
SPAG11B	0.386625
PRDM2	0.7041
FOXP3	0.74225
SMYD3	-0.2443
LOC389199	1.5445
LGI2	1.49916666666667
NAPE-PLD	-0.7166
ANKRD6	1.568
WDR45	0.445333333333333
SHROOM1	-0.88575
PSCD3	0.9085
PYY	0.4805
KCNC1	-0.9635
ARHGEF9	0.5907
OR8J1	0.737
GPR55	0.1215
NS3BP	-1.494
C10orf22	-0.277666666666667
NAT8L	-2.883
DUSP4	-1.7135
FOXM1	-0.148833333333333
GRAMD2	2.0192
ZBTB48	-0.483166666666667
BUD31	-0.3975
PABPC5	0.3305
CCDC41	-0.7965
FBXO11	0.01175
C6orf148	0.95225
RFXAP	-0.8345
C6orf15	1.94533333333333
CDK8	-0.491833333333333
C6orf70	-0.69775
TESSP2	-0.057
ALG2	-0.163
PPP1R3D	0.68775
TPM3	1.49183333333333
SYT13	-2.11825
EPB42	-0.934833333333333
CETN3	-1.395
PRY	-0.307
NTHL1	-0.198
POLR2B	-0.569
RPS28	-0.374333333333333
P2RX3	0.62075
LYZL4	0.3055
WBP4	-0.3027
PMM1	-0.4825
C11orf79	0.41725
CBLL1	-0.28275
IL1F10	0.462333333333333
VAX2	0.512
SETDB1	0.751
LRAP	0.814166666666667
GCLM	0.823166666666667
CPEB3	0.28375
PPM1A	0.0263750000000001
INTS1	0.0555
CAMTA1	0.63325
SAMSN1	-1.77325
LOC158830	-1.41866666666667
GMPPA	-0.231
AIPL1	-0.38425
IL24	-0.222416666666667
BDKRB1	-1.98966666666667
MLF1	1.7448
TAF12	-0.48325
ID1	-2.323625
THADA	-0.117
PIK3CB	0.6265
OR4N5	-0.3465
TBC1D17	0.104666666666667
COX8A	-0.11375
CDCA4	0.079
C2orf44	-0.2555
ZNF534	-0.767
IMMP1L	0.275
NIPSNAP3B	-0.080625
FTMT	0.786875
PWP2	-0.102166666666667
MMP15	-1.1446
DNAH11	0.64
MTMR14	-0.187875
DNAL4	0.8455
IPP	-0.62725
TMEM59	0.572625
C1orf157	1.171
RGS4	1.69483333333333
DDX18	0.359666666666667
SNX6	-0.00725
ZNHIT2	0.4955
NCDN	-0.7775
FLJ33534	0.69075
RAG1	-2.111125
OR4D10	0.448
PTPN5	-0.382333333333333
POMT1	0.392625
LRRC8A	0.2303
CYP1A1	-1.85225
CAPN1	0.863666666666667
DDHD2	0.16125
GRIK2	-0.16375
GNRHR	-1.22425
PPBP	0.33075
HTR3A	-1.29075
SLITRK4	0.2585
ANKRD49	-0.0645
BTF3	-1.5083
SARS	-0.0765
C13orf18	1.2115
CACNB1	0.309142857142857
QKI	1.03709523809524
SETMAR	-0.075
MAN2B1	1.09216666666667
EML3	-0.2615
ACADL	2.3065
OFD1	0.009625
DEFB114	-0.0715
CGA	-3.1684
PEX16	-0.0208333333333333
LRRC10	-0.5865
GNG12	0.6485
C1orf152	0.867333333333333
CHRM1	0.445
CD53	0.992625
DBH	-1.03425
TFAP2B	1.37425
HIST1H2BJ	0.5685
FAM46D	-0.3235
TMEM11	0.52225
C3orf32	-4.1215
PCCB	-0.785875
IPO13	0.74875
C6orf105	-3.2555
COMMD5	0.183
SUV420H1	0.2767
LTBR	1.41525
ARHGAP15	-1.301625
HDHD2	-0.28875
TDRKH	1.35066666666667
LOC401052	-0.1515
PSG4	-0.60675
GNB4	0.6281
SPATA4	-1.01975
SLC9A3	-0.895
OSBP	0.354
NBPF3	-0.06
DOCK11	-0.546
SLC39A5	-1.92383333333333
PRR5	1.0584
C10orf63	0.86675
SMTNL2	-0.923
ADRA1A	0.567
ASAH1	1.0739
DOM3Z	0.2751
GIPR	1.151
AHI1	-0.61575
NADSYN1	-0.392166666666667
RGS14	0.5763
IL18BP	1.7986
RTN4RL1	-1.79708333333333
ARMC6	-0.22525
PSMD5	-0.3855
HK3	3.3057
OR4S1	0.15875
RSU1	2.4049
MAD2L1	-1.46255555555556
EIF4A3	0.71325
DLEC1	-0.162166666666667
E4F1	0.142
CHMP2B	0.4566
CAMSAP1	-0.12525
RPS21	-1.3385
ARID5A	0.36225
UBE2N	0.0011
IGSF8	1.54633333333333
MAGEB6	-2.257
ACAD11	-2.0208
MGC4172	-0.20025
LMO4	2.34475
KLKB1	-0.759
HP	-1.485
HDAC3	-0.0415
SCHIP1	2.54375
CLCA1	-0.2545
OLFML2A	1.076375
C1orf112	-0.4315
KIF19	1.48483333333333
HAPLN4	-0.2669
CXCR7	-0.985166666666667
GOT2	-0.8413
RAB38	-2.143875
DCX	2.91925
PPM1H	0.702666666666667
NFYC	0.940583333333333
KIN	0.892
ZNF228	1.257
PLSCR4	2.03466666666667
HIG2	-0.062
FAM79B	3.011
C21orf86	-0.5081
KCNK10	0.19275
ZNF738	-0.746125
FSTL5	-0.927666666666667
OR6A2	0.245
OTOA	0.505
EXOC1	-0.186875
AHRR	-2.17025
PDAP1	-1.10866666666667
C19orf6	-0.354875
ZAN	0.51425
LY6G6E	0.197
EIF4E2	-0.248
C20orf198	-0.813
ZNF324	0.8335
CYP3A5	-4.2426
ENTPD7	0.7555
MBOAT5	-0.242666666666667
GJB5	-2.81533333333333
TTC13	0.888
S100Z	-1.8955
KIAA0664	-0.104666666666667
PDGFRB	2.41608333333333
IL17D	0.0255
OR56B4	-0.3405
RDX	-0.686833333333333
SLC34A3	1.3835
IL28B	0.6055
JUND	1.02525
CHRNB1	0.186625
CAMK2B	-1.251
FETUB	0.171
CXorf23	1.515625
MRTO4	-0.90025
TTC3	0.0993
NDUFB8	-0.486166666666667
EDG2	-1.69875
SEMA3G	-0.05025
IL23A	-0.9535
GRHL1	1.5943
LOC441054	-2.1825
WDR65	0.2
PSTK	-0.404
STOML3	0.313166666666667
R3HDM2	-0.5405
C5	-3.0005
SLC2A10	-0.1
C3orf22	0.62225
PAQR3	-1.00584615384615
ANKRD26	-1.31075
HCRTR1	0.949
LOC399947	-0.79375
PSD2	2.7305
TIGD2	0.548833333333333
SCRN1	-0.587625
COQ10A	-0.966
DDI2	-0.6465
METTL7B	-0.662
UCN2	0.90825
FAM92A3	-0.78875
WDR16	-0.9145
ZNF511	0.254833333333333
ZMYM5	-0.849
POLR3G	-2.38175
ZNF586	-0.32075
C1orf49	0.1165
TANK	0.227
RCAN1	0.825333333333333
PELI3	1.63516666666667
LIMD2	0.0293333333333333
TMEM189	-0.3285
NTN4	-0.657375
LOC151300	-0.467
CLEC2A	-1.363
GPR135	-0.8
DPYSL4	-0.4382
JAK2	0.421666666666667
TSHZ1	-0.2405
TM9SF4	-0.185625
ZNF264	0.7855
SIRPG	2.486625
BICD1	0.28975
HERC6	2.912
METTL5	-0.285
CASP1	2.64825
PRRT1	0.286666666666667
PLA2G4C	1.39333333333333
ICA1L	-1.60192857142857
TPTE2	-0.0472
OTUD7A	1.2755
AQP11	-1.9565
APOA2	-4.1272
KALRN	-0.2145
SECTM1	2.3025
IFNAR1	0.184
TALDO1	0.388375
RAB11FIP4	0.804
EIF5A	-0.4735
FAM49A	3.7195
NEGR1	-0.5945
YTHDC2	-0.461625
EHD2	0.08175
NCF1	3.5661
SCRT2	2.3415
HOXA5	0.9775
NUP133	0.43725
FGF12	0.124
SLMO2	-0.371
SNTA1	0.691875
CACNG2	0.329125
GCM1	0.410375
ELF1	-0.435
TLR5	4.0665
TCFL5	-0.378083333333333
RBMY2FP	-0.414
LOC100125556	0.02825
FAM129B	0.77
MAP3K7IP1	-0.21325
NCK2	1.1165
OXA1L	-1.142
FMO9P	0.419
ZSCAN12	0.0875
PSMD12	-0.352583333333333
HSCB	-1.16425
CLDN10	-3.611
MGC13053	-0.79975
HPCAL4	-1.16333333333333
ASZ1	-0.478
MEX3D	0.649583333333333
NFAT5	-0.3213
CSPG4LYP1	-0.311666666666667
FBXO3	0.2002
DVL1	0.0526666666666667
CMKLR1	2.856
TYMS	-1.120875
PEF1	0.88375
ZNF750	0.710333333333333
MCM5	0.0619
MEGF11	-1.12325
KCNK7	0.178
PTP4A3	1.5435
C1QTNF2	-0.279
OR6S1	-0.1775
FAM122B	-1.19175
ZNF551	0.200125
HBQ1	-2.611
GEMIN6	-0.661
ARSK	-0.521
